,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1854540,Untitled Survival Game,Forelone,Forelone,,6,1,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"30 Jun, 2022",['Single-player'],[],0,['English'],"Adventure, Indie, Early Access","['Adventure', 'Casual', 'Sandbox', 'Life Sim', 'FPS', 'Exploration', '3D', 'First-Person', 'Realistic', 'Family Friendly', 'Nature', 'Open World', 'Physics', 'Procedural Generation', 'PvE', 'Base-Building', 'Singleplayer', 'Early Access', 'Indie']",0.8571428571428571
1,1364000,Hanefield Asylum,Joshua Mildenhall,Joshua Mildenhall,,6,2,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"23 Jul, 2020",['Single-player'],[],0,['English'],Indie,"['Action', 'Adventure', 'Exploration', 'Survival', '3D', ""1990's"", 'Dark', 'Demons', 'Psychological', 'Supernatural', 'Combat', 'Physics', 'PvE', 'Singleplayer', 'FPS', 'Indie', 'Horror', 'Short', 'Gore', 'Violent']",0.75
2,1370000,Max and the Book of Chaos,Orenji Games Entertainment,Orenji Games Entertainment,,6,1,0,0 .. 20 k,0,0,0,0,8.99,899,0,0,['windows'],"30 Jul, 2020","['Single-player', 'Partial Controller Support']",[],0,"['English', 'Spanish - Spain']","Action, Adventure, Indie","['Action', 'Adventure', 'Action-Adventure', 'Arcade', 'Shooter', ""Shoot 'Em Up"", '2D', 'Hand-drawn', 'Indie', 'Cartoon', 'Funny', 'Singleplayer']",0.8571428571428571
3,2263170,Maiz,Critix Studios,Critix Studios,,22,4,0,0 .. 20 k,0,0,0,0,3.99,399,0,0,['windows'],"20 Jan, 2023",['Single-player'],[],0,"['English', 'French', 'Arabic']",Casual,"['Casual', 'Adventure', 'Puzzle', 'Platformer', 'Point & Click', 'Grand Strategy', 'Puzzle-Platformer', '3D Platformer', 'Precision Platformer', 'First-Person', 'Realistic', 'Atmospheric', 'Mystery', 'Physics', 'Linear', 'Singleplayer']",0.8461538461538461
4,1401870,Dark Dealings,Darren Braviner,Darren Braviner,,2,0,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,"['windows', 'linux']","4 Nov, 2020","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Japanese']","Action, Adventure, Casual, Free to Play, Indie, RPG, Early Access","['Early Access', 'Action', 'RPG', 'Experimental', 'Action RPG', 'Open World', 'Sandbox', 'Trading', '3D', 'Cartoon', 'Cartoony', 'Psychedelic', 'Stylized', 'Artificial Intelligence', 'Character Customization', 'Choices Matter', 'Driving', 'Flight', 'Hacking', 'Inventory Management']",1.0
5,1381610,AEON BLOOD,S H B studio,S H B studio,,6,10,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"31 Aug, 2020","['Single-player', 'Partial Controller Support', 'Steam Cloud']",[],0,"['English', 'Russian', 'Simplified Chinese', 'Korean']","Action, Indie","['Indie', 'Action', ""Beat 'em up"", 'Souls-like', 'Dark Fantasy', 'Character Action Game', 'Hack and Slash', 'Fighting', '2D Fighter', 'Action-Adventure', 'Fantasy', 'Gothic', 'Dark', 'Singleplayer', 'Tutorial', '3D', 'Third Person', 'Realistic', 'Magic', 'Demons']",0.375
6,1369730,Citizens Unite!: Earth x Space,Eden Industries,KEMCO,,8,1,0,0 .. 20 k,0,0,0,0,29.99,2999,0,0,['windows'],"27 Jan, 2021","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']","Adventure, Casual, Indie, RPG, Simulation, Strategy","['RPG', 'Adventure', 'Cartoony', 'Fantasy', 'Casual', 'Party-Based RPG', 'Funny', 'Time Travel', 'Comedy', 'Story Rich', 'Anime', 'Exploration', 'Singleplayer', 'Abstract', 'America', 'Aliens', 'Old School', 'Character Customization', 'Space', '2D']",0.8888888888888888
7,781760,Trivia Vault: Health Trivia Deluxe,Ripknot Systems,Ripknot Systems,,45,34,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,['windows'],"23 Jan, 2018","['Single-player', 'Steam Achievements']",[],0,['English'],"Casual, Indie, Simulation, Strategy","['Trivia', 'Indie', 'Casual', 'Simulation', 'Strategy', 'Relaxing', 'Puzzle', 'Family Friendly', 'Text-Based', 'Word Game', 'Logic', 'Replay Value', 'Singleplayer', '2D', 'Choices Matter', 'Story Rich', 'Point & Click']",0.569620253164557
8,2198730,Adventure Awaits,MocaJet,MocaJet,,0,1,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"11 Apr, 2023","['Single-player', 'Full controller support']",[],0,['English'],"RPG, Strategy","['RPG', 'Party-Based RPG', 'Turn-Based Combat', 'Turn-Based Tactics', 'Tactical RPG', 'Strategy', '3D', 'Isometric', 'Procedural Generation', 'Fantasy', 'Singleplayer', 'Turn-Based Strategy', 'Old School', 'Tactical', 'Strategy RPG']",0.0
9,1387200,Covert Commando,Four Pixels Games,Four Pixels Games,,6,1,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,"['windows', 'mac']","25 Dec, 2020",['Single-player'],[],0,['English'],"Action, Casual, Indie","['Action', 'Casual', 'Arcade', 'Rogue-like', 'Shooter', 'Action Roguelike', 'Looter Shooter', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Top-Down Shooter', '2.5D', 'Top-Down', 'Cartoony', 'Third Person', 'War', 'Military', 'Assassin', 'Combat', 'Character Customization', 'Perma Death']",0.8571428571428571
