,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1639390,Thermonuclear,Apushev Vitaly,Meridian4,,6,0,0,20 k .. 50 k,0,0,0,0,7.99,799,0,1,['windows'],"11 Nov, 2021",['Single-player'],[],1,"['English', 'Russian']","Action, Indie, Strategy","['Turn-Based Tactics', 'Rogue-lite', 'Perma Death', 'Turn-Based Strategy', 'Rogue-like', 'Action', 'Strategy', '2D', 'Top-Down', 'Alternate History', 'Cyberpunk', 'Mechs', 'Turn-Based Combat', 'Anime', 'Pixel Graphics', 'Sci-fi', 'Military', 'Robots', 'War', 'Futuristic']",1.0
1,506480,Archmage Rises,Defiance Game Studio,Defiance Game Studio,,178,64,0,20 k .. 50 k,0,0,0,0,9.99,999,0,9,"['windows', 'mac']","24 Apr, 2023","['Single-player', 'Steam Cloud']",[2537400],9,['English'],"Indie, RPG, Simulation, Early Access","['Early Access', 'Tabletop', 'Magic', 'Singleplayer', 'Sandbox', 'Colony Sim', 'Traditional Roguelike', 'Simulation', 'Procedural Generation', 'CRPG', 'Economy', 'Fantasy', 'Base-Building', 'Character Customization', 'Medieval', 'Strategy', 'Rogue-like', 'Open World', 'RPG', 'Tactical RPG']",0.7355371900826446
2,357370,Return NULL - Episode 1,Michael Lückgen,"Digital Tribe, iNDEE SOLO",,59,41,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,"['windows', 'mac', 'linux']","2 Apr, 2015","['Single-player', 'Steam Trading Cards']",[402680],0,"['English', 'German']",Indie,"['Interactive Fiction', 'Indie', 'Comic Book', 'Great Soundtrack', 'Point & Click', 'Adventure', 'Singleplayer', 'Visual Novel']",0.59
3,351410,Clean'Em Up,"Cheesy Holes, Bauer",Cheesy Holes,,55,6,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,['windows'],"18 Aug, 2016",['Single-player'],[517050],0,['English'],"Action, Free to Play, Indie","['Free to Play', 'Indie', 'Action', 'Arcade', 'Top-Down Shooter']",0.9016393442622951
4,1360430,Lapso: NIMBO,islaOliva Games,islaOliva Games,,118,12,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,['windows'],"31 Jul, 2020","['Single-player', 'Steam Achievements', 'Partial Controller Support']",[],0,"['English', 'Spanish - Spain']",Adventure,"['Exploration', 'Sci-fi', 'Puzzle', 'Mystery', 'Atmospheric', 'Immersive', 'Adventure', 'First-Person', 'Singleplayer', 'Free to Play', 'Horror', 'Indie']",0.9076923076923077
5,2104920,GeneRally 2,Curious Chicken Games,Curious Chicken Games,,49,11,0,20 k .. 50 k,0,0,0,0,14.99,1499,0,2,"['windows', 'linux']","30 May, 2023","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Workshop', 'Stats', 'Includes level editor', 'Remote Play Together']",[],2,"['English', 'Spanish - Spain', 'Finnish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Spanish - Latin America', 'Turkish', 'French', 'Russian']","Indie, Racing, Sports, Early Access","['Racing', 'Sports', 'Driving', 'Cute', 'Level Editor', 'Arcade', 'Top-Down', '3D', 'Offroad', 'Retro', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Singleplayer', 'PvE', 'PvP', 'Controller', 'Indie', 'Early Access']",0.8166666666666667
6,1268730,Impulse Control,Impulse Control,Impulse Control,,1,5,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,['windows'],"14 Apr, 2020",['Single-player'],[],0,['English'],"Casual, Strategy","['Casual', 'Strategy', 'Building', 'Puzzle', 'Relaxing']",0.16666666666666666
7,889280,Marginalia,"Connor Sherlock, Cameron Kunzelman",Connor Sherlock,,43,9,0,20 k .. 50 k,0,0,0,0,5.99,599,0,0,['windows'],"1 Oct, 2019","['Single-player', 'Partial Controller Support']",[],0,['English'],"Adventure, Indie","['Walking Simulator', 'Exploration', 'First-Person', 'Story Rich', 'Horror', 'Psychological Horror', 'Controller', 'Lovecraftian', 'Mythology', 'Atmospheric', 'Drama', 'Adventure', 'Dark', 'Singleplayer', 'Ambient', 'Indie', 'Psychedelic']",0.8269230769230769
8,1420830,Happy Numbers,HappyGames,HappyGames,,303,36,0,20 k .. 50 k,0,0,0,0,1.99,199,0,1,['windows'],"15 Oct, 2020","['Single-player', 'Steam Achievements', 'Steam Cloud']",[1430490],1,['English'],"Casual, Indie","['Casual', 'Sexual Content', 'Nudity', 'Puzzle', 'Anime', '2D', 'Colorful', 'NSFW', 'Point & Click', 'Singleplayer', 'Cute', 'Indie', 'Hentai']",0.8938053097345132
9,1320100,Wanted Raccoon,MAD Sprouts,MAD Sprouts,,382,96,0,20 k .. 50 k,0,0,0,0,19.99,1999,0,1,"['windows', 'linux']","19 Mar, 2021","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",[],1,"['English', 'Simplified Chinese', 'Russian', 'Ukrainian', 'German', 'French', 'Spanish - Spain', 'Portuguese - Portugal', 'Italian']","Action, Adventure, Casual, Indie, RPG, Simulation, Early Access","['Early Access', 'Adventure', 'Comedy', 'Stealth', 'Simulation', 'Crafting', 'Action', 'Building', 'Casual', 'Survival', 'Family Friendly', 'Character Customization', 'Base-Building', '6DOF', 'Physics', 'Beautiful', 'Third Person', 'Action-Adventure', 'CRPG', 'RPG']",0.799163179916318
