,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1586150,Ephesus,The Pack Studios,The Pack Studios,,53,42,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"17 Feb, 2023","['Single-player', 'Steam Achievements', 'Full controller support']",[],0,"['English', 'Turkish']","Action, Adventure, Casual, Indie","['Action', 'Crafting', 'Sandbox', 'Simulation', 'Co-op', 'Atmospheric', 'Adventure', 'RPG', 'Action-Adventure', 'Exploration', '3D', 'First-Person', 'Realistic', 'Third Person', 'Agriculture', 'Archery', 'Building', 'Fishing', 'Historical', 'Multiplayer']",0.5578947368421052
1,1970820,EvoMon,"Beowulf, Kaudojogo","Beowulfus Universum, Evomon Studios",,34,4,0,0 .. 20 k,0,0,0,0,6.99,699,0,3,['windows'],"15 Dec, 2022","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements']",[],3,"['English', 'Portuguese - Brazil']","Casual, Indie, Simulation","['Creature Collector', 'Casual', 'Simulation', 'Cute', '2D', 'Pixel Graphics', 'Retro', 'Singleplayer', 'Family Friendly', 'Management', 'Minigames', 'Colorful', 'Point & Click', 'Rogue-like', 'PvE', 'Old School', 'Action-Adventure', 'Isometric', 'Arcade', 'Fantasy']",0.8947368421052632
2,959280,Total Seclusion,Worldgame entertainment,Worldgame entertainment,,7,13,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"10 Dec, 2019","['Single-player', 'Steam Achievements', 'Full controller support']",[],0,"['English', 'Russian']","Action, Indie","['Action', 'Indie', 'Free to Play']",0.35
3,929330,Defending Camelot,ZekGame,ZekGame,,14,15,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"3 Oct, 2018","['Single-player', 'Steam Achievements']",[],0,['English'],"Casual, Indie, Strategy","['Strategy', 'Indie', 'Casual', 'Tower Defense']",0.4827586206896552
4,1477660,VR Atlantis Search: with Deep Diving,William at Oxford,William at Oxford,,3,0,0,0 .. 20 k,0,0,0,0,3.07,699,56,0,['windows'],"1 Dec, 2020","['Single-player', 'Tracked Controller Support', 'VR Only']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Polish', 'Thai', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Portugal', 'Arabic', 'Korean']",Casual,"['Casual', 'First-Person', 'VR', 'Underwater', 'Singleplayer', 'VR Only']",1.0
5,984790,It'sRoachTime!,Roach Team,Roach Team,,19,4,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"8 Mar, 2022","['Multi-player', 'PvP', 'Online PvP', 'Partial Controller Support']",[],0,"['English', 'Russian', 'German', 'Italian', 'French', 'Simplified Chinese']","Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access","['Early Access', 'Arena Shooter', '3D Fighter', 'Multiplayer', 'Fighting', 'Swordplay', 'Retro', 'Atmospheric', 'Old School', 'Comedy', 'Martial Arts', 'Third Person', 'Adventure', 'Cartoony', 'Dystopian ', '1980s', 'Spectacle fighter', 'Action', 'Comic Book', ""Beat 'em up""]",0.8260869565217391
6,1002430,Victory Road,Strange Journey,Strange Journey,,168,13,0,0 .. 20 k,0,0,0,0,19.99,1999,0,0,['windows'],"10 Mar, 2020",['Single-player'],[],0,['English'],"Action, Indie, Simulation, Sports, Strategy, Early Access","['Sports', 'Simulation', 'Strategy', 'Action', 'Indie', 'Early Access', 'Boxing', 'Pixel Graphics', 'Violent', '2D', 'Funny', 'Management', 'Retro', 'Cute']",0.9281767955801105
7,722050,Dean Daimon,Josh Tam Universe,OtakuMaker SARL,,12,12,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"21 Oct, 2017",['Single-player'],[],0,['English'],"Action, Casual, Indie, Racing","['Action', 'Indie', 'Casual', 'Racing', 'Arcade', '2D', 'Singleplayer', 'Atmospheric', 'Difficult', 'Dark']",0.5
8,1142000,Challenging Dogfights,Fürst,Fürst,,0,5,0,0 .. 20 k,0,0,0,0,0.59,149,60,0,['windows'],"1 Oct, 2019","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",[],0,['English'],"Action, Adventure, Casual, Indie","['Action', 'Indie', 'Casual', 'Adventure']",0.0
9,1394810,Colossus Down,Mango Protocol,Mango Protocol,,72,7,0,0 .. 20 k,0,0,0,0,17.99,1799,0,1,['windows'],"16 Dec, 2020","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']","[1440920, 1442640]",1,"['English', 'Spanish - Spain', 'Korean', 'Russian', 'Catalan']","Action, Adventure, Indie","['Adventure', 'Action', 'Local Multiplayer', 'Anime', 'Fighting', 'Indie', 'Side Scroller', ""Beat 'em up"", 'Colorful', 'Funny', 'Controller', 'Co-op', '2D', 'Soundtrack', 'Multiple Endings', 'Hand-drawn', 'Local Co-Op', 'Multiplayer', 'Co-op Campaign', 'Hack and Slash']",0.9113924050632911
