,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,611710,Kaiju Big Battel: Fighto Fantasy,Super Walrus Games,Super Walrus Games,,42,0,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,"['windows', 'mac', 'linux']","30 Oct, 2018","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",[],0,['English'],"Indie, RPG","['JRPG', 'Wrestling', 'Turn-Based', 'Party-Based RPG', 'RPG', '2D', 'Top-Down', 'Cute', 'Parody ', 'Funny', 'Turn-Based Combat', 'Exploration', 'Pixel Graphics', 'Sci-fi', 'Time Travel', 'Indie', 'Cats', 'Comedy', 'Old School', 'Retro']",1.0
1,749560,Cycle 28,Pill Bug Interactive,Pill Bug Interactive,,42,9,0,0 .. 20 k,0,0,0,0,1.04,699,85,0,"['windows', 'mac', 'linux']","9 Mar, 2018","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",[797370],0,['English'],"Action, Indie","['Bullet Hell', 'Arcade', 'Pixel Graphics', 'Action', 'Twin Stick Shooter', 'Retro', ""Shoot 'Em Up"", 'Shooter', '2D', 'Singleplayer', 'Replay Value', 'Difficult', 'Space', 'Score Attack', 'Rogue-like', 'Flight', 'Fast-Paced', 'Arena Shooter', 'Top-Down Shooter', 'Top-Down']",0.8235294117647058
2,792860,Road Doom,Agelvik,Agelvik,,42,7,0,0 .. 20 k,0,0,0,0,2.49,499,50,0,['windows'],"17 Aug, 2018","['Single-player', 'Steam Achievements', 'Full controller support']",[1961270],0,['English'],"Action, Casual, Indie","['Indie', 'Casual', 'Action', 'Bullet Hell', ""Shoot 'Em Up"", 'Controller', 'Arcade', '2D', 'Pixel Graphics', 'Retro', 'Top-Down Shooter', 'Difficult', 'Memes', 'Singleplayer', 'Great Soundtrack', 'Short', 'Funny', 'Action-Adventure', 'Adventure']",0.8571428571428571
3,1489380,Bad boy simulator,SoftWeather Games,SoftWeather Games,,42,26,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"2 Jan, 2021","['Single-player', 'Tracked Controller Support', 'VR Only']",[],0,['English'],"Action, Adventure, Indie, Simulation, Early Access","['Early Access', 'Simulation', 'VR', 'Singleplayer', 'First-Person', 'Exploration', 'Anime', '3D', 'Cute', 'Logic', 'Memes', 'Education', 'Time Manipulation', 'Nonlinear', 'Fast-Paced', 'Funny', 'Physics', 'Dark Comedy', 'Action', 'Adventure', 'VR Only']",0.6176470588235294
4,1629600,Hidden Shapes Lovely Cats - Jigsaw Puzzle Game,YAW Studios,YAW Studios,,42,8,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"21 May, 2021",['Single-player'],"[1641140, 1642380]",0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Danish', 'Spanish - Latin America', 'Finnish', 'Greek', 'Dutch', 'Hungarian', 'Japanese', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Swedish', 'Thai', 'Czech', 'Turkish', 'Ukrainian', 'Vietnamese', 'Arabic']","Casual, Indie","['Casual', 'Cats', 'Relaxing', 'Puzzle', 'Tabletop', 'Cozy', 'Wholesome', 'Logic', 'Cute', 'Hidden Object', 'Hand-drawn', 'Minimalist', 'Colorful', 'Funny', 'Solitaire', 'Comedy', 'Family Friendly', 'Singleplayer', 'Indie', 'Atmospheric']",0.84
5,1613470,Roboplant,Rebelpug,Rebelpug,,42,12,0,0 .. 20 k,0,0,0,0,11.99,1199,0,1,"['windows', 'linux']","10 Nov, 2022","['Single-player', 'Steam Achievements', 'Steam Cloud']",[2194320],1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']","Indie, Simulation, Strategy, Early Access","['Farming Sim', 'Resource Management', 'Management', 'Agriculture', 'Automation', 'Simulation', 'Economy', 'Immersive Sim', 'Nature', 'Crafting', 'Base-Building', 'Building', 'Singleplayer', 'Multiple Endings', 'Early Access', 'Indie', 'Funny', 'Cute', 'Sandbox', 'Sci-fi']",0.7777777777777778
6,1974250,Unwording,Frostwood Interactive,"Frostwood Interactive, Dino Digital",,42,6,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac', 'linux']","27 Apr, 2023","['Single-player', 'Steam Achievements', 'Steam Cloud']",[2405600],0,['English'],"Adventure, Indie","['Story Rich', 'Spelling', 'Hand-drawn', 'Emotional', 'Puzzle', 'Philosophical', 'Cinematic', 'Word Game', 'Point & Click', 'Cute', 'Interactive Fiction', 'Singleplayer', 'Short', 'Drama', 'Adventure', 'Atmospheric', 'Narrative', 'Colorful', 'Side Scroller', 'Psychological']",0.875
7,2371910,Demon Command Token   御妖令,红尘背包客,红尘背包客,,42,7,0,0 .. 20 k,0,0,0,0,12.99,1299,0,34,['windows'],"23 Apr, 2023",['Single-player'],[],34,"['Simplified Chinese', 'English', 'Russian', 'Japanese', 'German', 'Arabic', 'Korean']","Adventure, Casual, Indie, RPG, Simulation","['Idler', 'Word Game', 'Creature Collector', 'Collectathon', 'Loot', 'Indie', 'Casual', 'Turn-Based Combat', 'Singleplayer', '2D', 'Simulation', 'RPG', 'Adventure', 'NSFW']",0.8571428571428571
8,517930,The Castles of Dr. Creep,"Ed Hobbs, Robert Crossfield",Strobs Canardly,,43,4,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,"['windows', 'mac', 'linux']","2 Sep, 2016","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']",[],0,['English'],"Casual, Indie","['Casual', 'Indie', 'Retro', 'Puzzle-Platformer', 'Puzzle', 'Medieval', 'Pixel Graphics']",0.9148936170212766
9,568860,Psycho on the loose,WhackAKey Games,Conglomerate 5,,43,23,0,0 .. 20 k,167,0,298,0,9.99,999,0,0,['windows'],"21 Dec, 2016","['Single-player', 'Steam Trading Cards']",[],0,['English'],"Action, Casual, Strategy","['Action', 'Strategy', 'Stealth', 'Action-Adventure', 'Gore', 'Shooter', 'Violent', 'Looter Shooter', 'Real Time Tactics', 'FPS', '3D', 'First-Person', 'Colorful', 'Atmospheric', 'Conspiracy', 'Combat', 'Singleplayer', 'Casual', 'Memes']",0.6515151515151515
