,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,454120,Starbase,Frozenbyte,Frozenbyte,,3729,2550,0,200 k .. 500 k,0,0,0,0,34.99,3499,0,57,['windows'],"29 Jul, 2021","['Multi-player', 'MMO', 'PvP', 'Online PvP']",[1312940],57,"['English', 'French', 'Russian']","Action, Massively Multiplayer, Simulation, Early Access","['Open World', 'Massively Multiplayer', 'Building', 'Space Sim', 'Simulation', 'Sandbox', 'Space', 'Sci-fi', 'Action', 'Early Access', 'FPS', 'Crafting', 'Voxel', 'Destruction', 'Programming', 'Robots', 'Exploration', 'Multiplayer', 'Open World Survival Craft', 'First-Person']",0.5938843764930721
1,883860,Cadria Item Shop,Moehaus Co. Ltd,BEST KIRIN GLOBAL LIMITED,,1030,391,0,200 k .. 500 k,0,0,0,0,0.0,0,0,452,['windows'],"23 Aug, 2018","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']","[914560, 914570]",452,"['English', 'Simplified Chinese', 'Traditional Chinese']","Casual, Free to Play, Indie, RPG, Simulation","['Free to Play', 'Casual', 'Simulation', 'RPG', 'Indie', 'Crafting', 'Anime', 'Management']",0.724841660802252
2,419480,Starpoint Gemini Warlords,Little Green Men Games,Little Green Men Games,,2495,894,0,200 k .. 500 k,0,0,0,0,34.99,3499,0,30,['windows'],"23 May, 2017","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","[639570, 649280, 677900, 715920, 715940, 899130]",30,"['English', 'German', 'Simplified Chinese', 'French', 'Russian', 'Polish', 'Japanese']","Action, RPG, Simulation, Strategy","['Space', 'RPG', 'Open World', 'Strategy', 'Simulation', 'Sci-fi', 'Space Sim', 'Singleplayer', '4X', 'Sandbox', 'Base-Building', 'Spaceships', 'Moddable', 'Indie', 'Strategy RPG', 'Flight', 'Controller', 'Grand Strategy', 'Tactical RPG', 'Third Person']",0.7362053703157273
3,900270,Reventure,Pixelatto,Pixelatto,,7798,420,0,200 k .. 500 k,0,0,0,0,7.99,799,0,21,['windows'],"4 Jun, 2019","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",[1102480],21,"['English', 'Spanish - Spain', 'Simplified Chinese', 'German', 'Japanese', 'French', 'Korean', 'Spanish - Latin America', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Turkish', 'Russian', 'Italian']","Adventure, Indie","['Adventure', 'Indie', 'Pixel Graphics', 'Multiple Endings', 'Comedy', '2D', 'Platformer', 'Dark Humor', 'Singleplayer', 'Exploration', 'Choose Your Own Adventure', 'Retro', 'Violent', 'Nonlinear', 'Metroidvania', 'Puzzle-Platformer', 'Choices Matter', 'Dark Comedy', 'Great Soundtrack', 'Mystery Dungeon']",0.948892674616695
4,1105510,Yakuza 5 Remastered,Ryu Ga Gotoku Studio,SEGA,,3609,384,0,200 k .. 500 k,0,0,0,0,19.99,1999,0,331,['windows'],"28 Jan, 2021","['Single-player', 'Steam Achievements', 'Full controller support']",[],331,"['English', 'Japanese', 'Traditional Chinese', 'Korean']","Action, Adventure","['Action', 'Adventure', ""Beat 'em up"", 'Open World', 'RPG', 'Action RPG', 'Crime', 'Third Person', 'Drama', 'Story Rich', 'Comedy', 'Singleplayer', 'Violent', 'Funny', 'JRPG', 'Sexual Content', 'Combat', 'Anime', 'Great Soundtrack', 'Rhythm']",0.903831705484598
5,200390,Oil Rush,Unigine Corp.,Unigine Corp.,,253,206,0,200 k .. 500 k,0,0,0,0,0.0,0,0,3,"['windows', 'mac', 'linux']","25 Jan, 2012","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","[200396, 200397]",3,"['English', 'Russian', 'German']","Indie, Strategy","['Strategy', 'Indie', 'RTS', 'Tower Defense', 'Dystopian ', 'Naval', 'Singleplayer', 'Post-apocalyptic', 'Multiplayer']",0.55119825708061
6,564530,Pharaoh + Cleopatra,Impressions Games,Activision,,1970,198,0,200 k .. 500 k,0,0,0,0,9.99,999,0,91,['windows'],"15 Dec, 2016",['Single-player'],[],91,['English'],"Simulation, Strategy","['City Builder', 'Strategy', 'Simulation', 'Historical', 'Classic', 'Colony Sim', 'Singleplayer', 'Economy', 'Management']",0.9086715867158671
7,246580,The Typing of The Dead: Overkill,Modern Dream,SEGA,,3034,442,0,200 k .. 500 k,0,0,0,0,19.99,1999,0,9,['windows'],"29 Oct, 2013","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']","[282520, 259210, 259211, 278131, 286920]",9,['English'],Action,"['Typing', 'On-Rails Shooter', 'Zombies', 'Comedy', 'Action', 'Education', 'Parody ', 'Arcade', 'Funny', 'Score Attack', 'Horror', 'Singleplayer', 'First-Person', 'Multiplayer', 'Shooter', 'Co-op', 'FPS', 'Great Soundtrack', 'Gore', 'Mature']",0.8728423475258918
8,395520,Missing Translation,"AlPixel Games, Luis Diaz, Gustavo Santos, Albert Fernandez, Tice Thomason",GamesBoosters,,2746,376,0,200 k .. 500 k,0,0,0,0,0.0,0,0,0,"['windows', 'mac']","24 Sep, 2015","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",[395530],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian']","Adventure, Casual, Free to Play, Indie","['Free to Play', 'Pixel Graphics', 'Indie', 'Puzzle', 'Adventure', 'Casual', 'Great Soundtrack', 'Point & Click', '2D', 'Singleplayer', 'Short', 'Atmospheric', 'Multiplayer']",0.8795643818065343
9,357290,Red Lake,Talentplace,KishMish Games,,417,512,0,200 k .. 500 k,0,0,0,0,0.49,99,51,2,['windows'],"25 Mar, 2015","['Single-player', 'Steam Trading Cards']",[],2,"['English', 'Russian']","Action, Adventure, Indie","['Indie', 'Action', 'Adventure', 'Horror', 'FPS', 'Shooter', 'Great Soundtrack', 'Psychological Horror', 'First-Person', 'Survival', 'Story Rich', 'Zombies', 'Casual', 'Early Access', 'Survival Horror', 'Difficult', 'Atmospheric', 'Gore', 'Family Friendly', 'Illuminati']",0.4488697524219591
10,1271700,HOT WHEELS UNLEASHED,Milestone S.r.l.,Milestone S.r.l.,,4588,1288,0,200 k .. 500 k,0,0,0,0,7.49,4999,85,86,['windows'],"30 Sep, 2021","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","[2051380, 1672000, 1671900, 1663570, 1633670, 1633680, 1633690, 1633700, 1633710, 1633720, 1633730, 1668220, 1663460, 1668230, 1663470, 1663480, 1668240, 1663510, 1663520, 1663530, 1663540, 1698090, 1663590, 1698100, 1668250, 1663630, 1723980, 1671790, 1790950, 1671820, 1671830, 1723990, 1671850, 1790970, 1671860, 1671870, 1797470, 1671910, 1839650, 1671920, 1671930, 1852420, 1671960, 1852440, 1671970, 1671980, 1852430, 1672010, 1881890, 1672020, 1672030, 1852450, 1672050, 1881900, 1672060, 1672070, 1663490, 1663550, 1663600, 1663610, 1671840, 1671880, 1671940, 1671950, 1671990, 1672040, 1672080]",86,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Thai', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean']",Racing,"['Racing', 'Arcade', 'Driving', 'Family Friendly', 'Multiplayer', 'Split Screen', 'Third Person', 'Singleplayer', 'Local Multiplayer', 'PvP', 'Controller', 'Level Editor', 'Funny', 'Co-op', 'Horror', 'World War II']",0.7808032675289313
11,967250,DOKA 2 KISHKI EDITION,Agafonoff,Agafonoff,,2883,529,0,200 k .. 500 k,0,0,0,0,0.99,99,0,4,['windows'],"5 Nov, 2018","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",[979700],4,"['English', 'Russian']","Action, Adventure, Casual, Indie, RPG, Simulation","['Gore', 'Violent', 'Memes', 'Action', 'Indie', 'Simulation', 'Dark Humor', 'RPG', 'Adventure', 'Survival', 'Atmospheric', 'Mature', 'Casual', 'Great Soundtrack', 'Funny', 'Dark', 'Sexual Content', 'Difficult', 'Nudity', 'Realistic']",0.8449589683470106
12,373390,Contradiction: Spot The Liar,Baggy Cat Ltd.,Baggy Cat Ltd.,,2774,133,0,200 k .. 500 k,0,0,0,0,12.99,1299,0,4,"['windows', 'mac']","10 Jul, 2015","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']",[],4,['English'],"Adventure, Indie, RPG, Strategy","['Detective', 'Crime', 'FMV', 'Investigation', 'Atmospheric', 'Indie', 'Interactive Fiction', 'Mystery', 'Point & Click', 'Exploration', 'RPG', 'Story Rich', 'Retro', 'Immersive', 'Conspiracy', 'Adventure', 'Strategy', 'Puzzle', 'Movie', 'Singleplayer']",0.954248366013072
13,1340530,Mr. Prepper: Prologue,Rejected Games,"PlayWay S.A., Rejected Games",,2029,403,0,200 k .. 500 k,0,0,0,0,0.0,0,0,14,['windows'],"27 Aug, 2020","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']",[],14,"['English', 'French', 'German', 'Dutch', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'Portuguese - Portugal', 'Turkish', 'Japanese']","Action, Adventure, Free to Play, Indie, Simulation","['Simulation', 'Survival', 'Crafting', 'Singleplayer', 'Resource Management', 'Time Management', 'Life Sim', 'Farming Sim', '2.5D', ""1990's"", 'Base-Building', 'Underground', 'Alternate History', 'Dystopian ', 'America', 'Adventure', 'Point & Click', 'Political', 'Cold War', 'Conspiracy']",0.8342927631578947
14,299480,Rogue Stormers,Black Forest Games,"HandyGames, Black Forest Games",,662,299,0,200 k .. 500 k,0,0,0,0,19.99,1999,0,1,"['windows', 'linux']","21 Apr, 2016","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on TV', 'Remote Play Together']",[],1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Dutch', 'Polish']","Action, Indie","['Action Roguelike', 'Side Scroller', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Rogue-lite', 'Platformer', 'Shooter', 'Arcade', 'Rogue-like', 'Female Protagonist', '2D', '2.5D', 'Cyberpunk', 'Controller', 'Action', 'Colorful', 'Fantasy', 'Sci-fi', 'Atmospheric', 'Robots']",0.6888657648283039
