,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,805980,My Safe House,StoryTale Studios,StoryTale Studios,,5,6,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"20 Apr, 2018",['Single-player'],[],0,['English'],"Action, Indie","['Indie', 'Action', 'Survival', 'Thriller', 'Horror']",0.45454545454545453
1,838160,Trail Breaking,JLS Softworks,JLS Softworks,,5,4,0,0 .. 20 k,0,0,0,0,6.99,699,0,0,['windows'],"24 Jun, 2018","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",[],0,['English'],"Adventure, Casual, Indie","['Adventure', 'Indie', 'Casual', 'Puzzle', 'Fantasy', 'First-Person']",0.5555555555555556
2,845820,Lighter Than AR,Constantly New Corp.,Constantly New Corp.,,5,4,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"30 Apr, 2018","['Single-player', 'Tracked Controller Support', 'VR Only', 'Steam Cloud']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian']","Indie, Simulation","['Indie', 'Simulation', 'Walking Simulator', 'VR', 'VR Only']",0.5555555555555556
3,805070,Super Skull Smash GO! 2 Turbo,TACS Games,Poppy Works,,5,0,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,"['windows', 'mac']","16 Jul, 2018","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[893830],0,"['English', 'French', 'German', 'Japanese', 'Korean']","Action, Indie","['Action', 'Indie', 'Platformer', 'Great Soundtrack', 'Retro', 'Puzzle-Platformer']",1.0
4,816890,Perspecto,Gamezaur,Gamezaur,,5,0,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,"['windows', 'mac']","6 Jun, 2018",['Single-player'],[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Finnish', 'Greek', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish']","Casual, Indie","['Indie', 'Casual', 'Puzzle']",1.0
5,847260,Deep Dark Labyrinth,Deep Van,Deep Van,,5,10,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"21 Jun, 2018","['Steam Achievements', 'Partial Controller Support']",[],0,['English'],,"['Violent', 'Nudity', 'Sexual Content']",0.3333333333333333
6,863920,The Lost Sky,YASUDA GAMES,YASUDA GAMES,,5,1,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,"['windows', 'mac']","14 Jun, 2018","['Single-player', 'Multi-player', 'Full controller support']",[],0,"['English', 'Japanese']","Action, Casual, Indie","['Action', 'Indie', 'Casual', 'Dragons']",0.8333333333333334
7,819220,Yuso,Vertical Reach,Vertical Reach,,5,1,0,0 .. 20 k,0,0,0,0,7.99,799,0,0,['windows'],"5 Jul, 2018","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","Casual, Indie, Strategy","['Indie', 'Strategy', 'Casual']",0.8333333333333334
8,883280,Struggle For Light,Kluster Games,Kluster Games,,6,0,0,0 .. 20 k,0,0,0,0,6.99,699,0,0,['windows'],"7 Jul, 2018","['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Full controller support', 'Remote Play Together']",[],0,"['English', 'French', 'Portuguese - Brazil']","Action, Indie","['Action', 'Indie']",1.0
9,886830,ParkourMan,Fury Games Production,Fury Games Production,,5,1,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"24 Jul, 2018","['Single-player', 'Steam Achievements']",[],0,"['English', 'Russian']","Action, Adventure, Casual, Indie, Racing, Simulation, Sports","['Action', 'Indie', 'Casual', 'Racing', 'Adventure', 'Simulation', 'Sports', 'Parkour']",0.8333333333333334
