,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,512240,Duckpocalypse,Capitola VR,Capitola VR,,47,6,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"22 Aug, 2016","['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only']",[],0,['English'],"Action, Casual, Indie","['Action', 'Indie', 'Casual', 'Arcade', 'VR', 'VR Only']",0.8867924528301887
1,1137700,AAW Wrestle Lab,VICO Game Studio,Reverb Triple XP,,32,12,0,0 .. 20 k,0,0,0,0,0.0,0,0,2,['windows'],"27 Sep, 2019",['Single-player'],[],2,['English'],"Action, Free to Play, Indie, Sports","['Sports', 'Action', 'Free to Play', 'Indie', 'Wrestling']",0.7272727272727273
2,1283370,"A Painter's Tale: Curon, 1950",Monkeys Tales Studio,"Monkeys Tales Studio, IVIPRO",,26,4,0,0 .. 20 k,0,0,0,0,7.99,799,0,0,"['windows', 'mac']","28 Jan, 2021","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",[],0,"['English', 'Italian', 'German']","Adventure, Indie","['Walking Simulator', 'Story Rich', 'Soundtrack', 'Drama', 'Exploration', 'Interactive Fiction', 'Atmospheric', 'Emotional', 'Short', 'Historical', 'Voxel', 'Education', 'Visual Novel', 'Third Person', 'Alternate History', 'Relaxing', 'Narration', 'Casual', 'Lore-Rich', 'Mystery']",0.8666666666666667
3,1237690,HVOR,"OFFMONREAL, Alex Fedorchenko, Andrey Antonov, Kirill Fedishin, Andrey Zuev",OFFMONREAL GAMES,,32,25,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"10 Jul, 2020","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op']",[],0,"['English', 'Russian']","Action, Free to Play, Indie, Massively Multiplayer","['Free to Play', 'Action', 'Gore', 'Violent', 'Massively Multiplayer', 'Indie', 'Zombies', 'Top-Down Shooter', 'Co-op', 'Multiplayer', 'Singleplayer']",0.5614035087719298
4,432210,The Revenant Prince,Nomina Games,Nomina Games,,14,3,0,0 .. 20 k,0,0,0,0,3.99,399,0,0,['windows'],"13 Aug, 2020","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",[],0,['English'],"Action, Adventure, Casual, Indie, RPG, Strategy","['Action', 'RPG', 'Indie', 'Casual', 'Strategy', 'Adventure', 'RPGMaker']",0.8235294117647058
5,260000,YOU DON'T KNOW JACK MOVIES,"Jackbox Games, Inc.","Jackbox Games, Inc.",,43,34,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"5 Nov, 2013","['Single-player', 'Multi-player']",[],0,['English'],"Casual, Indie, Strategy","['Trivia', 'Casual', 'Indie', 'Strategy', 'Comedy', 'Party Game']",0.5584415584415584
6,1828090,Krypt,"Sean Murley, Billy Coe",SW Games,,3,2,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"21 Jun, 2022",['Single-player'],[],0,['English'],"Action, Adventure, Indie, RPG, Strategy","['Action', 'Adventure', 'Story Rich', 'RPG', 'Choose Your Own Adventure', 'Action RPG', 'Text-Based', 'Action-Adventure', 'Rogue-like', 'Turn-Based Strategy', 'Action Roguelike', 'Exploration', 'Atmospheric', 'Dark Fantasy', 'Fantasy', 'Magic', 'Medieval', 'Old School', 'Retro', 'Choices Matter']",0.6
7,337220,Guild Commander,GTGD,GTGD,,43,48,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"23 Jan, 2015","['Single-player', 'Steam Achievements']",[],0,['English'],"Indie, RPG, Simulation, Strategy","['Time Management', 'Management', 'Medieval', 'Strategy', 'Top-Down', 'Simulation', 'RPG', 'Fantasy', 'Resource Management', 'Singleplayer', 'Short', 'Strategy RPG', '3D', 'Tutorial', 'Great Soundtrack']",0.4725274725274725
8,1432480,Luminous Plume,XenoHorizon,XenoHorizon,,14,0,0,0 .. 20 k,0,0,0,0,4.99,999,50,0,['windows'],"5 Nov, 2020","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Remote Play Together']",[1445160],0,['English'],"Action, Indie, RPG","['Action RPG', 'JRPG', '2D', 'Action', 'Singleplayer', 'RPG', 'Fantasy', 'Colorful', 'Anime', ""Beat 'em up"", 'Combat', 'Stylized', 'Side Scroller', 'Magic', 'Mystery', 'Hack and Slash', 'Swordplay', 'Indie']",1.0
9,369360,Car Washer: Summer of the Ninja,Pen and Sword Games,Pen and Sword Games,,14,30,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"4 Nov, 2015","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",[],0,['English'],"Action, Casual, Indie","['Indie', 'Action', 'Casual']",0.3181818181818182
