,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1311610,The Hunter's Journals - Red Ripper,Grindwheel Games,Grindwheel Games,,3,0,0,0 .. 20 k,0,0,0,0,5.99,599,0,0,['windows'],"31 Oct, 2020","['Single-player', 'Steam Achievements']",[],0,['English'],Adventure,"['Adventure', 'Gore', 'Violent', 'Text-Based', 'Horror', 'Story Rich', 'Steampunk', 'Lovecraftian']",1.0
1,1558330,Mall of Mayhem,KomodoBit Games,KomodoBit Games,,17,12,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"1 Aug, 2022","['Single-player', 'Steam Cloud']",[],0,['English'],"Action, Adventure","['Singleplayer', 'Villain Protagonist', 'Action-Adventure', 'Third-Person Shooter', 'Open World', 'Parkour', 'Shooter', 'Third Person', 'Destruction', 'Crime', 'Action', 'Capitalism', 'Superhero', 'PvE', 'Adventure', 'Combat', 'Character Customization']",0.5862068965517241
2,422140,Wrestling Spirit 3,Grey Dog Software,Viva Media,,35,43,0,0 .. 20 k,0,0,0,0,19.99,1999,0,0,['windows'],"9 Dec, 2015",['Single-player'],[],0,['English'],"Simulation, Sports","['Sports', 'Simulation', 'Wrestling']",0.44871794871794873
3,667410,The Nose,Three Percent Games,Three Percent Games,,1,2,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,"['windows', 'mac', 'linux']","16 Sep, 2017",['Single-player'],[],0,"['English', 'Turkish']","Violent, Gore, Adventure, Indie","['Gore', 'Adventure', 'Indie', 'Violent', 'Story Rich', 'Singleplayer', 'Isometric']",0.3333333333333333
4,1923730,Little Ninja,Brex Studios,Brex Studios,,10,0,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"15 Apr, 2022","['Single-player', 'Steam Achievements', 'Full controller support']",[],0,['English'],"Action, Adventure, Casual, Indie","['Action', 'Adventure', 'Casual', 'Action-Adventure', '2D', 'Colorful', 'Cute', 'Pixel Graphics', 'Comedy', 'Family Friendly', 'Funny', 'Relaxing', 'Retro', 'Linear', 'Singleplayer', 'Indie', '8-bit Music', 'Stealth', 'Top-Down']",1.0
5,1229500,Shieldmaiden: Remix Edition,Dumativa,Dumativa,,164,17,0,0 .. 20 k,0,0,0,0,12.99,1299,0,0,['windows'],"12 Mar, 2020","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",[],0,"['English', 'Portuguese - Brazil']","Action, Adventure, Indie","['Action', 'Indie', 'Adventure', 'Female Protagonist', 'Platformer', 'Pixel Graphics', '2D', '2D Platformer', 'Cyberpunk', 'Side Scroller', 'Singleplayer', 'Retro', 'Post-apocalyptic', 'Cute', 'Great Soundtrack', 'Story Rich', 'Futuristic', 'Fantasy', 'Casual', 'Linear']",0.9060773480662984
6,434090,Bridge! 2,toxtronyx interactive GmbH,Aerosoft GmbH,,19,35,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,"['windows', 'mac', 'linux']","21 Apr, 2016","['Single-player', 'Steam Cloud']",[],0,"['English', 'German']","Casual, Simulation, Strategy","['Simulation', 'Strategy', 'Casual', 'Building', 'Physics', 'Sandbox', 'Colorful', 'Realistic', 'Relaxing', 'Family Friendly', 'Moddable', 'Singleplayer', 'Replay Value', 'Time Management', 'Funny', 'Sequel']",0.35185185185185186
7,659870,Don't Die!,Michael Cox,Templarius Studios,,1,1,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac', 'linux']","11 Oct, 2017","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",[],0,['English'],"Casual, Indie, Strategy","['Casual', 'Indie', 'Strategy', 'Puzzle', 'Puzzle-Platformer']",0.5
8,678030,FAST & FURIOUS CROSSROADS,Slightly Mad Studios,BANDAI NAMCO Entertainment Europe,,73,84,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"6 Aug, 2020","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Traditional Chinese']","Action, Racing","['Action', 'Racing', 'Action-Adventure', 'Combat Racing', 'Third Person', 'Driving', 'Multiplayer', 'Psychological Horror', 'Family Friendly', 'Singleplayer']",0.46496815286624205
9,1449630,Crash Dive 2,Panic Ensues Software,Panic Ensues Software,,165,13,0,0 .. 20 k,0,0,0,0,11.99,1199,0,7,['windows'],"1 Apr, 2021","['Single-player', 'Steam Cloud']",[2519720],7,"['English', 'French', 'German']","Action, Indie, Simulation","['Simulation', 'Tactical', 'Submarine', 'World War II', 'Naval', 'Action', 'Real Time Tactics', 'Wargame', 'First-Person', 'Top-Down', 'Realistic', 'Stealth', 'Historical', 'Immersive Sim', 'Military', 'Underwater', '3D', 'War', 'Combat', 'Moddable']",0.9269662921348315
