,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1767860,Spacecraft speed,Vitok,Vitok,,10,3,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"13 Oct, 2021",['Single-player'],[],0,['English'],"Casual, Indie, Racing","['Racing', 'Indie', 'Casual', 'Third Person', 'Runner', 'Space', 'Singleplayer']",0.7692307692307693
1,2167840,Inner Call,Alex Loman,Alex Loman,,10,1,0,0 .. 20 k,0,0,0,0,5.99,2999,80,0,['windows'],"14 Oct, 2022",['Single-player'],[],0,"['English', 'Russian']","Action, Adventure, Indie","['Adventure', 'Casual', 'Platformer', 'Side Scroller', 'Pixel Graphics', 'Linear', 'Action', 'Indie', 'Singleplayer']",0.9090909090909091
2,1203600,Zombie Slayers,Mateusz Makles,Mateusz Makles,,11,2,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"21 Feb, 2021","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements']",[],0,['English'],"Action, Indie","['Action', 'Indie', 'Zombies', 'Online Co-Op', 'Pixel Graphics', 'Survival', 'Early Access', 'Co-op', 'Multiplayer', 'GameMaker', 'Shooter', 'Top-Down Shooter', 'Arena Shooter', '2D', 'Top-Down', 'Blood', 'Retro', 'Building', 'Perma Death', 'Combat']",0.8461538461538461
3,1159350,Future Simulation World,KANNADE,KANNADE,,12,9,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,['windows'],"9 Oct, 2019",['Single-player'],[],0,"['English', 'Simplified Chinese']","Indie, Simulation, Strategy, Early Access","['Simulation', 'Strategy', 'Indie', 'Early Access']",0.5714285714285714
4,612600,Drone Fighters,Surreal Games,Surreal Games,,15,0,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"21 Apr, 2017","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Partial Controller Support']",[],0,['English'],"Action, Indie, Simulation, Sports, Early Access","['Action', 'Early Access', 'Indie', 'Simulation', 'Sports', 'VR', 'Fighting', 'Multiplayer', 'Character Customization']",1.0
5,1321650,Rocket Ghost Aidan 2,"Bobby, Matt",Bobby,,15,0,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],,"['Single-player', 'Steam Achievements', 'Full controller support']",[],0,['English'],"Action, Adventure, Indie","['Action', 'Adventure', 'Action-Adventure', 'Arcade', 'Exploration', 'Platformer', '2D Platformer', 'Precision Platformer', '2D', 'Cartoony', 'Indie', 'Colorful', 'Cute', 'Retro', 'Character Customization', 'Singleplayer']",1.0
6,828350,Tomb Towers,Mosaique Games,Mosaique Games,,17,4,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac', 'linux']","4 Apr, 2019","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",[],0,['English'],"Action, Adventure, Indie","['Action', 'Adventure', 'Indie', 'Retro', 'Platformer', '2D', 'Pixel Graphics', 'Early Access', 'Puzzle-Platformer']",0.8095238095238095
7,935790,Angry Troll Simulator,One Face Studio,One Face Studio,,16,3,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"11 Oct, 2018",['Single-player'],[],0,['English'],"Adventure, Indie, Simulation","['Adventure', 'Simulation', 'Indie', 'Memes', 'Life Sim', 'Idler', 'Exploration', 'Hidden Object', '3D', 'First-Person', 'Survival', 'Parody ', 'Psychedelic', 'Relaxing', 'Funny', 'Fantasy', 'Comedy', 'Open World', '6DOF', 'Singleplayer']",0.8421052631578947
8,1007980,Santa in search of toys,Laush Dmitriy Sergeevich,Laush Studio,,17,2,0,0 .. 20 k,0,0,0,0,3.99,399,0,0,['windows'],"19 Jan, 2019","['Single-player', 'Steam Achievements']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']","Casual, Indie","['Indie', 'Casual', 'Adventure', 'Platformer', 'Music', 'Relaxing', 'Side Scroller', 'Atmospheric', 'Singleplayer', 'Puzzle-Platformer']",0.8947368421052632
9,1122830,Atomorf,Dnovel,My Way Games,,19,6,0,0 .. 20 k,0,0,0,0,0.99,999,90,0,['windows'],"25 Aug, 2019","['Single-player', 'Steam Achievements', 'Partial Controller Support']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","Action, Adventure, Casual, Indie","['Action', 'Indie', 'Casual', 'Adventure', 'Puzzle-Platformer', 'Platformer', 'Arcade', 'Shooter', 'Side Scroller', '2D', 'Rogue-lite', 'Funny', 'Singleplayer', 'Retro', 'Early Access']",0.76
10,1149860,Arsenal Demon,Blast Programming,Blast Programming,,19,1,0,0 .. 20 k,0,0,0,0,7.99,799,0,0,"['windows', 'mac', 'linux']","11 Oct, 2019","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",[1167500],0,['English'],"Action, Indie","['Indie', 'Action', 'FPS', 'Retro', 'Shooter', 'Arena Shooter', 'Survival']",0.95
11,667620,HEXION,SOMATIC,SOMATIC,,20,7,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"31 May, 2018","['Multi-player', 'PvP', 'Online PvP', 'Tracked Controller Support', 'VR Only']",[],0,['English'],"Action, Indie, Strategy, Early Access","['Action', 'Early Access', 'Indie', 'Strategy', 'VR', 'FPS', 'VR Only']",0.7407407407407407
12,1078560,Turok: Escape from Lost Valley,Pillow Pig Games,Pillow Pig Games,,22,17,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"25 Jul, 2019","['Single-player', 'Partial Controller Support']",[],0,['English'],"Action, Adventure, Indie, RPG","['Action', 'Adventure', 'Indie', 'RPG']",0.5641025641025641
13,1404980,NENA,ThanaThan,Some Thing Games,,22,2,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac', 'linux']","4 Oct, 2020","['Single-player', 'Steam Achievements', 'Full controller support']",[1424580],0,['English'],"Action, Adventure, Indie","['Action-Adventure', '2D', 'Top-Down', 'Funny', 'Relaxing', 'Top-Down Shooter', 'Bullet Time', 'Action', 'Conversation', 'Linear', 'Puzzle', 'Pixel Graphics', 'Philosophical', 'Atmospheric', 'Adventure', 'Nature', 'Futuristic', 'Memes', 'Combat', 'Singleplayer']",0.9166666666666666
14,662910,Cash Crop,Joint Ventures,Joint Ventures,,25,8,0,0 .. 20 k,0,0,0,0,15.99,1599,0,0,"['windows', 'mac']","3 Aug, 2017","['Single-player', 'Steam Achievements']",[],0,['English'],"Adventure, Casual, Indie, RPG, Simulation, Early Access","['Early Access', 'Casual', 'Adventure', 'Indie', 'RPG', 'Simulation']",0.7575757575757576
