,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,920210,LEGO Star Wars: The Skywalker Saga,TT Games,"Warner Bros. Games, Warner Bros. Interactive Entertainment",,35881,3351,0,1 M .. 2 M,0,0,0,0,49.99,4999,0,962,['windows'],"5 Apr, 2022","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","[1353941, 1353942, 1353943, 1353944, 1353945, 1353946, 1414630, 1941590, 2150630, 2150631, 2150632, 2150633, 2150634, 2150635, 2194990, 2194991]",962,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Danish', 'Dutch', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Traditional Chinese', 'Japanese']","Action, Adventure","['LEGO', 'Adventure', 'Co-op', 'Multiplayer', 'Open World', 'Space', 'Action', 'Sci-fi', 'Singleplayer', 'Local Co-Op', 'Funny', 'Family Friendly', 'Third Person', 'Story Rich', 'Epic', 'Great Soundtrack', 'Memes', 'Beautiful', 'Puzzle', 'Nudity']",0.9145850326264274
1,640590,The LEGO NINJAGO Movie Video Game,"Traveller's Tales, TT Games",Warner Bros. Interactive Entertainment,,5188,857,0,1 M .. 2 M,0,0,0,0,19.99,1999,0,89,['windows'],"13 Oct, 2017","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",[],89,"['English', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Italian', 'German', 'Arabic', 'Danish', 'Dutch', 'Korean', 'Polish', 'Russian', 'Traditional Chinese']",Action,"['Action', 'LEGO', 'Ninja', 'Multiplayer', 'Co-op', 'Open World', 'Adventure', 'Funny', 'Comedy', 'Family Friendly', 'Local Co-Op', 'Singleplayer', 'Third Person', 'Story Rich', 'Local Multiplayer', '3D Platformer', 'Online Co-Op', 'Platformer', 'Controller']",0.8582299421009099
2,20500,Red Faction Guerrilla Steam Edition,"Volition, Reactor Zero, THQ Nordic",Deep Silver,,6766,736,0,1 M .. 2 M,0,0,0,0,19.99,1999,0,20,['windows'],"15 Sep, 2009","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",[],20,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Czech', 'Polish', 'Russian']",Action,"['Open World', 'Destruction', 'Action', 'Physics', 'Sci-fi', 'Third Person', 'Mars', 'Third-Person Shooter', 'Multiplayer', 'Singleplayer', 'Sandbox', 'Shooter', 'Adventure', 'Atmospheric', 'Co-op', 'Great Soundtrack', 'Controller', 'Survival', 'FPS', 'Funny']",0.9018928285790456
3,9200,RAGE,id Software,Bethesda Softworks,,12808,3756,0,1 M .. 2 M,0,0,0,0,9.99,999,0,96,['windows'],"3 Oct, 2011","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']","[209460, 452290]",96,"['English', 'Czech', 'French', 'German', 'Italian', 'Japanese', 'Polish', 'Russian', 'Spanish - Spain']",Action,"['FPS', 'Post-apocalyptic', 'Action', 'Open World', 'Shooter', 'Singleplayer', 'First-Person', 'Racing', 'Co-op', 'Multiplayer', 'Sci-fi', 'Gore', 'Atmospheric', 'Adventure', 'RPG', 'Horror', 'Crafting', 'Survival', 'Linear', 'Online Co-Op']",0.7732431779763342
4,816020,JUMP FORCE,"Spike Chunsoft Co., Ltd.",BANDAI NAMCO Entertainment,,16628,5936,0,1 M .. 2 M,0,0,0,0,0.0,0,0,80,['windows'],"14 Feb, 2019","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",[],80,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Thai', 'Traditional Chinese']",Action,"['Anime', 'Fighting', 'Action', 'Multiplayer', 'Character Customization', 'Singleplayer', 'Local Multiplayer', 'RPG', 'Open World', 'Controller', ""Beat 'em up"", 'Co-op', 'Story Rich', 'Casual', 'Nudity', 'Violent', 'Fantasy', 'Massively Multiplayer', '3D Fighter', 'Great Soundtrack']",0.7369260769367133
5,201870,Assassin's Creed Revelations,Ubisoft Montreal,Ubisoft,,12522,2100,0,1 M .. 2 M,0,0,0,0,19.99,1999,0,158,['windows'],"30 Nov, 2011","['Single-player', 'Multi-player']","[201882, 201877, 201881]",158,"['English', 'Danish', 'Dutch', 'French', 'German', 'Italian', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Spanish - Spain', 'Swedish', 'Russian', 'Korean', 'Simplified Chinese', 'Traditional Chinese']","Action, Adventure","['Action', 'Open World', 'Parkour', 'Adventure', 'Stealth', 'Assassin', 'Third Person', 'Multiplayer', 'Historical', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Action-Adventure', 'Great Soundtrack', 'Medieval', 'Conspiracy', 'Controller', 'Sandbox', 'RPG', 'Sci-fi']",0.8563807960607304
6,57900,Duke Nukem Forever,Gearbox Software,2K,,6762,3132,0,1 M .. 2 M,0,0,0,0,19.99,1999,0,44,"['windows', 'mac']","9 Jun, 2011","['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","[57925, 57923]",44,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",Action,"['FPS', 'Action', 'Nudity', 'Shooter', 'Aliens', 'Singleplayer', 'Comedy', 'Multiplayer', 'Sci-fi', 'First-Person', 'Mature', 'Funny', 'Gore', 'Dark Humor', 'Classic', 'Adventure', 'Old School', 'Memes', 'Linear', 'Atmospheric']",0.6834445118253487
7,383120,Empyrion - Galactic Survival,Eleon Game Studios,Eleon Game Studios,,24502,5825,0,1 M .. 2 M,0,0,0,0,19.99,1999,0,2526,['windows'],"5 Aug, 2020","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Workshop', 'Partial Controller Support']",[],2526,"['English', 'German', 'French', 'Russian', 'Italian', 'Portuguese - Brazil', 'Simplified Chinese', 'Greek']","Adventure, Indie, Simulation, Strategy","['Simulation', 'Co-op', 'Open World Survival Craft', 'Space', 'Survival', 'Building', 'Open World', 'Exploration', 'Space Sim', 'Voxel', 'Sandbox', 'Physics', 'Multiplayer', 'Singleplayer', 'Sci-fi', 'PvE', 'PvP', 'Strategy', 'Crafting', 'FPS']",0.8079269297985293
8,614570,Dishonored: Death of the Outsider,Arkane Studios,Bethesda Softworks,,9343,1310,0,1 M .. 2 M,0,0,0,0,29.99,2999,0,100,['windows'],"14 Sep, 2017","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[],100,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Portuguese - Brazil', 'Traditional Chinese']",Action,"['Stealth', 'Action', 'First-Person', 'Female Protagonist', 'Singleplayer', 'Assassin', 'Steampunk', 'Atmospheric', 'Violent', 'Story Rich', 'Magic', 'Adventure', 'Choices Matter', 'Immersive Sim', 'Dark', 'Open World', 'Gore', 'FPS', 'Parkour', 'Fantasy']",0.8770299446165399
9,13210,Unreal Tournament 3 Black,"Epic Games, Inc.","Epic Games, Inc.",,3380,468,0,1 M .. 2 M,0,0,0,0,0.0,0,0,13,['windows'],"5 Mar, 2009","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support']",[],13,"['English', 'French', 'German', 'Spanish - Spain', 'Italian', 'Czech', 'Hungarian']",Action,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Gore', 'Competitive', 'Co-op', 'Classic', 'Great Soundtrack', 'Singleplayer', 'Team-Based', 'Atmospheric', 'Adventure', 'Addictive', 'Moddable', 'Split Screen']",0.8783783783783784
