,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1527880,Darkness Under My Bed,Desert Fox,Desert Fox,,65,6,0,0 .. 20 k,0,0,0,0,5.99,599,0,1,['windows'],"19 Feb, 2021","['Single-player', 'Steam Achievements']",[],1,"['English', 'Polish']","Adventure, Indie","['Horror', 'Psychological Horror', 'Supernatural', 'First-Person', 'Exploration', 'Robots', 'Surreal', 'Adventure', 'Mystery', 'Dark', 'Psychological', 'Atmospheric', 'Story Rich', 'Underground', 'Point & Click', 'Minimalist', '2D', 'Singleplayer', 'Indie', 'Gore']",0.9154929577464789
1,793600,Bully Beatdown,Almighty Games,Almighty Games,,52,11,0,0 .. 20 k,0,0,0,0,3.99,399,0,0,"['windows', 'mac', 'linux']","16 Nov, 2018","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",[],0,"['English', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Turkish', 'Italian', 'German', 'Polish', 'Japanese', 'Korean', 'Simplified Chinese']","Action, Indie","['Hack and Slash', 'Action', 'Indie', ""Beat 'em up"", 'Fighting', '2D', 'Arcade', '2D Fighter', 'Great Soundtrack', 'Comic Book', 'Story Rich', 'Comedy', 'Retro', 'Difficult', 'Funny', 'Cartoony', 'Gore', 'Cartoon', 'Replay Value', 'Violent']",0.8253968253968254
2,681830,(Chinese PaladinSword and Fairy 5),"Softstar Technology (Beijing) Co.,Ltd","Beijing New Era Network Technology Co., Ltd.",99,76,36,67,0 .. 20 k,0,0,0,0,5.99,599,0,87,,,,,87,['Simplified Chinese'],RPG,['RPG'],0.6785714285714286
3,437080,Space Rift - Episode 1,Vibrant Core,bitComposer Interactive GmbH,,57,16,0,0 .. 20 k,0,0,0,0,19.99,1999,0,0,['windows'],"2 Aug, 2016","['Single-player', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'Steam Cloud']",[],0,"['English', 'German']","Action, Adventure, Simulation","['Action', 'Adventure', 'Simulation', 'VR', 'Space', 'Indie', 'Atmospheric', 'Singleplayer', 'Space Sim']",0.7808219178082192
4,1226610,Pandora Galaxy,SimplexCode,SimplexCode,,13,4,0,0 .. 20 k,0,0,0,0,8.99,899,0,0,"['windows', 'mac', 'linux']","17 Jul, 2020",['Single-player'],[],0,"['English', 'Traditional Chinese', 'Simplified Chinese']",Strategy,"['Strategy', 'Adventure', 'Space Sim', 'Strategy RPG', '3D', 'Sci-fi', 'Procedural Generation', 'Choices Matter', 'Singleplayer']",0.7647058823529411
5,551620,Approaching Infinity,IBOLOGY LLC,IBOLOGY LLC,,226,20,0,0 .. 20 k,0,0,0,0,14.99,1499,0,5,['windows'],"5 Aug, 2020","['Single-player', 'Steam Achievements']",[1691390],5,['English'],"Adventure, Indie, RPG, Simulation, Strategy, Early Access","['Early Access', 'Traditional Roguelike', 'Sci-fi', 'Exploration', 'Open World', 'Procedural Generation', 'Adventure', 'Perma Death', 'RPG', 'Dungeon Crawler', 'Space', 'Turn-Based Strategy', 'Rogue-like', 'Tactical', 'Old School', 'Replay Value', 'Pixel Graphics', 'Difficult', 'Strategy', 'Space Sim']",0.9186991869918699
6,916470,Gimel Dimension,"JOZGamer, Hatus Quemuel",JOZGames,,11,3,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"3 Sep, 2018","['Single-player', 'Steam Achievements']",[1429290],0,['English'],"Action, Indie","['Side Scroller', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Bullet Hell', 'PvE', 'Perma Death', 'Difficult', 'Shooter', 'Arcade', '2D', 'Vehicular Combat', 'Linear', 'Action', 'Minimalist', 'Colorful', 'Abstract', 'Space', 'Sci-fi', 'Family Friendly', 'Psychedelic']",0.7857142857142857
7,1577350,The Black Hole,Fisheep Studio,Fisheep Studio,,4,0,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"31 May, 2021","['Single-player', 'Partial Controller Support']",[],0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Spanish - Spain', 'Korean', 'Japanese', 'Portuguese - Brazil', 'German']","Action, Adventure, Indie, Strategy","['Action', 'Shooter', 'Mystery', 'Linear', 'Strategy', 'Stealth', 'Conspiracy', 'Action RPG', '3D Platformer', 'Action-Adventure', 'Runner', 'Puzzle-Platformer', '3D', 'Third Person', 'Cold War', 'Psychological Horror', 'Adventure', 'Crime', 'Combat', 'Singleplayer']",1.0
8,1450090,The Legend of Heroes: Sen no Kiseki II KAI -The Erebonian Civil War-,Nihon Falcom,Clouded Leopard Entertainment,,225,36,0,0 .. 20 k,0,0,0,0,17.49,3499,50,34,['windows'],"24 Feb, 2021","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",[],34,"['English', 'Not supported', 'Traditional Chinese', 'Japanese', 'Korean']","Action, Adventure, Casual, RPG","['RPG', 'JRPG', 'Story Rich', 'Turn-Based Combat', 'Singleplayer', 'Adventure', 'Casual', 'Action', 'Anime', 'Party-Based RPG', 'Fantasy', '3D', 'Romance', 'Emotional']",0.8620689655172413
9,1575710,AutoChess of Gensokyo,MyACG Studio,MyACG Studio,,226,103,0,0 .. 20 k,0,0,0,0,15.99,1599,0,7,['windows'],"28 Aug, 2021","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP']",[],7,"['English', 'Not supported', 'Simplified Chinese']","Casual, Strategy, Early Access","['Strategy', 'Auto Battler', 'Turn-Based Tactics', 'Casual', 'PvP', 'Turn-Based Strategy', 'Top-Down', 'Cartoony', 'Fantasy', 'Early Access', 'Tactical', 'Mythology', 'Magic', 'Cartoon', 'Multiplayer', 'Massively Multiplayer', 'Faith']",0.6869300911854104
