,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1353920,High School Odyssey,傲雪小组,傲雪小组,,464,24,0,20 k .. 50 k,0,0,0,0,8.99,899,0,4,['windows'],"30 Mar, 2022","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],4,"['English', 'Simplified Chinese', 'Traditional Chinese']","Casual, Indie, RPG, Simulation, Early Access","['Early Access', 'Dating Sim', 'RPG', 'Simulation', 'Sandbox', 'Life Sim', 'Strategy RPG', 'JRPG', 'Character Action Game', 'Turn-Based Combat', 'Story Rich', 'Romance', 'Cute', '2D', 'Anime', 'Cartoon', 'Drama', 'Funny', 'Modern', 'Multiple Endings']",0.9508196721311475
1,2243670,Return to Grace,Creative Bytes Studios,Creative Bytes Studios,,40,4,0,20 k .. 50 k,0,0,0,0,14.99,1499,0,0,['windows'],"30 May, 2023","['Single-player', 'Full controller support']",[],0,['English'],Adventure,"['Walking Simulator', '3D', 'First-Person', 'Funny', 'Choices Matter', 'Dynamic Narration', 'Multiple Endings', 'Story Rich', 'Sci-fi', 'Space', 'Artificial Intelligence', 'Adventure', 'Mystery', 'Futuristic', 'Retro', 'Singleplayer', 'Narrative']",0.9090909090909091
2,549900,Leviathan Starblade,Drahcir,Drahcir,,25,21,0,20 k .. 50 k,0,0,0,0,2.99,299,0,0,['windows'],"3 Nov, 2016","['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",[],0,['English'],Action,"['Action', ""Shoot 'Em Up""]",0.5434782608695652
3,2027040,WOE,Trevor Kellogg,Good Steward Games,,6,1,0,20 k .. 50 k,0,0,0,0,4.99,499,0,0,['windows'],"20 Oct, 2022",['Single-player'],[],0,['English'],"Action, Indie, RPG, Early Access","['Early Access', 'Indie', 'Rogue-like', 'Action', 'Replay Value', 'RPG', 'Horror', 'Difficult', 'Strategy RPG', 'Action RPG', '2D', 'Survival Horror', 'Hand-drawn', 'Pixel Graphics', 'Top-Down', 'Dungeon Crawler', 'Atmospheric', 'Dark', 'Perma Death', 'Singleplayer']",0.8571428571428571
4,1064820,NB Desktop,студия Ф,студия Ф,,75,45,0,20 k .. 50 k,0,0,0,0,0.99,99,0,1,['windows'],"24 May, 2019","['Steam Workshop', 'Steam Cloud']","[1089580, 1089581, 1104810]",1,"['Simplified Chinese', 'English']","Design & Illustration, Photo Editing, Software Training, Utilities, Early Access","['Utilities', 'Early Access', 'Photo Editing', 'Design & Illustration', 'Software Training', 'Software']",0.625
5,1440680,SIDE,Tly,Tly,,0,2,0,20 k .. 50 k,0,0,0,0,14.99,1499,0,0,['windows'],"15 Dec, 2020",['Single-player'],[],0,['English'],"Action, Adventure, Indie","['Action', 'Adventure', 'Third Person', 'Shooter', 'Horror', 'Atmospheric', 'Indie', 'Sci-fi', 'Gore', 'Open World', 'Violent', 'Exploration', 'Action RPG', 'Survival Horror', 'Third-Person Shooter', 'Futuristic', 'Space', 'Dark', 'Survival', 'Choose Your Own Adventure']",0.0
6,586930,Taken Souls: Blood Ritual Collector's Edition,Space Monkey International,Shaman Games Studio,,16,43,0,20 k .. 50 k,0,0,0,0,6.99,699,0,0,['windows'],"3 Feb, 2017",['Single-player'],[],0,['English'],"Adventure, Casual","['Adventure', 'Casual', 'Hidden Object', 'Point & Click']",0.2711864406779661
7,584860,Surfasaurus,Red Triangle Games,Red Triangle Games,,16,2,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"15 Mar, 2017","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",[],0,['English'],"Casual, Indie, RPG, Simulation","['Indie', 'Casual', 'RPG', 'Simulation']",0.8888888888888888
8,1637230,METAL MAX Xeno Reborn,"24Frame,inc.",PQube,,221,96,0,20 k .. 50 k,0,0,0,0,25.99,3999,35,3,['windows'],"10 Jun, 2022","['Single-player', 'Steam Achievements', 'Full controller support']",[],3,"['English', 'Japanese', 'Korean', 'Traditional Chinese']","Action, Adventure, RPG","['Dog', 'JRPG', 'Open World', 'Exploration', 'Vehicular Combat', 'Tanks', 'Post-apocalyptic', 'Party-Based RPG', 'Tactical RPG', 'Turn-Based Combat', 'Dystopian ', 'Action RPG', 'RPG', 'Strategy', 'Old School', 'Character Customization', 'Singleplayer', 'Action', 'Nonlinear', 'Adventure']",0.6971608832807571
9,714590,BACK OF SPACE,3RD BOOK,DORE,,78,4,0,20 k .. 50 k,0,0,0,0,9.99,999,0,6,['windows'],"25 Aug, 2021",['Single-player'],[],6,['English'],"Action, Indie, Early Access","['Early Access', 'Fast-Paced', 'Difficult', 'Soundtrack', 'Atmospheric', 'Rhythm', 'Logic', 'Psychological', 'Psychedelic', 'Arcade', 'Sci-fi', ""1990's"", 'Emotional', 'Action', 'Minimalist', 'Linear', 'Realistic', 'Space', 'Dystopian ', 'Score Attack']",0.9512195121951219
