,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1095450,Puzzle Walker (Demo),Sapphire Create.,Sapphire Create.,,24,11,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"25 Jun, 2019","['Single-player', 'Partial Controller Support']",[],0,"['English', 'Japanese']","Casual, Free to Play, Indie","['Free to Play', 'Indie', 'Casual']",0.6857142857142857
1,413620,Space Needle VR,"Expedia Labs, Expedia, Space Needle + Chihuly Garden and Glass, WSP – Parsons Brinckerhoff of Seattle, Jaclyn Lake, Rachel Ye, Morgan Graham",Expedia,,11,14,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"19 Apr, 2017","['Single-player', 'Tracked Controller Support', 'VR Only']",[],0,['English'],"Adventure, Casual, Free to Play","['Free to Play', 'Adventure', 'Casual', 'VR', 'Exploration', 'VR Only']",0.44
2,2085920,TYRONE vs COPS VR,Team SNEED,Team SNEED,,118,6,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,"['windows', 'linux']","1 Oct, 2022","['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Cloud']",[],0,['English'],"Action, Casual, Indie","['America', 'Memes', 'Action', 'Arcade', 'Dark Comedy', 'Parody ', 'Rogue-like', 'Satire', 'Funny', 'Shooter', 'FPS', 'Hero Shooter', 'Immersive Sim', 'Rogue-lite', '3D', 'First-Person', 'Realistic', 'Dark Humor', 'Political', 'Combat', 'VR Only']",0.9516129032258065
3,509770,PostCollapse,Ambiera,Ambiera,,71,52,0,0 .. 20 k,0,0,0,0,7.99,799,0,0,['windows'],"11 Jan, 2018","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",[],0,"['English', 'German', 'Russian', 'Spanish - Spain']","Adventure, Indie, Simulation","['Indie', 'Simulation', 'Adventure', 'Post-apocalyptic', 'Survival', 'Open World', 'First-Person', 'Crafting', 'Action', 'Procedural Generation', 'Singleplayer', 'Sandbox', 'FPS', 'Open World Survival Craft', 'Survival Horror', '3D', 'Futuristic', 'Fishing', 'Hunting', 'Mining']",0.5772357723577236
4,2141810,GUN KING,FROGBERT,FROGBERT,,18,1,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"3 Mar, 2023","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[],0,"['English', 'Portuguese - Brazil']","Action, Casual, Early Access","['Early Access', 'Top-Down Shooter', 'Twin Stick Shooter', 'Bullet Hell', 'Casual', ""Shoot 'Em Up"", '2D', 'Top-Down', 'Action', 'Shooter', 'Pixel Graphics', 'Old School', ""1990's"", '1980s', 'Cartoon', 'Cartoony', 'Fantasy', 'Mystery', 'Survival', 'Retro']",0.9473684210526315
5,2310030,IN THE BUILDING: HAMSTERS,Laush Dmitriy Sergeevich,Laush Studio,,13,2,0,0 .. 20 k,0,0,0,0,1.99,199,0,1,['windows'],"24 Feb, 2023","['Single-player', 'Steam Achievements']",[],1,"['English', 'Russian']","Casual, Indie","['Side Scroller', 'Exploration', 'Clicker', 'Collectathon', 'Hidden Object', 'Creature Collector', 'Puzzle', 'Education', 'Point & Click', '2D', 'Cute', 'First-Person', 'Detective', 'Casual', 'Controller', 'Hand-drawn', 'Logic', 'Atmospheric', 'Singleplayer', 'Indie']",0.8666666666666667
6,461220,Beglitched,Hexecutable,Hexecutable,,108,9,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,"['windows', 'mac', 'linux']","6 Oct, 2016",['Single-player'],[],0,['English'],"Adventure, Indie","['Adventure', 'Indie', 'Puzzle', 'Cute', 'Match 3', 'Pixel Graphics', 'Hacking']",0.9230769230769231
7,2307220,TSUNDERE MILFIN,CUTE ANIME GIRLS,Tranquility games,,119,14,0,0 .. 20 k,0,0,0,0,2.99,299,0,12,['windows'],"17 May, 2023","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","[2389960, 2389970]",12,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Portuguese - Portugal', 'Ukrainian', 'Japanese']","Casual, Indie","['Nudity', 'Sexual Content', 'NSFW', 'Hentai', 'Mature', 'Anime', 'Match 3', 'Visual Novel', 'Dating Sim', 'Romance', 'Cute', 'Relaxing', 'Funny', 'Casual', 'Singleplayer', 'Comedy', 'Indie', 'Puzzle']",0.8947368421052632
8,579720,Neverout,Gamedust,Gamedust,,108,63,0,0 .. 20 k,0,0,0,0,3.99,399,0,1,['windows'],"18 May, 2017","['Single-player', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Partial Controller Support']",[],1,['English'],"Action, Adventure, Casual, Indie, Simulation","['Adventure', 'Puzzle', 'VR', 'Mystery', 'Investigation', 'Atmospheric', 'Singleplayer', 'Lovecraftian', 'Horror', 'Indie', 'Physics', '3D', 'First-Person', 'Abstract', '6DOF', 'Controller', 'Female Protagonist', 'Dark', 'Time Manipulation', 'Psychological Horror']",0.631578947368421
9,1169520,Guild of Ascension,WhileOne Productions,PID Games,,37,10,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,['windows'],"21 Sep, 2021","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[],0,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Traditional Chinese', 'Portuguese - Brazil']","Action, Adventure, Indie, RPG, Strategy","['Tactical RPG', 'Rogue-lite', 'Turn-Based', 'Singleplayer', 'Indie', 'Medieval', 'Turn-Based Tactics', 'Tactical', 'Perma Death', 'Strategy RPG', 'RPG', 'Difficult', '3D', 'Turn-Based Combat', 'Turn-Based Strategy', 'Party-Based RPG', 'Board Game', 'Strategy', 'Rogue-like', 'Action']",0.7872340425531915
10,1822710,Automon,Gral Games,Gral Games,,118,9,0,0 .. 20 k,0,0,0,0,7.99,799,0,1,['windows'],"4 Mar, 2022","['Single-player', 'Steam Achievements']",[],1,['English'],Strategy,"['Strategy', 'Casual', 'Auto Battler', 'Rogue-lite', '2D', 'Cartoony', 'Colorful', 'Pixel Graphics', 'Comedy', 'Fantasy', 'Choices Matter', 'Combat', 'PvE', 'Singleplayer', 'Rogue-like', 'Cartoon', 'Dark Humor', 'Funny', 'Cute', 'Creature Collector']",0.9291338582677166
11,2490910,富甲天下5,"T-Time Technology CO., LTD.","T-Time Technology CO., LTD.",,48,36,0,0 .. 20 k,0,0,0,0,5.99,799,25,13,['windows'],"10 Aug, 2023","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Cloud', 'Remote Play Together']",[],13,"['English', 'Not supported', 'Simplified Chinese', 'Traditional Chinese']","RPG, Strategy","['Strategy', 'RPG', 'Card Game', 'Turn-Based Strategy', 'Party-Based RPG', 'Board Game', 'Strategy RPG', 'Turn-Based Tactics', 'Tactical RPG', 'Cute', 'Drama', 'Funny', 'PvP', 'Turn-Based Combat', 'Singleplayer', 'Multiplayer']",0.5714285714285714
12,1673520,Mini Kart Racing,IronyDev,IronyDev,,3,9,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"2 Oct, 2021",['Single-player'],[],0,['English'],"Casual, Indie, Racing","['Casual', 'Racing', 'Simulation', 'Arcade', 'Automobile Sim', 'Runner', '3D', 'Colorful', 'Cute', 'Stylized', 'Driving', 'Atmospheric', 'Retro', 'Controller', 'PvE', 'Artificial Intelligence', 'Singleplayer', 'Indie']",0.25
