,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,339820,Starwalker,MP Game Studios,MP Game Studios,,10,21,0,100 k .. 200 k,0,0,0,0,3.99,399,0,0,['windows'],"23 Dec, 2014","['Single-player', 'Steam Trading Cards']",[],0,['English'],"RPG, Early Access","['Early Access', 'RPG']",0.3225806451612903
1,1918680,Sword and Fairy Inn 2,SOFTSTAR ENTERTAINMENT,"方块游戏(CubeGame), SOFTSTAR ENTERTAINMENT",,1008,1091,0,100 k .. 200 k,0,0,0,0,9.99,1999,50,46,['windows'],"7 Jul, 2022","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Remote Play Together']",[],46,"['English', 'Traditional Chinese', 'Simplified Chinese']","Casual, RPG, Simulation","['Casual', 'Simulation', 'RPG', 'City Builder', 'Life Sim', 'Farming Sim', 'Time Management', 'Immersive Sim', 'CRPG', '2D', 'Cartoony', 'Cute', 'Drama', 'Romance', 'Lore-Rich', 'Alternate History', 'Cooking', 'Management', 'Family Friendly', 'PvP']",0.4802286803239638
2,260190,Marc Eckō's Getting Up: Contents Under Pressure,"The Collective, General Arcade",Devolver Digital,,1562,189,0,100 k .. 200 k,0,0,0,0,14.99,1499,0,7,['windows'],"13 Dec, 2013","['Single-player', 'Partial Controller Support']",[],7,['English'],"Action, Adventure","['Action', 'Adventure', 'Parkour', 'Great Soundtrack', 'Third Person', 'Classic', 'Atmospheric', 'Stealth', 'Singleplayer', 'Story Rich', 'Platformer', ""Beat 'em up""]",0.8920616790405482
3,258220,Blood Knights,Deck 13,Kalypso Media Digital,,599,349,0,100 k .. 200 k,0,0,0,0,9.99,999,0,0,['windows'],"13 Nov, 2013","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on TV', 'Remote Play Together']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","Action, RPG","['Action', 'RPG', 'Hack and Slash', 'Vampire', 'Local Co-Op', 'Female Protagonist', 'Fantasy', 'Co-op', 'Singleplayer']",0.6318565400843882
4,357500,Rumble Fighter: Unleashed,NIMONIX,RedFox Games,,192,172,0,100 k .. 200 k,0,0,0,0,0.0,0,0,2,['windows'],"16 Dec, 2016","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']",[],2,['English'],"Action, Free to Play","['Free to Play', 'Action', 'Fighting', 'Multiplayer', 'Anime', ""Beat 'em up"", 'Psychological Horror']",0.5274725274725275
5,313480,Blitzkrieg Anthology,Nival,Nival,,1151,117,0,100 k .. 200 k,0,0,0,0,4.99,499,0,77,['windows'],"16 Sep, 2014",['Single-player'],[],77,"['English', 'German', 'Russian']",Strategy,"['Strategy', 'World War II', 'RTS', 'War', 'Military', 'Singleplayer', 'Historical', 'Real Time Tactics', 'Classic', 'Tanks', 'Tactical', 'Realistic', 'Difficult', 'Atmospheric', 'Great Soundtrack', 'Multiplayer', 'Dynamic Narration']",0.9077287066246057
6,256010,Jagged Alliance Flashback,Full Control,"Full Control, THQ Nordic",,351,404,0,100 k .. 200 k,0,0,0,0,19.99,1999,0,0,"['windows', 'mac', 'linux']","21 Oct, 2014","['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor']",[],0,"['English', 'German', 'Polish', 'Russian']","Indie, RPG, Strategy","['Strategy', 'Turn-Based', 'RPG', 'Tactical', 'Indie', 'Turn-Based Strategy', 'Action', 'Singleplayer', 'Kickstarter', 'Isometric', 'Adventure']",0.4649006622516556
7,246680,Secrets of Rætikon,Broken Rules,Broken Rules,,280,186,0,100 k .. 200 k,0,0,0,0,9.99,999,0,0,"['windows', 'mac', 'linux']","17 Apr, 2014","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Includes level editor']",[],0,['English'],"Action, Adventure, Indie","['Indie', 'Adventure', 'Action', 'Nature', 'Puzzle', 'Exploration', 'Open World', 'Flight', 'Singleplayer', 'Beautiful', 'Metroidvania', '2D', 'Controller', 'Platformer', 'Side Scroller']",0.6008583690987125
8,503400,Four Last Things,Joe Richardson,Joe Richardson,,952,44,0,100 k .. 200 k,0,0,0,0,7.99,799,0,1,['windows'],"23 Feb, 2017","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",[],1,['English'],"Adventure, Indie","['Adventure', 'Indie', 'Point & Click', 'Historical', 'Funny', 'Comedy', 'Medieval', 'Dark Comedy', 'Surreal', '2D', 'Philosophical', 'Puzzle', 'Singleplayer', 'Beautiful', 'Story Rich', 'Short', 'Great Soundtrack', 'Atmospheric']",0.9558232931726908
9,284710,Abyss: The Wraiths of Eden,Artifex Mundi,Artifex Mundi,,1249,136,0,100 k .. 200 k,0,0,0,0,9.99,999,0,5,"['windows', 'mac', 'linux']","3 Apr, 2014","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",[],5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","Adventure, Casual","['Hidden Object', 'Adventure', 'Casual', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Horror', 'Mystery', 'Underwater', 'Singleplayer', 'Atmospheric', 'Story Rich', 'Indie', 'Fantasy', '2D', 'Family Friendly', 'Great Soundtrack']",0.9018050541516246
