,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,731420,Roguebreaker,The World Outside,The World Outside,,30,6,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"10 Jul, 2018","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",[],0,['English'],"Action, Casual, Indie","['Indie', 'Casual', 'Action', 'Action Roguelike', 'Arcade', 'Fast-Paced', 'Retro', 'Colorful', 'Score Attack', '1980s', 'Classic', 'Psychedelic', 'Pixel Graphics', 'Short', 'Replay Value', 'Level Editor', 'Perma Death', 'Rogue-lite', 'Minimalist', 'Relaxing']",0.8333333333333334
1,931090,Slither Link,Zkolibre Studio,Zkolibre Studio,,30,3,0,0 .. 20 k,0,0,0,0,0.99,99,0,1,['windows'],"9 Sep, 2018","['Single-player', 'Steam Achievements']",[],1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Ukrainian', 'Russian', 'Bulgarian', 'Hungarian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Japanese', 'Polish', 'Thai', 'Swedish', 'Simplified Chinese', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Arabic', 'Korean', 'Spanish - Latin America', 'Vietnamese']","Casual, Indie","['Casual', 'Indie', 'Minimalist', 'Singleplayer', 'Puzzle']",0.9090909090909091
2,1197710,Golden Rails: Tales of the Wild West,Yustas Game Studio,Alawar Entertainment,,30,0,0,0 .. 20 k,0,0,0,0,6.99,699,0,1,['windows'],"11 Dec, 2019","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],1,"['English', 'Russian', 'German']","Adventure, Casual, Indie","['Casual', 'Indie', 'Adventure', 'Time Management', 'Strategy']",1.0
3,1213420,Texas Holdem Poker: Solo King,sun xiaodong,sun xiaodong,,30,21,0,0 .. 20 k,0,0,0,0,15.99,1599,0,0,"['windows', 'mac']","4 Mar, 2020",['Single-player'],[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Thai', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Vietnamese', 'Arabic', 'Korean', 'Spanish - Latin America', 'Portuguese - Portugal']","Adventure, Casual, Indie, Simulation, Strategy","['Indie', 'Simulation', 'Strategy', 'Adventure', 'Gambling', 'Singleplayer']",0.5882352941176471
4,1364510,'Member the Alamo?,Blue Collar Games,Blue Collar Games,,30,10,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"30 Oct, 2020","['Single-player', 'Steam Achievements']",[],0,['English'],Action,"['Action', 'Shooter', 'FPS', 'Anime', 'Comedy', 'Story Rich', 'Singleplayer', 'Violent', 'Historical']",0.75
5,1443900,Volmatic,Eclectric Softwares,Eclectric Softwares,,30,6,0,0 .. 20 k,0,0,0,0,7.99,799,0,1,['windows'],"30 Oct, 2020",['Single-player'],[],1,['English'],"Casual, Utilities","['Casual', 'Utilities', 'Management', 'FPS', 'Survival Horror', 'Third-Person Shooter', '2D', 'Programming', 'Resource Management', 'Singleplayer', 'Software', 'Indie', 'Software Training']",0.8333333333333334
6,1341460,Touhou DollDraft,milliondoubts,WSS playground,,30,10,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,"['windows', 'mac']","13 Aug, 2021","['Single-player', 'Multi-player', 'PvP', 'Online PvP']",[],0,"['English', 'Japanese', 'Simplified Chinese']","Indie, Strategy","['Strategy', 'Puzzle', 'Board Game', 'Real Time Tactics', '2D', 'Anime', 'Cute', 'Funny', 'PvP', 'Indie', 'Multiplayer', 'Singleplayer', 'Auto Battler', 'Faith', 'Vampire', 'Chess', 'Turn-Based Tactics', 'Cartoon']",0.75
7,1587240,Alchemist of Pipi Forest,깡토 스튜디오,깡토 스튜디오,,30,6,0,0 .. 20 k,0,0,0,0,13.99,1399,0,0,['windows'],"28 Aug, 2021","['Single-player', 'Steam Achievements', 'Partial Controller Support']",[1792950],0,"['Korean', 'English', 'Japanese']","Adventure, Indie, RPG","['RPG', 'Adventure', 'Cute', 'Fantasy', 'Pixel Graphics', 'Magic', 'Anime', 'Female Protagonist', 'Indie', 'Singleplayer', 'Story Rich', 'Multiple Endings']",0.8333333333333334
8,1592320,Aztech Forgotten Gods,Lienzo,Lienzo,,30,12,0,0 .. 20 k,0,0,0,0,29.99,2999,0,0,['windows'],"10 Mar, 2022","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[],0,"['English', 'Spanish - Latin America', 'French', 'Italian', 'German', 'Russian']","Action, Adventure, Indie","['Exploration', 'Precision Platformer', '3D Platformer', 'Puzzle-Platformer', 'Platformer', 'Female Protagonist', 'Action-Adventure', 'Character Customization', '3D', 'Third Person', 'Alternate History', 'Controller', 'Action', 'Stylized', 'Fantasy', 'Mythology', 'Drama', 'Adventure', 'Singleplayer', 'Futuristic']",0.7142857142857143
9,1740140,GHD,Team SWAT,Team SWAT,,30,30,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"17 Sep, 2021","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']",[],0,"['English', 'French', 'Italian', 'Portuguese - Portugal', 'Simplified Chinese', 'Spanish - Spain', 'Russian']","Action, Massively Multiplayer, RPG","['Action', 'RPG', 'FPS', 'Action RPG', 'Massively Multiplayer', 'Battle Royale', 'First-Person', 'War', 'Multiplayer', 'Singleplayer', 'Combat', 'Shooter']",0.5
10,1727810,Diamond Hands: To The Moon,Terror Dog Studio,Terror Dog Studio,,30,7,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac']","23 Sep, 2021","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",[],0,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']","Adventure, Casual, Indie, Strategy","['Psychological Horror', 'Difficult', 'Precision Platformer', 'Indie', 'Adventure', 'Action', 'Pixel Graphics', 'Platformer', 'Singleplayer', '2D', 'Philosophical', 'Retro', 'Funny', 'Horror', 'Medieval', 'Atmospheric', 'Dark Humor', 'Fantasy', 'Souls-like', 'Side Scroller']",0.8108108108108109
11,1792890,Dreamy Planet,ebi-hime,ebi-hime,,30,6,0,0 .. 20 k,0,0,0,0,6.99,699,0,0,"['windows', 'linux']","15 Sep, 2022","['Single-player', 'Steam Achievements']",[2087870],0,"['English', 'Simplified Chinese', 'Russian']",Casual,"['Indie', 'Casual', 'Visual Novel', 'Anime', 'LGBTQ+', 'Cute', 'Drama', 'Romance', 'Mature', 'Female Protagonist', 'Nudity', 'Linear', 'Singleplayer', 'Sexual Content', '2D', 'Atmospheric', 'Emotional', 'Story Rich', 'Text-Based', 'Short']",0.8333333333333334
12,1904530,Forgotten Realms: The Archives - Collection Three,DreamForge Intertainment,SNEG,,30,3,0,0 .. 20 k,0,0,0,0,5.99,599,0,3,['windows'],"29 Mar, 2022","['Single-player', 'Steam Cloud']","[1904550, 1904551]",3,"['English', 'French', 'German']","Action, RPG","['RPG', 'Action', 'Dungeon Crawler', 'Party-Based RPG', 'Dungeons & Dragons', 'Pixel Graphics', 'Fantasy', 'Retro', 'Class-Based', ""1990's"", 'Old School', 'Singleplayer']",0.9090909090909091
13,1969650,Formula TOP,SQX Interactive,SQX Interactive,,30,1,0,0 .. 20 k,0,0,0,0,12.99,1299,0,0,['windows'],"21 Apr, 2023","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Full controller support', 'Steam Leaderboards']",[],0,['English'],"Indie, Racing, Early Access","['Early Access', 'Racing', 'Top-Down', 'Arcade', 'Driving', 'Automobile Sim', 'Old School', 'e-sports', 'Stylized', 'Cartoony', 'Colorful', 'Family Friendly', 'Retro', 'Multiplayer', 'Singleplayer', 'Isometric', 'Casual', 'Indie', 'Simulation', 'Sports']",0.967741935483871
14,1953490,Seven Deadly Dates,MythiKiwi,MythiKiwi,,30,2,0,0 .. 20 k,0,0,0,0,6.99,699,0,2,['windows'],"7 Jul, 2022","['Single-player', 'Steam Achievements']",[2074210],2,['English'],"Casual, Indie","['Choose Your Own Adventure', 'Visual Novel', 'Collectathon', 'Romance', 'Tutorial', 'Dating Sim', '2D', 'Cute', 'Dark Comedy', 'Dark Humor', 'Funny', 'Choices Matter', 'Multiple Endings', 'Story Rich', 'Casual', 'Text-Based', 'Simulation', 'Anime', 'Colorful', 'Demons']",0.9375
15,2182450,Fairy Girl,Yummy Yummy Studio,Hunny Bunny Studio,,30,5,0,0 .. 20 k,0,0,0,0,0.74,99,25,0,['windows'],"11 Nov, 2022","['Single-player', 'Steam Achievements']",[2191940],0,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Thai', 'Turkish', 'Japanese']","Casual, Indie","['Nudity', 'Mature', 'Anime', 'Casual', 'Sexual Content', 'NSFW', 'Puzzle', 'Idler', 'Cute', '2D', 'FMV', 'Logic', 'Hand-drawn', 'Colorful', 'Atmospheric', 'Emotional', 'Nature', 'Singleplayer', 'Indie']",0.8571428571428571
