,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,2399120,EFGH Escape from Garbage House 【ゴミ屋敷脱出ゲーム】,Boujin 【棒陣】,Boujin 【棒陣】,,2,1,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"11 Jun, 2023",['Single-player'],[],0,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Swedish', 'Norwegian', 'Portuguese - Portugal', 'Polish']","Adventure, Casual, Indie, Simulation","['Simulation', 'Adventure', 'Casual', 'Action-Adventure', 'Comedy', 'Life Sim', 'Sandbox', 'Realistic', 'Immersive Sim', 'Conversation', 'Education', 'Physics', 'Political Sim', 'Colorful', 'First-Person', 'Narration', 'Survival', 'Resource Management', 'Story Rich', 'Collectathon']",0.6666666666666666
1,2447290,Machi: Above the Void,Nasty Cat,Nasty Cat,,2,0,0,0 .. 20 k,0,0,0,0,11.99,1199,0,0,"['windows', 'linux']","4 Jul, 2023","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Ukrainian', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Simplified Chinese', 'Swedish', 'Thai', 'Turkish', 'Vietnamese']","Casual, Indie","['Puzzle', 'Casual', 'PvP', '3D', 'Cute', 'Voxel', 'Indie', 'Colorful', 'Atmospheric', 'Building', 'Co-op', 'Multiplayer', 'Online Co-Op', 'Singleplayer']",1.0
2,2474920,Battle 3D - Zombie Edition,Luis Evaristo Rodriguez Campos,Luis Evaristo Rodriguez Campos,,2,1,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"19 Jul, 2023",['Single-player'],[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Spanish - Latin America', 'Dutch', 'Japanese', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Swedish']","Simulation, Strategy","['Action RTS', 'Zombies', 'Vehicular Combat', 'Third-Person Shooter', 'Strategy', 'Cold War', 'Simulation', 'RTS', '3D Fighter', 'Wargame', 'Third Person', 'War', 'Military', 'Tanks', 'Tactical', 'Combat', 'Naval Combat', 'Open World', 'Singleplayer', '3D']",0.6666666666666666
3,2485060,W.O.L.F,Isayoshi Games,Isayoshi Games,,3,0,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"18 Jul, 2023","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],0,"['English', 'Japanese']","Action, Casual, Indie","['Action', 'Difficult', 'Singleplayer', 'Golf', 'Indie', 'Pixel Graphics', 'Cute', '2D', 'Werewolves', '2D Platformer', 'Casual', 'Colorful', 'Dog', 'Atmospheric', 'Physics', 'Precision Platformer']",1.0
4,2451200,Sands Of Solaris,Rome Renner,Rome Renner,,2,0,0,0 .. 20 k,0,0,0,0,3.99,399,0,0,['windows'],"27 Jul, 2023","['Single-player', 'Steam Achievements']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Portuguese - Portugal']","Adventure, Casual, Indie, Strategy","['Casual', 'Relaxing', 'Puzzle', 'Minimalist', 'Strategy', 'Point & Click', 'Grid-Based Movement', 'Tabletop', 'Stylized', 'Logic', 'Adventure', 'Indie', 'Magic', 'Abstract', 'Choices Matter', 'Singleplayer']",1.0
5,2484760,Birdfont,Johan Mattsson,Johan Mattsson,,2,0,0,0 .. 20 k,0,0,0,0,14.99,1499,0,1,['windows'],"19 Jul, 2023",[],[],1,['English'],Design & Illustration,['Design & Illustration'],1.0
6,2539840,Ping Pong Deluxe,Tschutscha Games,Tschutscha Games,,2,0,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"21 Aug, 2023","['Single-player', 'Steam Achievements', 'Partial Controller Support']",[],0,['English'],"Action, Casual, Sports, Strategy, Early Access","['Sports', 'Casual', 'PvP', 'Multiplayer', 'Strategy', 'Arcade', 'Relaxing', 'Tactical', 'Action', 'Early Access', 'Controller', 'Inventory Management', 'Tennis', 'Character Customization', 'Colorful', 'Singleplayer', 'Minimalist', 'Physics', 'Pixel Graphics', '2D']",1.0
7,2465530,As Talk As Walk Wayfarer Team - One Percent Sleepy,HeQingHill Game Studio,HeQingHill Game Studio,,2,0,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"28 Aug, 2023",['Single-player'],[],0,"['English', 'French', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Arabic', 'Korean']",Casual,"['Casual', 'Farming Sim', 'Idler', 'Immersive Sim', 'Clicker', 'Creature Collector', '2D', 'Top-Down', 'Minimalist', ""1990's"", 'Retro', 'Mystery', 'Relaxing', 'Atmospheric', 'Controller', 'Procedural Generation', 'Linear', 'Singleplayer']",1.0
8,2524530,Fun with the Fitzgeralds,Draydur Studio,Draydur Studio,,2,0,0,0 .. 20 k,0,0,0,0,7.99,799,0,0,['windows'],"30 Aug, 2023","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Portugal']","Action, Massively Multiplayer, Early Access","[""Shoot 'Em Up"", 'Early Access', 'Battle Royale', 'First-Person', 'Comedy', 'Action', 'Combat', 'Massively Multiplayer', 'Multiplayer', '3D', 'Family Friendly', 'Funny', 'Indie', 'PvP']",1.0
9,1500270,Windows Particle Effect,GCN,GCN,,3,1,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"31 Dec, 2020",[],[],0,"['English', 'Simplified Chinese', 'Traditional Chinese']",Utilities,['Utilities'],0.75
