,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1843470,Dungeon Dreams 2,DDreams Games,DDreams Games,,19,1,0,0 .. 20 k,0,0,0,0,19.99,1999,0,50,['windows'],"18 Sep, 2023",['Single-player'],[],50,['English'],"RPG, Early Access","['Early Access', 'RPG', 'Simulation', 'Party-Based RPG', 'JRPG', 'Dating Sim', 'Life Sim', 'Rogue-like', 'Dungeon Crawler', 'Mystery Dungeon', 'CRPG', 'Time Management', 'Rogue-lite', '2D', 'Anime', 'Pixel Graphics', 'Fantasy', 'Romance', 'Turn-Based Combat', 'Procedural Generation']",0.95
1,2016190,Another Crusade,Dragon Vein Studios,Dragon Vein Studios,,19,6,0,0 .. 20 k,0,0,0,0,19.99,1999,0,4,['windows'],"14 Sep, 2023","['Single-player', 'Steam Achievements', 'Full controller support']",[],4,"['English', 'Spanish - Latin America']","Adventure, RPG, Strategy","['Turn-Based Combat', 'Retro', 'RPG', 'Medieval', 'Colorful', 'Fantasy', 'Adventure', 'CRPG', 'Old School', 'JRPG', 'Turn-Based Strategy', 'Platformer', 'Puzzle', 'Tactical RPG', 'Magic', 'Singleplayer', 'Third Person', '3D', '3D Platformer', 'Turn-Based Tactics']",0.76
2,2185840,Richman 6,SOFTSTAR TECHNOLOGY(BEIJING)CO.LTD,SOFTSTAR ENTERTAINMENT INC.,,19,22,0,0 .. 20 k,0,0,0,0,4.99,499,0,5,['windows'],"15 Mar, 2023","['Single-player', 'Steam Cloud']",[2305410],5,"['English', 'Not supported', 'Simplified Chinese', 'Traditional Chinese']",Casual,"['Casual', 'Tabletop', 'Family Friendly', 'Cute', 'Economy', 'Turn-Based Tactics', '3D', 'Cartoony', 'Relaxing', 'Singleplayer']",0.4634146341463415
3,461860,Tower Dwellers,ECC GAMES SP. Z O.O.,ECC GAMES SP. Z O.O.,,20,15,0,0 .. 20 k,0,0,0,0,6.99,699,0,0,['windows'],"23 Aug, 2016","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",[],0,['English'],"Action, Indie, Strategy","['Strategy', 'Action', 'Indie', 'Tower Defense']",0.5714285714285714
4,1745000,Fisherman's House,Platuro,Platuro,,20,10,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"7 Jan, 2023","['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'Partial Controller Support']",[],0,"['English', 'German', 'Russian']","Action, Adventure, Casual, Indie","['Exploration', 'Mystery Dungeon', 'Puzzle', '3D', 'First-Person', 'VR', 'Horror', 'Psychological Horror', 'Multiple Endings', 'Linear', 'Action', 'Casual', 'Realistic', 'Stealth', 'Tactical', 'Zombies', 'Psychological', 'Survival', 'Atmospheric', 'Adventure']",0.6666666666666666
5,2165420,Ultra Blade,Kyle Barrett,Kyle Barrett,,20,5,0,0 .. 20 k,0,0,0,0,2.99,299,0,1,['windows'],"24 Feb, 2023","['Single-player', 'Partial Controller Support']",[],1,['English'],"Action, Casual, Indie, RPG, Early Access","['Early Access', 'Action', 'RPG', 'Action Roguelike', 'Action RPG', 'Arcade', 'Auto Battler', 'Rogue-like', '2.5D', '2D', 'Pixel Graphics', 'Top-Down', '1980s', 'Cyberpunk', 'Dark Fantasy', 'Fantasy', 'Medieval', 'Character Customization', 'Combat', 'Controller']",0.8
6,2392140,Eye of Saccharine,SasDeRider,BRXKENVN,,20,2,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,"['windows', 'mac', 'linux']","17 May, 2023","['Single-player', 'Steam Achievements']",[2434430],0,"['English', 'Russian', 'Simplified Chinese']","Casual, Indie","['Visual Novel', 'Female Protagonist', '2D', 'Cute', 'First-Person', 'Text-Based', 'Horror', 'Surreal', 'LGBTQ+', 'Psychological Horror', 'Story Rich', 'Multiple Endings', 'Casual', 'Abstract', 'Anime', 'Hand-drawn', 'Psychedelic', 'Atmospheric', 'Dark', 'Singleplayer']",0.9090909090909091
7,570350,Sorry. (Entschuldigung) ~ A Psychological Horror Visual Novel,NeoNight,NeoNight,,21,17,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,"['windows', 'mac', 'linux']","20 Dec, 2016","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",[],0,['English'],"Adventure, Indie","['Adventure', 'Indie', 'Psychological Horror', 'Visual Novel', 'Horror']",0.5526315789473685
8,992420,Cotropitorii,"Alexandru Duta, Victor E. Blaga",2 Bad Design,,21,3,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"27 Dec, 2018","['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Remote Play Together']",[],0,['English'],"Action, Indie","['Action', 'Indie']",0.875
9,1960330,Alchemia: Creatio Ex Nihilo,Space Paca Games,Marvellous Soft,,21,2,0,0 .. 20 k,0,0,0,0,17.99,1799,0,0,"['windows', 'mac', 'linux']","28 Jul, 2022","['Single-player', 'Remote Play Together']",[2094820],0,"['English', 'Portuguese - Brazil']","Adventure, Indie, Strategy, Early Access","['Crafting', 'Strategy', 'Rogue-lite', 'Turn-Based Strategy', 'Rogue-like', '2D', 'Choices Matter', 'Deckbuilding', 'Nonlinear', 'Procedural Generation', 'Turn-Based Combat', 'Hand-drawn', 'Fantasy', 'Magic', 'Adventure', 'Tactical', 'Singleplayer', 'Roguelike Deckbuilder', 'Early Access', 'Indie']",0.9130434782608695
10,2058090,The Game of Fourtune,BlackLock Games,BlackLock Games,,21,0,0,0 .. 20 k,0,0,0,0,24.99,2499,0,4,"['windows', 'mac', 'linux']","4 Apr, 2023","['Single-player', 'Steam Achievements', 'Steam Cloud']",[2328030],4,['English'],"Adventure, Indie","['Story Rich', 'Anime', 'Choices Matter', 'Visual Novel', 'Dark', 'Mystery', 'Psychological Horror', 'Thriller', 'Multiple Endings', 'Horror', 'Interactive Fiction', 'Emotional', 'Choose Your Own Adventure', 'Colorful', 'Magic', 'Adventure', 'Singleplayer', 'Gore', 'Supernatural', '2D']",1.0
11,709620,Squareboy vs Bullies: Arena Edition,"Rohan Narang, Ratalaika Games S.L.",Ratalaika Games S.L.,,22,8,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"7 Dec, 2017","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",[],0,"['English', 'German', 'Spanish - Spain', 'Russian']","Action, Adventure, Indie","['Action', 'Adventure', 'Indie', '2D', 'Pixel Graphics', ""Beat 'em up""]",0.7333333333333333
12,1929250,Armechgeddon,MothCat,MothCat,,22,2,0,0 .. 20 k,0,0,0,0,2.99,499,40,6,['windows'],"17 Apr, 2023","['Single-player', 'Full controller support', 'Steam Cloud']",[],6,['English'],"Action, Indie, Early Access",['Early Access'],0.9166666666666666
13,1848350,Gelatine,Tactical Air Horse,Tactical Air Horse,,23,0,0,0 .. 20 k,0,0,0,0,5.99,599,0,1,"['windows', 'linux']","30 Sep, 2022","['Single-player', 'Steam Achievements']",[],1,['English'],"Action, Indie, RPG, Early Access","['Early Access', 'Sandbox', 'Survival', '2D', 'Bullet Hell', 'Combat', 'Crafting', 'Pixel Graphics', 'Building', 'Exploration', 'Action', 'Open World', 'RPG', 'Platformer', 'Base-Building', 'Nonlinear', 'Fantasy', 'Magic', 'Procedural Generation', 'Side Scroller']",1.0
14,1962570,STOLEN CITY,LeeJones Games Development,LeeJones Games Development,,23,13,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,['windows'],"20 May, 2022","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP']",[],0,['English'],"Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access","['Open World', 'Survival', 'Exploration', 'Crafting', 'Base-Building', 'PvP', 'Third-Person Shooter', 'PvE', 'Shooter', 'Character Customization', 'Action', '3D', 'Hand-drawn', 'Atmospheric', 'Adventure', 'Building', 'Multiplayer', 'Early Access', 'Co-op', 'Singleplayer']",0.6388888888888888
15,1724540,Welcome to Goodland,Big City Lab,Big City Lab,,24,3,0,0 .. 20 k,0,0,0,0,16.99,1699,0,6,"['windows', 'mac']","28 Apr, 2023","['Single-player', 'Steam Achievements']",[],6,['English'],"Adventure, Indie, Simulation, Strategy","['Choose Your Own Adventure', 'Time Management', 'Political Sim', 'Puzzle', 'Turn-Based Strategy', 'Drama', 'Visual Novel', 'Simulation', 'Interactive Fiction', 'Strategy', '2D', 'Comic Book', 'Isometric', 'Choices Matter', 'Multiple Endings', 'Story Rich', 'Economy', 'Management', 'Political', 'Casual']",0.8888888888888888
