,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,713550,Hikaru's Cube,Studio Nightpager,Studio Nightpager,,1,0,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"15 Sep, 2017",['Single-player'],[],0,['English'],"Action, Casual, Indie, Early Access","['Action', 'Indie', 'Early Access', 'Casual']",1.0
1,693710,PolyKat,LaruaGames,LaruaGames,,1,1,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,"['windows', 'mac', 'linux']","6 Sep, 2017","['Single-player', 'Partial Controller Support']",[],0,['English'],"Action, Adventure, Indie","['Indie', 'Action', 'Adventure']",0.5
2,728710,Trooper 1,Marco Noordergraaf,2ForallGames,,1,0,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,['windows'],"23 Oct, 2017",['Single-player'],[],0,['English'],"Action, Indie","['Action', 'Indie', '3D Vision', 'Shooter', 'Side Scroller', 'First-Person', 'Sci-fi', 'Hacking']",1.0
3,717280,Critters - Cute Cubs in a Cruel World,EmberSparkz,EmberSparkz,,1,0,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"6 Nov, 2017","['Single-player', 'Partial Controller Support']",[],0,['English'],"Indie, Early Access","['Indie', 'Early Access', 'Cute']",1.0
4,714530,GRIM - Mystery of Wasules,StudioBACKSTAGE,StudioBACKSTAGE,,1,3,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"24 Oct, 2017",['Single-player'],[],0,"['English', 'Turkish']","Adventure, Indie","['Adventure', 'Indie']",0.25
5,722410,Fallen Kingdom,Zakhar Pilishvili,Zakhar Pilishvili,,1,2,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"5 Nov, 2017",['Single-player'],[],0,['English'],"Adventure, Indie, RPG","['Adventure', 'RPG', 'Indie', 'RPGMaker']",0.3333333333333333
6,730890,Salvation in Corruption,Blak Iron Studios,Blak Iron Studios,,1,0,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"10 Nov, 2017",['Single-player'],[],0,['English'],"Adventure, Casual, RPG","['Adventure', 'RPG', 'Casual', 'Gore', 'Violent']",1.0
7,566250,Project Almighty,John C. Ragland,John C. Ragland,,1,1,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"5 Dec, 2017",['Single-player'],[],0,['English'],Action,"['Action', 'Gore', 'Violent', 'Superhero', 'Indie', 'Arcade', 'Character Action Game', 'Fighting']",0.5
8,733060,The 37th Week,"Michael Acosta, Ricard Gras",Michael Acosta,,1,5,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,['windows'],"8 Dec, 2017","['Single-player', 'VR Only', 'Commentary available']",[],0,['English'],"Casual, Indie","['Nudity', 'Indie', 'Casual', 'VR']",0.16666666666666666
9,753950,WWII英雄列伝 最強の虎　クルト・クニスペル,Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム,,1,0,0,0 .. 20 k,0,0,0,0,24.99,2499,0,0,['windows'],"13 Dec, 2017","['Single-player', 'Partial Controller Support']",[],0,['Japanese'],"Indie, Simulation, Strategy","['Strategy', 'Simulation', 'Indie', 'Turn-Based', 'War', 'World War II', 'Military', 'Tanks', 'Tactical', 'Historical', 'Turn-Based Combat', 'Turn-Based Tactics', 'Strategy RPG']",1.0
