,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1521490,My Dream Sport Dating Simulator,"Curse Box Studios, Curse Box Alt",Curse Box Studios,,13,3,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"18 Feb, 2021","['Single-player', 'Steam Achievements']",[],0,"['English', 'Spanish - Latin America']",Indie,"['Anime', 'Comedy', 'Dating Sim', 'Visual Novel', 'Choices Matter', 'Singleplayer', '2D', 'Indie', 'Conversation', 'Simulation']",0.8125
1,1422290,Jardinains!,Magic Chopstick Games,Magic Chopstick Games,,13,1,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,"['windows', 'mac', 'linux']","31 Mar, 2021",['Single-player'],[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']","Action, Casual, Indie","['Casual', 'Action', 'Arcade', '2D', 'Cute', 'Colorful', 'Indie', 'Singleplayer']",0.9285714285714286
2,1716070,Smart Home Design,Sebastian Kemper,Sebastian Kemper,,13,19,0,0 .. 20 k,0,0,0,0,8.99,1499,40,0,"['windows', 'mac']","31 Aug, 2021",[],[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Traditional Chinese', 'Simplified Chinese', 'Danish', 'Finnish', 'Greek', 'Japanese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Swedish', 'Spanish - Latin America', 'Thai', 'Czech', 'Turkish', 'Ukrainian', 'Hungarian', 'Vietnamese']","Simulation, Animation & Modeling, Design & Illustration","['Simulation', 'Design & Illustration', 'Animation & Modeling', 'Building', 'Software', '3D Vision']",0.40625
3,1576830,Fruit Sudoku,Kayan Araújo,Kayan Araújo,,13,0,0,0 .. 20 k,0,0,0,0,0.99,99,0,1,"['windows', 'mac']","31 Mar, 2021","['Single-player', 'Steam Achievements']",[],1,"['English', 'Portuguese - Brazil', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Traditional Chinese']","Casual, Indie","['Casual', 'Board Game', 'Puzzle', 'Clicker', 'Solitaire', '2D', 'Colorful', 'Cute', 'Minimalist', 'Stylized', 'Indie', 'Family Friendly', 'Logic', 'Nature', 'Relaxing', 'Singleplayer']",1.0
4,1598600,Robin Hood: Hail to the King,GameOn Production,Alawar Entertainment,,13,2,0,0 .. 20 k,0,0,0,0,6.99,699,0,3,['windows'],"28 Apr, 2021","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],3,"['English', 'German', 'Russian']","Adventure, Casual, Indie","['Time Management', 'Archery', 'Top-Down', 'Cute', 'Casual', 'Colorful', 'Family Friendly', 'Magic', 'Mythology', 'Medieval', 'Fantasy', 'Nature', 'Comedy', 'Adventure', 'Resource Management', 'Singleplayer', 'Indie']",0.8666666666666667
5,1581750,Rapper Life Simulation,EY Games,EY Games,,13,14,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"5 May, 2021",['Single-player'],[],0,"['English', 'Turkish']","Action, Indie, Simulation, Early Access","['Simulation', 'Action-Adventure', 'Life Sim', 'FPS', 'Third-Person Shooter', '3D', 'First-Person', 'Realistic', 'Driving', 'Early Access', 'Survival', 'Underground', 'Action', 'Indie', 'Open World', 'Inventory Management', 'Story Rich', 'Singleplayer']",0.48148148148148145
6,1580600,Hunted: Kobayashi Tower,Iron Wolf Games,Iron Wolf Games,,13,1,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac']","29 Jun, 2021",['Single-player'],[],0,['English'],Indie,"['Card Game', 'Tabletop', 'Singleplayer', '2D', 'Minimalist', 'Stylized', 'Thriller', 'Stealth', 'Indie', 'Turn-Based Combat', 'Modern', 'Simulation']",0.9285714285714286
7,1702210,Piecewise: build chat bots with blocks,Piecewise Labs,Piecewise Labs,,13,0,0,0 .. 20 k,0,0,0,0,14.99,1499,0,2,"['windows', 'mac', 'linux']","2 Nov, 2021","['Steam Achievements', 'Steam Workshop', 'Steam Cloud']","[1828520, 1917490, 1917491]",2,['English'],"Utilities, Web Publishing, Early Access","['Utilities', 'Early Access', 'Web Publishing', 'Indie', 'Programming', 'Software', 'Robots']",1.0
8,1737200,Ardarium,Daniel Cox,Daniel Cox,,13,0,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"10 Sep, 2021",['Single-player'],[],0,['English'],"Casual, Indie, Simulation, Strategy","['Simulation', 'Casual', 'Sandbox', 'Education', 'Colorful', 'Relaxing', 'Destruction', 'Nature', '2D', 'Top-Down', 'God Game', 'Pixel Graphics', 'Political Sim', 'Real Time Tactics', 'Outbreak Sim', 'Cartoony', 'Agriculture', 'Atmospheric', 'Medieval', 'Military']",1.0
9,1742340,Submarine VR,EXTREMESOFT, EXTREMESOFT BILISIM REKLAMCILIK TICARET LIMITED SIRKETI,,13,6,0,0 .. 20 k,0,0,0,0,5.99,999,40,0,['windows'],"5 Oct, 2021","['Single-player', 'Tracked Controller Support', 'VR Only']",[],0,['English'],"Action, Adventure, Indie, Simulation, Early Access","['Simulation', 'Submarine', 'Exploration', 'Action', 'VR', 'Relaxing', 'Adventure', 'Underwater', 'Open World', 'Nature', 'Realistic', 'Early Access', 'Indie', 'Physics', 'Procedural Generation', 'Singleplayer', 'VR Only']",0.6842105263157895
10,1776490,Now Boarding,"Tom Mason, Tim Fowers",Gabob,,13,2,0,0 .. 20 k,0,0,0,0,9.99,999,0,0,['windows'],"17 Oct, 2021",['Single-player'],[],0,['English'],Casual,"['Casual', 'Time Management', '2D', 'Colorful', 'Flight', 'Jet', 'Singleplayer']",0.8666666666666667
11,1804360,Slot Idler,One Armed Bandit,One Armed Bandit,,13,2,0,0 .. 20 k,0,0,0,0,3.99,399,0,0,['windows'],"20 Nov, 2021","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",[],0,['English'],"Casual, Indie, Simulation","['Casual', 'Gambling', 'Idler', 'Singleplayer', '2D', 'Realistic', 'Indie', 'Simulation', 'Clicker']",0.8666666666666667
