,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,602880,Powernaut VANGARDT,Alex Hall,Alex Hall,,20,5,0,20 k .. 50 k,0,0,0,0,0.99,99,0,465,['windows'],"28 Mar, 2017","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",[],465,['English'],"Action, Adventure, Indie","['Action', 'Adventure', 'Indie', 'Pixel Graphics', 'Retro', 'Platformer', 'Casual', 'Action RPG', 'Action-Adventure', 'Shooter', 'Side Scroller', '2D Platformer', 'Exploration', 'Metroidvania', '2D', ""1990's"", 'Sci-fi', 'Combat', 'Controller', 'Singleplayer']",0.8
1,1606770,Somniphobia,Ethan Harris-Austin,Ethan Harris-Austin,,9,3,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"31 Oct, 2021","['Single-player', 'Steam Achievements']",[],0,['English'],"Indie, Strategy","['Puzzle-Platformer', 'Hidden Object', 'Puzzle', 'Point & Click', 'Female Protagonist', 'Strategy', '2D', '3D', '2.5D', 'Noir', 'Horror', 'Steampunk', 'Psychological Horror', 'Multiple Endings', 'Cartoony', 'Abstract', 'Hand-drawn', 'Dark Fantasy', 'Dystopian ', 'Robots']",0.75
2,2163890,Magic Bubbles,Andrei Zanoaga,Andrei Zanoaga,,1,0,0,20 k .. 50 k,0,0,0,0,3.99,399,0,1,"['windows', 'mac', 'linux']","16 Nov, 2022","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",[],1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Spanish - Latin America', 'Traditional Chinese', 'Greek', 'Turkish']","Casual, Indie, Strategy","['Logic', 'Match 3', 'Puzzle', 'Strategy', 'Turn-Based Tactics', 'Casual', 'Board Game', 'Choices Matter', 'Fantasy', 'Cute', 'Colorful', 'Mythology', 'Tactical', 'Education', 'Cartoon', 'Anime', 'Hex Grid', 'Survival', 'Relaxing', 'Minimalist']",1.0
3,741320,The Song of Terminus  終焉的迴響:護界者之歌,拉貢拉斯找金粒,拉貢拉斯找金粒,,34,31,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,['windows'],"26 Oct, 2017","['Single-player', 'Partial Controller Support']",[],0,"['English', 'Not supported', 'Traditional Chinese']","Action, Free to Play, Indie, Early Access","['Free to Play', 'Action', 'Indie', 'Early Access']",0.5230769230769231
4,612590,Mouse Playhouse,Tinkertainment,SMU Guildhall,,43,8,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,['windows'],"31 Mar, 2017","['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only']",[],0,"['English', 'French', 'Spanish - Spain']","Casual, Free to Play, Indie","['Free to Play', 'Casual', 'Indie', 'VR', 'VR Only']",0.8431372549019608
5,392410,Toy Odyssey: The Lost and Found,Hikergames,Hikergames,,215,108,0,20 k .. 50 k,0,0,0,0,14.99,1499,0,0,"['windows', 'mac']","20 Sep, 2016","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",[],0,"['English', 'Simplified Chinese', 'Japanese']","Action, Adventure, Indie","['Adventure', 'Action', 'Indie', 'Platformer', 'Metroidvania', 'Rogue-like', '2D']",0.6656346749226006
6,238530,Super Puzzle Platformer Deluxe,Andrew Morrish,Adult Swim Games,,434,44,0,20 k .. 50 k,0,0,0,0,7.99,799,0,0,"['windows', 'mac']","24 May, 2013","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play Together']",[],0,['English'],"Action, Casual, Indie","['Indie', 'Action', 'Casual', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Great Soundtrack', 'Difficult', 'Pixel Graphics', 'Arcade', 'Local Multiplayer']",0.9079497907949791
7,1913190,Paranormal Motel,SeedWall,SeedWall,,14,16,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"11 Mar, 2022","['Single-player', 'Partial Controller Support']",[],0,['English'],Indie,"['Exploration', 'Female Protagonist', 'First-Person', '3D', 'Horror', 'Psychological Horror', 'Surreal', 'Narration', 'Dynamic Narration', 'Casual', 'Assassin', 'Demons', 'Zombies', 'Crime', 'America', 'Indie', 'Singleplayer', 'Realistic', 'Psychological', 'Interactive Fiction']",0.4666666666666667
8,1999120,Heroes of Time 2 - Aizack's Return,Metthink,"Metthink Productions, Metthink Universe",,3,0,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,['windows'],"1 Sep, 2022","['Single-player', 'Steam Achievements', 'Full controller support']",[],0,"['English', 'Portuguese - Brazil']","Adventure, Indie, RPG","['Adventure', 'Time Travel', 'Sci-fi', 'Choices Matter', 'RPG', 'JRPG', 'Futuristic', 'Nonlinear', 'Robots', 'Fantasy', 'Medieval', 'Turn-Based Combat', 'Turn-Based Strategy', 'Mystery Dungeon', 'Top-Down', '2D', 'Tactical RPG', 'Multiple Endings', 'Anime', 'Singleplayer']",1.0
9,745750,Viking Village,"Limitless Fun, LLC","Limitless Fun, LLC",,2,2,0,20 k .. 50 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac']","24 Apr, 2018","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer']",[],0,['English'],"Action, RPG, Strategy","['Strategy', 'Action', 'RPG', 'Vikings']",0.5
