,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,11250,Pacific Storm,"Buka Entertainment, Lesta Studio",ESDigital Games,,31,20,0,0 .. 20 k,0,0,0,0,1.39,1399,90,0,['windows'],"24 Jun, 2008","['Single-player', 'Multi-player', 'Steam Trading Cards']",[],0,['English'],"Simulation, Strategy","['Strategy', 'Simulation', 'Naval Combat', 'World War II', 'Naval', 'RTS']",0.6078431372549019
1,1176040,"I Have Low Stats But My Class Is ""Leader"", So I Recruited Everyone I Know To Fight The Dark Lord",Cannibal Interactive,Cannibal Interactive,,6,2,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,['windows'],"29 Oct, 2019",['Single-player'],[],0,['English'],"Indie, RPG","['JRPG', 'Casual', 'Difficult', 'Turn-Based', 'Party-Based RPG', 'Turn-Based Strategy', 'Female Protagonist', 'RPG', '2D', 'Funny', 'Psychological Horror', 'Linear', 'Turn-Based Combat', 'Puzzle', 'Pixel Graphics', 'Fantasy', 'Family Friendly', 'Class-Based', 'Comedy', 'Retro']",0.75
2,1503040,Purplis Sandbox,DRAGOLITE,DRAGOLITE STUDIO,,143,50,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"14 Jan, 2021",['Single-player'],[],0,"['English', 'Russian']","Indie, Simulation","['Simulation', 'Sandbox', '2D', 'Building', 'Pixel Graphics', 'Destruction', 'Indie', 'Singleplayer', 'Physics']",0.7409326424870466
3,669650,Tiny Thief,圆点游戏,圆点游戏,,2,4,0,0 .. 20 k,0,0,0,0,1.99,199,0,0,"['windows', 'mac']","2 Aug, 2017","['Single-player', 'Steam Cloud']",[],0,"['English', 'Simplified Chinese']","Adventure, Indie","['Indie', 'Adventure']",0.3333333333333333
4,777900,The Departure,"FailoutGames, DanLamb47",FailoutGames,,3,5,0,0 .. 20 k,0,0,0,0,0.0,0,0,0,['windows'],"29 Jan, 2018","['Single-player', 'Steam Achievements']",[],0,['English'],"Indie, Simulation, Strategy","['Indie', 'Strategy', 'Simulation']",0.375
5,1072720,smysl 2 gravity,lastgame,lastgame,,9,10,0,0 .. 20 k,0,0,0,0,0.99,99,0,0,['windows'],"22 Aug, 2019",['Single-player'],[],0,['English'],"Casual, Indie","['Indie', 'Casual']",0.47368421052631576
6,468650,Super ComboMan: Smash Edition,Interabang Entertainment,Flashman Games,,3,10,0,0 .. 20 k,0,0,0,0,14.99,1499,0,0,['windows'],"22 Aug, 2017","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese']","Action, Adventure, Indie","['Action', 'Adventure', 'Indie', ""Beat 'em up"", 'Platformer', '2D', 'Action-Adventure', 'Arcade', 'Character Action Game', '2D Platformer', 'Side Scroller', 'Cartoony', 'Colorful', 'Comic Book', 'Hand-drawn', 'Stylized', ""1990's"", 'Comedy', 'Retro', 'Superhero']",0.23076923076923078
7,343830,Déjà Vu II: MacVenture Series,Zojoi,Zojoi,,14,8,0,0 .. 20 k,0,0,0,0,2.99,299,0,0,"['windows', 'mac']","26 Jan, 2015",['Single-player'],[],0,['English'],"Adventure, Indie","['Adventure', 'Indie', 'Point & Click', 'Noir', 'Pixel Graphics', 'Difficult', 'Classic', 'First-Person', '1980s']",0.6363636363636364
8,297080,Navpoint,Ross Edgar,Plug In Digital,,14,13,0,0 .. 20 k,0,0,0,0,4.99,499,0,0,['windows'],"23 Sep, 2015","['Single-player', 'Steam Trading Cards']",[],0,['English'],"Casual, Indie, Strategy","['Strategy', 'Indie', 'Casual']",0.5185185185185185
9,1923680,Mega Mall Story,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",,154,7,0,0 .. 20 k,0,0,0,0,8.99,899,0,224,['windows'],"3 Jul, 2022","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[],224,"['English', 'French', 'German', 'Thai', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']","Casual, Indie, Simulation, Strategy","['2D Platformer', 'Colony Sim', 'Sandbox', 'Dungeon Crawler', 'City Builder', 'Management', 'Building', 'Economy', 'Transportation', 'Life Sim', 'Strategy', 'Strategy RPG', '2D', 'Cute', 'Casual', 'Simulation', 'Pixel Graphics', 'Modern', 'Singleplayer', 'Resource Management']",0.9565217391304348
