,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,1142500,Fun with Ragdolls: The Game,Jadon Barnes,Jadon Barnes,,3774,529,0,500 k .. 1 M,0,0,0,0,14.99,1499,0,62,"['windows', 'mac']","17 Sep, 2019","['Single-player', 'Includes level editor']",[],62,['English'],"Action, Indie, Simulation","['Sandbox', 'Physics', 'Funny', 'Simulation', 'Action', 'Indie', 'Building', 'Singleplayer', '3D', 'Family Friendly', 'Adventure', 'Multiplayer', 'Colorful', 'Comedy', 'Destruction', 'Games Workshop', 'Controller', 'Third Person', 'Open World', 'Moddable']",0.8770625145247501
1,1284190,The Planet Crafter,Miju Games,Miju Games,,22000,842,0,500 k .. 1 M,0,0,0,0,19.99,1999,0,1090,['windows'],"24 Mar, 2022","['Single-player', 'Steam Achievements', 'Partial Controller Support']",[],1090,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'Polish', 'Portuguese - Portugal', 'Korean', 'Japanese', 'Portuguese - Brazil']","Adventure, Early Access","['Early Access', 'Open World Survival Craft', 'Story Rich', 'Base-Building', 'Sandbox', 'Open World', 'Crafting', 'Building', 'Atmospheric', 'Survival', 'Resource Management', 'First-Person', 'Exploration', 'Sci-fi', 'Automation', 'Immersive Sim', 'Singleplayer', 'Adventure', 'Space', 'Aliens']",0.9631380789773225
2,501590,Bulletstorm: Full Clip Edition,People Can Fly,Gearbox Publishing,,6304,814,0,500 k .. 1 M,0,0,0,0,39.99,3999,0,26,['windows'],"7 Apr, 2017","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on TV']",[],26,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']","Action, Adventure","['Action', 'Gore', 'FPS', 'Violent', 'Adventure', 'First-Person', 'Shooter', 'Comedy', 'Singleplayer', 'Sci-fi', 'Multiplayer', 'Funny', 'Atmospheric', 'Co-op', 'Story Rich', 'Great Soundtrack', 'Dark Humor', 'Sexual Content', 'Survival', 'Open World']",0.8856420342792919
3,32510,LEGO Star Wars III - The Clone Wars,Traveller's Tales,"LucasArts, Lucasfilm, Disney",,6835,377,0,500 k .. 1 M,0,0,0,0,19.99,1999,0,151,['windows'],"22 Mar, 2011","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",[],151,"['English', 'Danish', 'French', 'German', 'Italian', 'Spanish - Spain']","Action, Adventure","['LEGO', 'Action', 'Adventure', 'Local Co-Op', 'Multiplayer', 'Family Friendly', 'Co-op', 'Comedy', 'Funny', 'Fantasy', 'Sci-fi', 'Open World', 'Strategy', 'Space', 'Third Person', 'Puzzle', 'Controller', 'Singleplayer', 'Psychological Horror', 'RTS']",0.9477260122018858
4,234390,Teleglitch: Die More Edition,Test3 Projects,Paradox Interactive,,2381,418,0,500 k .. 1 M,0,0,0,0,12.99,1299,0,4,"['windows', 'mac', 'linux']","24 Jul, 2013","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",[240820],4,['English'],"Action, Indie","['Action Roguelike', 'Rogue-like', 'Indie', 'Top-Down Shooter', 'Difficult', 'Action', 'Perma Death', 'Singleplayer', 'Sci-fi', 'Rogue-lite', 'Top-Down', 'Pixel Graphics', 'Procedural Generation', 'Crafting', 'Survival Horror', 'Horror', 'Retro', 'Survival', 'Shooter', 'Atmospheric']",0.8506609503394069
5,292410,Street Racing Syndicate,Eutechnyx,Funbox Media Ltd,,3092,590,0,500 k .. 1 M,0,0,0,0,2.99,299,0,9,['windows'],"24 Apr, 2014","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play Together']",[],9,['English'],Racing,"['Racing', 'Open World', 'Driving', 'Singleplayer', 'Multiplayer', 'Arcade', 'Classic', 'Automobile Sim', 'Nudity', 'Sexual Content', 'Nostalgia', 'Action']",0.8397609994568169
6,404790,Godot Engine,Godot Engine,Godot Engine,,3034,106,0,500 k .. 1 M,0,0,0,0,0.0,0,0,597,"['windows', 'mac', 'linux']","23 Feb, 2016","['Partial Controller Support', 'Includes level editor']",[],597,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Greek', 'Korean', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Turkish', 'Ukrainian', 'Czech', 'Dutch', 'Finnish', 'Hungarian', 'Norwegian', 'Japanese', 'Spanish - Latin America', 'Traditional Chinese']",Game Development,"['Game Development', 'Utilities', '3D', '2D', 'GameMaker', 'Free to Play', 'Software', 'Programming', 'Psychological Horror', 'Souls-like']",0.9662420382165605
7,705220,Tactical Monsters Rumble Arena,Camex Games,Camex Games,,4034,496,0,500 k .. 1 M,0,0,0,0,0.0,0,0,2,"['windows', 'mac']","31 Jan, 2018","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']",[],2,"['English', 'Simplified Chinese', 'French', 'German', 'Russian', 'Korean', 'Italian', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Traditional Chinese', 'Norwegian', 'Dutch', 'Portuguese - Portugal', 'Czech', 'Finnish', 'Ukrainian', 'Turkish', 'Greek', 'Polish', 'Thai', 'Swedish', 'Vietnamese']","Adventure, Free to Play, Indie, RPG, Strategy","['Free to Play', 'Strategy', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Multiplayer', 'Tactical', 'Card Game', 'Turn-Based Tactics', 'Turn-Based Strategy', 'PvP', 'Tactical RPG', 'Action', 'Casual', 'Simulation', 'Singleplayer', 'Hex Grid', 'Early Access']",0.8905077262693156
8,1715130,Crysis Remastered,Crytek,Crytek,,5011,1976,0,500 k .. 1 M,0,0,0,0,29.99,2999,0,107,['windows'],"17 Sep, 2021","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",[],107,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",Action,"['Action', 'FPS', 'Shooter', 'Sci-fi', 'Sandbox', 'Stealth', 'Aliens', 'Singleplayer', 'Atmospheric', 'Futuristic', 'Cinematic', 'Realistic', 'Adventure', 'Tactical', 'America', 'First-Person', 'Violent', 'Multiplayer', 'Survival', 'Remake']",0.7171890654071847
9,665360,Comedy Night,Lighthouse Games Studio,Lighthouse Games Studio,,6468,2115,0,500 k .. 1 M,0,0,0,0,4.99,499,0,52,"['windows', 'mac']","24 Aug, 2017","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Steam Leaderboards']",[],52,"['English', 'German', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Turkish', 'Polish', 'French', 'Italian', 'Japanese', 'Korean', 'Czech']","Casual, Indie, RPG, Simulation","['Casual', 'Comedy', 'Experimental', 'Funny', 'Dark Humor', 'Dark Comedy', 'Immersive Sim', 'PvP', 'Cute', 'RPG', 'Life Sim', 'Character Customization', 'Third Person', 'Memes', 'Conversation', 'Atmospheric', 'Co-op', 'Simulation', 'Online Co-Op', 'Multiplayer']",0.753582663404404
