,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,platforms,release_date,categories,dlc,ccu,languages,genres,tags,Review_rating
0,491560,Momonga Pinball Adventures,"Paladin Studios, Seaven Studio",Plug In Digital,,24,26,0,20 k .. 50 k,0,0,0,0,5.99,599,0,0,"['windows', 'mac']","16 Sep, 2016","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",[],0,"['English', 'French', 'German', 'Japanese', 'Dutch', 'Italian', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil']","Casual, Indie","['Indie', 'Casual', 'Pinball']",0.48
1,1013220,River City Saga: Three Kingdoms,Arc System Works,Arc System Works,,149,51,0,20 k .. 50 k,0,0,0,0,29.99,2999,0,4,['windows'],"20 Jul, 2022","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",[],4,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'French']",Action,"['Action', ""Beat 'em up"", '2D Platformer', 'Spectacle fighter', '2D', 'Anime', 'Pixel Graphics', 'Old School', 'Comedy', 'Retro', 'Family Friendly', 'Historical', 'Destruction', 'Funny', 'PvE', 'Controller', 'Combat', 'Tutorial', 'Online Co-Op', 'Singleplayer']",0.745
2,1711690,Aran's Bike Trip,Sokpop Collective,Sokpop Collective,,24,2,0,20 k .. 50 k,0,0,0,0,4.99,499,0,0,"['windows', 'mac']","6 Aug, 2021",['Single-player'],[],0,['English'],"Adventure, Indie","['Adventure', 'Interactive Fiction', 'Visual Novel', 'Choose Your Own Adventure', '360 Video', 'Relaxing', 'Bikes', 'FMV', 'Indie', 'Linear', 'Story Rich', 'Singleplayer']",0.9230769230769231
3,1114140,Fortune Telling,GreanGame,GreanGame,,2,0,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"26 Jul, 2019",['Single-player'],[],0,"['English', 'Simplified Chinese', 'Traditional Chinese']","Casual, Simulation","['Casual', 'Simulation']",1.0
4,1301560,Space Roaming,Golden Dragon Studio,Golden Dragon Studio,,6,2,0,20 k .. 50 k,0,0,0,0,9.99,999,0,0,['windows'],"14 May, 2020",['Single-player'],[],0,['English'],"Casual, Indie, Racing","['Indie', 'Casual', 'Racing', 'Space', 'Parkour']",0.75
5,1403990,Paths & Danger,GoldenGod Games,GoldenGod Games,,31,17,0,20 k .. 50 k,0,0,0,0,2.99,999,70,0,"['windows', 'mac', 'linux']","15 Apr, 2022","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],0,"['English', 'Spanish - Spain', 'Portuguese - Portugal', 'Portuguese - Brazil']","Adventure, Indie, RPG, Strategy","['Turn-Based Combat', 'Dark Fantasy', 'RPG', 'Tactical RPG', 'Strategy', 'Turn-Based Strategy', 'Rogue-like', 'Atmospheric', 'Turn-Based Tactics', 'Grid-Based Movement', 'Party-Based RPG', 'Turn-Based', 'Singleplayer', '4X', 'Stylized', 'Medieval', 'Hex Grid', 'Rogue-lite', 'Procedural Generation', 'Simulation']",0.6458333333333334
6,398120,Advanced Gaming Platform::Epica,AGP::Studios,AGP::Studios,,18,48,0,20 k .. 50 k,0,0,0,0,19.99,1999,0,0,"['windows', 'linux']","22 Dec, 2016","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",[],0,"['English', 'Russian']","Action, Indie, RPG, Simulation, Early Access","['RPG', 'Action', 'Indie', 'Early Access', 'Simulation', 'Gore', 'Violent', 'Tactical', 'Tactical RPG']",0.2727272727272727
7,514890,Super Jagua,cbritez,cbritez,,84,18,0,20 k .. 50 k,0,0,0,0,0.99,99,0,1,"['windows', 'mac', 'linux']","15 Sep, 2016","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",[],1,['English'],"Action, Adventure, Casual","['Action', 'Adventure', 'Casual', '2D Platformer', 'Platformer', 'Indie']",0.8235294117647058
8,1204220,Mommy,KuKo,KuKo,,98,13,0,20 k .. 50 k,0,0,0,0,0.49,99,51,0,['windows'],"27 Jan, 2020","['Single-player', 'Steam Achievements']",[1233090],0,"['English', 'Russian']","Adventure, Indie","['Indie', 'Adventure', 'Platformer', 'Family Friendly', 'Short']",0.8828828828828829
9,2322540,The Adventures of LinShanHai - Chapter2:Bus Bombing,QZQ Studio,QZQ Studio,,5,0,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"3 Mar, 2023","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],0,"['English', 'Not supported', 'Simplified Chinese']","Adventure, Indie, Simulation","['Adventure', 'Simulation', 'Interactive Fiction', 'Walking Simulator', 'Puzzle', 'Exploration', 'Immersive Sim', '3D', 'Realistic', 'First-Person', '1980s', ""1990's"", 'Drama', 'Psychological Horror', 'Mystery', 'Thriller', 'Detective', 'Investigation', 'Story Rich', 'Nonlinear']",1.0
10,1122210,Guns Craft,Boogygames Studios,Boogygames Studios,,7,3,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"30 Jul, 2019",['Single-player'],"[1132990, 1218650]",0,['English'],"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy","['Pixel Graphics', 'Relaxing', 'Idler', 'Sandbox', 'Mechs', 'Military', 'Crafting', 'Tabletop', 'RPG', 'Strategy', '2D', 'Gun Customization', 'Action', 'Casual', 'Simulation', 'Realistic', 'Minimalist', 'Adventure', 'Retro', 'Singleplayer']",0.7
11,765160,Weable 2,SPECTRUM GAMES,ValkyrieInitiative,,48,23,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"5 Feb, 2018",['Single-player'],[],0,"['English', 'Russian', 'Simplified Chinese']","Action, Casual, Indie","['Action', 'Indie', 'Casual']",0.676056338028169
12,1482090,"La légende des Diamétis, la quête de Chloé",Romain Bourbon,Romain Bourbon,,0,2,0,20 k .. 50 k,0,0,0,0,1.99,199,0,0,['windows'],"25 Jan, 2021","['Single-player', 'Partial Controller Support']",[],0,"['English', 'Not supported', 'French']","Action, Adventure, Casual, Indie, RPG","['Action', 'Adventure', 'RPG', 'Action RPG', 'JRPG', '2D', 'Cute', 'Fantasy', 'Post-apocalyptic', 'Indie', 'Casual', 'Sci-fi', 'Turn-Based Combat', 'Crafting', 'Singleplayer']",0.0
13,643900,Alvora Tactics,Rad Codex,Rad Codex,,114,10,0,20 k .. 50 k,0,0,0,0,9.99,999,0,0,['windows'],"1 Jun, 2017","['Single-player', 'Steam Achievements', 'Partial Controller Support']",[],0,['English'],"Indie, RPG, Strategy","['Indie', 'Strategy', 'RPG', 'Pixel Graphics', 'Turn-Based Tactics', 'Tactical RPG', 'Dungeon Crawler', 'Party-Based RPG', 'Turn-Based', 'Turn-Based Strategy', 'Class-Based', 'Strategy RPG', '2D', 'Character Customization', 'Top-Down']",0.9193548387096774
14,1337080,Blockicker,"Daniel Noronha, Gabriel Noronha",Drink Cash,,28,5,0,20 k .. 50 k,0,0,0,0,1.99,199,0,0,['windows'],"17 Jun, 2020",['Single-player'],[],0,['English'],Indie,"['Top-Down', 'Puzzle', 'Pixel Graphics', 'Logic', 'Singleplayer', 'Indie']",0.8484848484848485
15,1128680,DOUBLE INVASION!!,Goose Ladder Games,Goose Ladder Games,,2,0,0,20 k .. 50 k,0,0,0,0,7.99,799,0,0,['windows'],"11 Dec, 2019","['Single-player', 'Full controller support']",[],0,['English'],"Adventure, Indie","['Sokoban', 'Puzzle', 'Logic', 'Adventure', 'Story Rich', 'Multiple Endings', 'Strategy', 'Aliens', 'Top-Down', 'Retro', 'Pixel Graphics', '2D', 'Singleplayer', 'Old School', ""1990's"", 'Indie']",1.0
16,898460,Outback Survival,Wafflesoft,Minty Soul Games,,37,21,0,20 k .. 50 k,0,0,0,0,4.99,499,0,0,['windows'],"19 Sep, 2018","['Single-player', 'Steam Achievements', 'Full controller support']",[],0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Danish', 'Greek', 'Japanese', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese']","Action, Adventure, Indie, Early Access","['Open World Survival Craft', 'Early Access', 'Singleplayer', 'First-Person', 'Survival', 'Open World', 'Crafting', 'Atmospheric', 'Post-apocalyptic', 'Exploration', 'Base-Building', 'Controller', 'Violent', 'Nudity', 'Realistic', 'Shooter', 'FPS', 'Action-Adventure', 'Combat', 'Inventory Management']",0.6379310344827587
17,858940,Flowers -Le volume sur ete-,Innocent Grey,JAST USA,,1036,5,0,20 k .. 50 k,0,0,0,0,19.99,1999,0,4,['windows'],"26 Jul, 2018","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",[],4,"['English', 'Japanese', 'Simplified Chinese']",Casual,"['Visual Novel', 'Female Protagonist', 'LGBTQ+', 'Romance', 'Mystery', 'Multiple Endings', 'Story Rich', 'Cute', 'Anime', 'Hand-drawn', 'Casual', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Indie', 'Beautiful', 'Dating Sim', 'Nudity', 'War', 'World War II']",0.9951969260326609
18,2127990,when we lost,Al-Miral,Al-Miral,,1,1,0,20 k .. 50 k,0,0,0,0,1.99,199,0,0,['windows'],"15 Sep, 2022",['Single-player'],[],0,['English'],"Casual, Indie","['Casual', 'Puzzle', 'FPS', '3D', 'Dark', 'Story Rich', 'Singleplayer', 'Indie', 'Cinematic', 'Horror']",0.5
19,414260,Ironclads 2: American Civil War,Totem Games,Strategy First,,34,15,0,20 k .. 50 k,0,0,0,0,9.99,999,0,0,['windows'],"5 Nov, 2015","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",[],0,['English'],"Simulation, Strategy","['Strategy', 'Simulation', 'Naval Combat', 'Naval']",0.6938775510204082
20,1124940,Super Squad,Bad Fox Studios,Bad Fox Studios,,75,29,0,20 k .. 50 k,0,0,0,0,0.0,0,0,0,['windows'],"25 Jun, 2021","['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']",[],0,['English'],"Action, Indie, Strategy, Free to Play, Early Access","['Early Access', 'Arena Shooter', 'MOBA', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Twin Stick Shooter', 'PvP', 'Competitive', 'RTS', 'Shooter', 'Strategy', 'Cute', 'Top-Down', 'Team-Based', 'Action', 'Cartoony', 'Colorful', 'Multiplayer', 'Tactical', 'Fast-Paced']",0.7211538461538461
21,968550,Tinytopia,MeNic Games,Mastiff,,188,24,0,20 k .. 50 k,0,0,0,0,9.99,999,0,3,"['windows', 'mac', 'linux']","30 Aug, 2021","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",[1816150],3,"['English', 'Japanese', 'French', 'German', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Portuguese - Brazil', 'Spanish - Spain']","Casual, Simulation, Strategy","['City Builder', 'Physics', 'Casual', 'Building', 'Crafting', 'Sandbox', 'Singleplayer', 'Simulation', '3D', 'Family Friendly', 'Indie', 'Retro', 'Old School', 'Cartoon', 'Funny', 'Strategy', 'Cute', 'Management', 'Colorful', 'Tutorial']",0.8867924528301887
22,377980,Mortos,C.L.,JustPlayNow,,43,45,0,20 k .. 50 k,0,0,0,0,0.99,99,0,0,['windows'],"14 Nov, 2016","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",[],0,['English'],"Action, Casual, Indie","['Violent', 'Action', 'Indie', 'Casual', 'Zombies', 'FPS', 'Horror', 'Multiplayer', 'Adventure', 'Nudity', 'Co-op', 'Bullet Time']",0.48863636363636365
23,430410,Memoranda,Bit Byterz,Digital Dragon,,114,38,0,20 k .. 50 k,0,0,0,0,14.99,1499,0,0,"['windows', 'mac', 'linux']","25 Jan, 2017","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",[],0,['English'],"Adventure, Indie","['Adventure', 'Indie', 'Point & Click', 'Female Protagonist', 'Hand-drawn', 'Puzzle']",0.75
24,608800,Guns of Icarus Alliance,Muse Games,Muse Games,,1054,321,0,20 k .. 50 k,0,0,0,0,4.99,499,0,12,"['windows', 'mac', 'linux']","31 Mar, 2017","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'In-App Purchases', 'Partial Controller Support', 'Stats']","[616130, 616350]",12,['English'],"Action, Adventure, Indie, Simulation","['Indie', 'Action', 'Adventure', 'Simulation', 'Steampunk', 'Multiplayer', 'Team-Based', 'Co-op', 'First-Person', 'Competitive', 'Great Soundtrack', 'Shooter', 'Online Co-Op', 'FPS', 'Family Friendly', 'PvE', 'Flight']",0.7665454545454545
25,1182530,Shadows on the Vatican: Nightingale,"Binary Charm, Daring Touch",Binary Charm,,31,4,0,20 k .. 50 k,0,0,0,0,2.99,299,0,0,['windows'],"27 Jul, 2021","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",[1687270],0,"['English', 'Italian']",Adventure,"['Interactive Fiction', 'Text-Based', 'Choices Matter', 'Multiple Endings', 'Female Protagonist', 'Thriller', 'Adventure', 'Crime', 'Drama', 'Emotional', 'Psychological', 'Dark', 'Narration', 'Singleplayer', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Indie']",0.8857142857142857
26,292840,Pajama Sam's Sock Works,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,56,9,0,20 k .. 50 k,0,0,0,0,4.99,499,0,1,"['windows', 'mac', 'linux']","6 Jun, 2014","['Single-player', 'Steam Cloud']",[],1,['English'],Casual,"['Casual', 'Family Friendly', 'Puzzle', 'Adventure']",0.8615384615384616
27,2339690,Outpost,BananaDogGames,BananaDogGames,,102,25,0,20 k .. 50 k,0,0,0,0,3.99,399,0,5,['windows'],"11 May, 2023","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],5,"['English', 'Simplified Chinese']",Casual,"['Casual', 'Tower Defense', ""Shoot 'Em Up"", '2.5D', 'Cartoony', 'Hand-drawn', 'Space', 'Building', 'Mars', 'Base-Building', 'Mining', 'Resource Management', 'Singleplayer']",0.8031496062992126
28,2013120,1997,"Hit'n'Run Digital Studio, RUZURA Interactive",Hit'n'Run Digital Studio,,97,9,0,20 k .. 50 k,0,0,0,0,9.99,999,0,2,"['windows', 'mac']","30 Mar, 2023","['Single-player', 'Steam Achievements', 'Steam Cloud']",[],2,"['English', 'Russian']","Adventure, Indie","['Visual Novel', 'Anime', 'Idler', ""1990's"", 'Adventure', 'Detective', 'Investigation', 'Interactive Fiction', 'Word Game', 'Cute', 'First-Person', 'Hand-drawn', 'Colorful', 'Atmospheric', 'Drama', 'Conspiracy', 'Psychological', 'Romance', 'Funny', 'Mystery']",0.9150943396226415
29,2091300,Raimodula,Roborar Digital Ltda,Roborar Digital Ltda,,7,0,0,20 k .. 50 k,0,0,0,0,9.99,999,0,0,"['windows', 'linux']","1 May, 2023","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",[],0,"['English', 'Portuguese - Brazil']","Action, Indie","['Action', 'Arcade', 'Character Customization', 'Perma Death', '2D Platformer', 'Local Co-Op', 'Pixel Graphics', 'Side Scroller', 'Score Attack', 'Gun Customization', 'Futuristic', 'Robots', 'Platformer', '2D', 'Linear', 'Sci-fi', 'Co-op', 'Atmospheric', 'Colorful', 'Rogue-lite']",1.0
30,1780340,Cyber Runner 2048,ASGAME,khukhrovr,,3,2,0,20 k .. 50 k,0,0,0,0,0.39,399,90,0,['windows'],"29 Oct, 2021","['Single-player', 'Steam Achievements']",[],0,['English'],Indie,"['Visual Novel', 'Exploration', 'Rogue-lite', '2D', 'Pixel Graphics', 'Cute', 'Relaxing', 'Indie', 'Retro', 'Singleplayer', 'Adventure']",0.6
31,786510,Oracle of Forgotten Testament,"Dragon Emperors, Great Conspiracy Theory",Great Conspiracy Theory,,26,6,0,20 k .. 50 k,0,0,0,0,4.99,499,0,0,['windows'],"2 Mar, 2018","['Single-player', 'Partial Controller Support']",[],0,"['English', 'Simplified Chinese']",RPG,"['RPG', 'Anime', 'Faith', 'Female Protagonist', '2D', 'Exploration', 'JRPG', 'Puzzle', 'Action-Adventure', 'Dragons', 'Lore-Rich', 'Transhumanism', 'Story Rich', 'Pixel Graphics', 'Dog', 'Fantasy', 'Magic', 'Episodic', 'Indie', 'Singleplayer']",0.8125
