,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1246810,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,CRGames,,Puzzle Tower - Underground,0 .. 20 k,79,"30 Nov, 2020"
1,1287990,[],music,Cougar Interactive,Cougar Interactive,Battle of Angels Soundtrack,0 .. 20 k,399,"14 May, 2020"
2,1396040,[],music,Hoodust Enterprises,Hoodust Enterprises,Nightvision: Drive Forever - Original Soundtrack,0 .. 20 k,499,"22 Oct, 2020"
3,1274950,[],music,Dabster Entertainment,Dabster Entertainment,lil' Sherman Original Soundtrack,0 .. 20 k,159,"3 Apr, 2020"
4,406370,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Adhoc Games,Adhoc Games,ZombieZoid® Zenith Soundtrack,0 .. 20 k,199,"2 Oct, 2015"
5,1379420,[],music,Filipe F. Thomaz,Filipe F. Thomaz,Into A Dream Soundtrack,0 .. 20 k,499,"30 Jul, 2020"
6,2290340,[],music,Choose Red,Choose Red,Endless Nesla Soundtrack,0 .. 20 k,99,"25 Feb, 2023"
7,523910,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",dlc,BABY DUKA,BABY DUKA,Urban Pirate: The 8-bit Soundtrack,0 .. 20 k,,"29 Aug, 2016"
8,1137370,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,WASABAE Studios,WASABAE Studios,STORM AREA 51: 9/20 INVASION DAY DLC,0 .. 20 k,,"29 Sep, 2019"
9,1901440,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Goddess Of War Ashley Ⅱ DLC-1,0 .. 20 k,79,"25 Feb, 2022"
10,1901441,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Goddess Of War Ashley Ⅱ DLC-2,0 .. 20 k,79,"25 Feb, 2022"
11,1901442,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Goddess Of War Ashley Ⅱ DLC-3,0 .. 20 k,79,"25 Feb, 2022"
12,1901443,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Goddess Of War Ashley Ⅱ DLC-4,0 .. 20 k,79,"25 Feb, 2022"
13,1450040,"['Single-player', 'Downloadable Content']",dlc,ZaxtorGameS,,Nerm the Worm Exclusive Ball Cap,0 .. 20 k,69,"23 Oct, 2020"
14,1373660,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Party Llama Games,Party Llama Games,Pandora: Chains of Chaos Artbook,0 .. 20 k,,Coming soon
15,1437310,[],music,NukGames,NukGames,Shapeshooter: Original Soundtrack,0 .. 20 k,99,"22 Oct, 2020"
16,516770,"['Single-player', 'Downloadable Content']",dlc,davevillz,,XCavalypse VR,0 .. 20 k,,"28 Sep, 2016"
17,1979800,[],music,takayakata,takayakata,AISZplus OriginalSoundtrack,0 .. 20 k,399,"10 Jun, 2022"
18,1349580,[],music,AJRPG,AJRPG,ANDERSON OST,0 .. 20 k,159,"24 Aug, 2020"
19,617890,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Obsessive Science Games,,Detective Hank and the Golden Sneeze Soundtrack,0 .. 20 k,499,"7 Apr, 2017"
20,2114060,[],music,泉州市兰梦网络科技中心（有限合伙）,泉州市兰梦网络科技中心（有限合伙）,The Original Island Music Player,0 .. 20 k,1579,"16 Mar, 2023"
21,2267490,[],music,Firebunny Games,Firebunny Games,Ghost Guy Soundtrack,0 .. 20 k,99,"12 Jan, 2023"
22,2154110,[],music,SmilefrogGames,SmilefrogGames,PHYAKH Soundtrack,0 .. 20 k,499,"17 Oct, 2022"
23,1487500,"['Single-player', 'Downloadable Content']",dlc,Philosophy♂,BVRgames,Summon&Fusion-女武神的回忆,0 .. 20 k,,"4 Dec, 2020"
24,2268530,"['Single-player', 'Downloadable Content']",dlc,藤札,WASABI entertainment,Ren the Summoner and the Erotic Dungeon - Additional adult story & Graphics DLC,0 .. 20 k,,"20 Jan, 2023"
25,2260810,"['Single-player', 'Downloadable Content']",dlc,藤札,WASABI entertainment,[Available in English] Adventurer Liz and the Erotic Dungeon - Additional adult story & Graphics DLC,0 .. 20 k,,"11 Jan, 2023"
26,723340,[],music,Studio Pieplus,Studio Pieplus,Beyond Eden Soundtrack,0 .. 20 k,819,"6 Oct, 2017"
