,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,734810,['Single-player'],music,AllSol,Metal Fox,Nullysun Soundtrack,0 .. 20 k,79,"26 Oct, 2017"
1,381830,"['Single-player', 'Downloadable Content']",dlc,Gateway Interactive,Mastertronic,Spectra - Soundtrack,0 .. 20 k,,"10 Jul, 2015"
2,1480200,[],music,Static City Games,Static City Games,Chronicle: Unit Eight Original Soundtrack,0 .. 20 k,199,"12 Dec, 2020"
3,545120,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",dlc,Power Up to Maximum,,Unearthing Colossal - Soundtrack,0 .. 20 k,499,"22 Oct, 2016"
4,508430,"['Single-player', 'Downloadable Content']",dlc,Alina Digital,Alina Digital,Video NEWS - free DLC for The Cold War Era,0 .. 20 k,,"9 Sep, 2016"
5,1939990,['Additional High-Quality Audio'],music,Agelvik,Agelvik,Lulu's Temple Soundtrack,0 .. 20 k,399,"14 Apr, 2022"
6,2141420,[],music,HitherYon Games,Meridian4,Murder Is Game Over Soundtrack,0 .. 20 k,199,"28 Oct, 2022"
7,1421110,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Lumen,Lumen,Fantasy Heroes 2 Guide,0 .. 20 k,239,"22 Oct, 2020"
8,378890,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support']",dlc,Nerve Software LLC,,Burnstar - Original Soundtrack,0 .. 20 k,99,"10 Jun, 2015"
9,889000,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Lycian Studio,,Paralines The Last paladin Original Sound Track,0 .. 20 k,569,"27 Jun, 2018"
10,1161060,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,GGG,GGG,GGG Expansion,0 .. 20 k,,"1 May, 2023"
11,1338900,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']",dlc,GGG,,GGG Collection - Screenloopers,0 .. 20 k,159,"22 Jun, 2020"
12,1338890,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Cloud', 'Remote Play Together']",dlc,GGG,,GGG Collection - Gubbie,0 .. 20 k,159,"16 Jun, 2020"
13,1324590,"['Single-player', 'Downloadable Content']",dlc,GGG,,GGG Homebase,0 .. 20 k,,"29 May, 2020"
14,1304230,"['Single-player', 'Downloadable Content', 'Steam Cloud']",dlc,GGG,,GGG Collection - The Olivia Saga,0 .. 20 k,159,"25 May, 2020"
15,1301800,"['Single-player', 'Downloadable Content', 'Steam Cloud']",dlc,GGG,,GGG Collection - Coindice Simulator,0 .. 20 k,159,"18 May, 2020"
16,1384050,"['Single-player', 'Downloadable Content']",dlc,GGG,,GGG Collection - Optional opengl windows fix,0 .. 20 k,,"29 Aug, 2020"
17,1715230,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together']",dlc,David Vogt/The Ludicrous Ones,The Ludicrous Ones,Bug Attack! Supporter's Pack,0 .. 20 k,79,"5 Aug, 2021"
18,442020,"['Single-player', 'Downloadable Content']",dlc,Enter Main Loop,,Project Graviton - Soundtrack,0 .. 20 k,99,"12 Feb, 2016"
19,412980,"['Single-player', 'Downloadable Content']",dlc,Threaks,Threaks,Beatbuddy: On Tour - Original Soundtrack,0 .. 20 k,399,"4 Dec, 2015"
20,372520,"['Single-player', 'Downloadable Content']",dlc,Cameron Kunzelman,Mastertronic,Epanalepsis - Soundtrack,0 .. 20 k,449,"21 May, 2015"
21,373190,"['Single-player', 'Downloadable Content', 'Steam Trading Cards']",dlc,Cameron Kunzelman,Mastertronic,The Epanalepsis Papers,0 .. 20 k,249,"21 May, 2015"
22,718700,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Dev Arc,Dev Arc,"Way of Defector - Soundtrack, Artbook",0 .. 20 k,199,"21 Nov, 2017"
23,742820,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Dev Arc,Dev Arc,Way of Defector - Character Joo Yong-hyun,0 .. 20 k,99,"21 Nov, 2017"
24,1711570,[],music,Vanaheim Team,Vanaheim Team,Daldos Original Soundtrack,0 .. 20 k,329,"29 Aug, 2021"
25,2097450,['Additional High-Quality Audio'],music,Nathan Laha,,The Top Soundtrack,0 .. 20 k,,"28 Oct, 2022"
26,927800,"['Single-player', 'Downloadable Content']",dlc,Anate Studio,Anate Studio,Repentant - Original Soundtrack,0 .. 20 k,,"21 Aug, 2018"
27,1341380,[],music,Corners Groove Studio,2D ROM,Rune The First Wanderer : OST + Artbook,0 .. 20 k,899,"17 Jun, 2020"
28,1014700,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,闪金游戏,闪金游戏,游戏攻略-Gaming Strategy,0 .. 20 k,,"16 Jan, 2019"
29,1693120,['Additional High-Quality Audio'],music,Organic Games,Organic Games,Dot Dash Dot Soundtrack,0 .. 20 k,79,"21 Jul, 2021"
30,1501220,[],music,Scoreboardgames, MV Games,Unforgotten Soundtrack,0 .. 20 k,79,"5 Feb, 2021"
31,786870,['Single-player'],music,EasyWays Team,EasyWays,ReHack - Soundtrack,0 .. 20 k,79,"22 Feb, 2018"
32,1467150,[],music,Punk Notion,Anshar Publishing,The Last Show of Mr. Chardish Soundtrack,0 .. 20 k,569,"1 Dec, 2020"
33,1423560,[],music,Gramps Games,CoaguCo Industries,Haulin' Oats Soundtrack,0 .. 20 k,329,"9 Mar, 2023"
34,1445450,[],music,Salvatore Cappellino,Mordiem Entertainment,Eternal Dungeon Soundtrack,0 .. 20 k,79,"26 Oct, 2020"
35,568170,"['Single-player', 'Downloadable Content']",dlc,Drunk Robot Games,Cerulean Games,Santa's Special Delivery Soundtrack,0 .. 20 k,199,"12 Dec, 2016"
36,1826700,[],music,Wrong Reality,Stracos LLC,Line Simulator Soundtrack,0 .. 20 k,,"16 Dec, 2021"
37,1065150,[],music,derevotyan,derevotyan,Samozbor: Rebellion OST,0 .. 20 k,79,"11 Apr, 2019"
38,1456670,[],music,125,Gotcha Gotcha Games,Pixel Game Maker Series STEOS -Sorrow song of Bounty hunter- Soundtrack,0 .. 20 k,149,"6 Nov, 2020"
39,890540,"['Single-player', 'Downloadable Content']",dlc,Grim World Company,Grim World Company,Freddy's Journey - Soundtrack,0 .. 20 k,,"26 Jun, 2018"
40,2064280,['Additional High-Quality Audio'],music,Zachary Zion,Zachary Zion,Bay Bell Soundtrack,0 .. 20 k,199,"30 Sep, 2022"
41,1151540,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Hnew,Hnew,Hentai Pix - 18+ Expansion,0 .. 20 k,,"30 Sep, 2019"
42,2061080,"['Single-player', 'Downloadable Content']",dlc,Lovely Games,Lovely Games,Zodiac fantasy - adult patch,0 .. 20 k,,"21 Jul, 2022"
43,913611,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Stegalosaurus Game Development,,Paper Shakespeare: Stick Julius Caesar: War on Xmas,0 .. 20 k,,"11 Dec, 2018"
44,913610,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Stegalosaurus Game Development,,"Paper Shakespeare: Stick Julius Caesar, Charity Pack: Halloween",0 .. 20 k,99,"29 Oct, 2018"
45,1534560,[],music,TOYURO,TOYURO,Crystorld Soundtrack,0 .. 20 k,79,"11 Feb, 2021"
