,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,650390,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,White Chamber,Plug In Digital,Who Must Die - Soundtrack,0 .. 20 k,199,"13 Nov, 2018"
1,669940,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",music,Creaky Lantern Games,Creaky Lantern Games,Aeternum - Original Sound Track,0 .. 20 k,,"18 Jul, 2017"
2,1383600,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Shotgun with Glitters,Feardemic,One Shell Straight to Hell X Layers of Fear,0 .. 20 k,,"9 Feb, 2021"
3,1365440,[],music,COSDOTS,COSDOTS,Unfolded : Camellia Tales Soundtrack,0 .. 20 k,,Coming soon
4,1365460,"['Single-player', 'Downloadable Content']",dlc,COSDOTS,COSDOTS,Unfolded : Camellia Tales - Digital Artbook,0 .. 20 k,239,"30 Mar, 2021"
5,1653690,[],music,R3Games,R3Games,Lucid Dream Simulator Soundtrack,0 .. 20 k,79,"18 Jun, 2021"
6,928920,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Sabrina Aridi,Sabrina Aridi,Square Head Zombies 2 - Soundtrack,0 .. 20 k,99,"29 Aug, 2018"
7,928110,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Laush Dmitriy Sergeevich,Laush Studio,Test your knowledge: Cats - OST,0 .. 20 k,99,"28 Aug, 2018"
8,874150,"['Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']",dlc,Madar Games,Madar Games,Block Heads: Instakill - Military Skin Pack,0 .. 20 k,79,"14 Aug, 2018"
9,874151,"['Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']",dlc,Madar Games,Madar Games,Block Heads: Instakill - Fantasy Skin Pack,0 .. 20 k,79,"14 Aug, 2018"
10,874152,"['Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']",dlc,Madar Games,Madar Games,Block Heads: Instakill - Apocalypse Skin Pack,0 .. 20 k,79,"14 Aug, 2018"
11,874153,"['Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']",dlc,Madar Games,Madar Games,Block Heads: Instakill - Zombie Skin Pack,0 .. 20 k,79,"14 Aug, 2018"
12,874160,"['Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']",dlc,Madar Games,Madar Games,Block Heads: Instakill - Extras Skin Pack,0 .. 20 k,79,"14 Aug, 2018"
13,817850,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Captions available']",dlc,Lab Cat Games,Lab Cat Games,Kite Soundtrack,0 .. 20 k,159,"7 Mar, 2018"
14,909590,[],music,Snkl Studio,Snkl Studio,Bang Bang Fruit 3 - Soundtrack,0 .. 20 k,49,"31 Jul, 2018"
15,1717750,['Additional High-Quality Audio'],music,Sébastien Maillot,Crafty Weazel,Minimal Crypt Soundtrack,0 .. 20 k,79,"2 Oct, 2021"
16,1160160,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,diedemor studio,diedemor studio,Chernobyl: Road of Death - Original Soundtrack,0 .. 20 k,79,"26 Sep, 2019"
17,838920,"['Single-player', 'Steam Achievements']",music,Nikita P.,,Bustories Soundtrack,0 .. 20 k,99,"19 Apr, 2018"
18,808390,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",music,Skymap Games,Skymap Games,Bacon Man: An Adventure - Original Soundtrack,0 .. 20 k,819,"2 Mar, 2018"
19,2137230,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",dlc,"Thirdverse, Co., Ltd.","Thirdverse, Co., Ltd.",ALTAIR BREAKER - LEGEND SET,0 .. 20 k,159,"13 Oct, 2022"
20,2123130,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",dlc,"Thirdverse, Co., Ltd.","Thirdverse, Co., Ltd.",ALTAIR BREAKER - CYBER SET,0 .. 20 k,,"15 Sep, 2022"
21,2162640,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",dlc,"Thirdverse, Co., Ltd.","Thirdverse, Co., Ltd.",ALTAIR BREAKER - ROYAL SET,0 .. 20 k,199,"16 Nov, 2022"
22,573010,"['Single-player', 'Downloadable Content']",dlc,Druid Gameworks Studio LLC,,Witanlore: Dreamtime - Official Soundtrack,0 .. 20 k,999,"24 Jan, 2017"
23,1384340,['Additional High-Quality Audio'],music,BBlack Studio,BBlack Studio,Cranked Up - Soundtrack,0 .. 20 k,799,"7 Sep, 2020"
24,1695590,[],music,Morten Thomasstuen,Morten Thomasstuen,Kula Soundtrack (Mortietunes),0 .. 20 k,,"22 Jul, 2021"
25,1744230,"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",dlc,Morten Thomasstuen,Morten Thomasstuen,Kula 2,0 .. 20 k,399,"1 Sep, 2021"
26,568590,"['Single-player', 'Downloadable Content']",dlc,Rootify,Rootify,Massive: Original Soundtrack,0 .. 20 k,1889,"9 Dec, 2016"
27,757980,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,George Batchelor,George Batchelor,Far from Noise Original Soundtrack,0 .. 20 k,449,"1 Dec, 2017"
28,1220400,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support', 'Remote Play Together']",dlc,Xaloc Studios,,Super Kickers League: Goths and Vampires!,0 .. 20 k,159,"25 Feb, 2020"
29,1220401,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play Together']",dlc,Xaloc Studios,,Super Kickers League: Vikings and Valkyries!,0 .. 20 k,159,"27 Apr, 2020"
30,1220130,['Downloadable Content'],dlc,GameAssistant Team,GameAssistant Team,GameAssistant: The Tool For Every Gamer - Special Edition,0 .. 20 k,659,"2 Mar, 2020"
31,595020,"['Single-player', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",dlc,q-bit Games,Nkidu Games Inc.,Holobunnies: Pause Cafe - Soundtrack,0 .. 20 k,159,"22 Mar, 2017"
32,549640,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Includes level editor']",dlc,,,Izanami's Dream Battle Original Soundtrack,0 .. 20 k,,"31 Oct, 2016"
33,621320,['Downloadable Content'],dlc,Wingware,Wingware,Wing Pro 6 Commercial Use Upgrade,0 .. 20 k,11199,"12 Sep, 2017"
34,351280,[],music,SynthR,C63 Industries,Pixel: ru² | Soundtrack,0 .. 20 k,429,"6 Mar, 2015"
35,1199000,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Deeli Network,Deeli Network,Gene Rain : Wind Tower - Sky City's Rebirth,0 .. 20 k,,"4 Jan, 2020"
36,1199001,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Deeli Network,Deeli Network,Gene Rain : Wind Tower - Way to Heaven,0 .. 20 k,,"4 Jan, 2020"
37,2475130,[],music,Appnormals Team,Chorus Worldwide Games,Frank and Drake Soundtrack,0 .. 20 k,499,"20 Jul, 2023"
38,1212540,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Elleiv,Phoenix_co,"Earthshine: Moonbeam (ost, minigame etc).",0 .. 20 k,79,"17 Feb, 2020"
39,2084870,[],music,515 Games,,Angry Cat - Original Soundtrack,0 .. 20 k,79,"9 Sep, 2022"
40,2397960,"['Single-player', 'Downloadable Content']",dlc,TIAN CHENGLONG,TIAN CHENGLONG,Chess President - Challenge,0 .. 20 k,99,"19 Apr, 2023"
41,1998410,[],music,Pneuma Games,Eastasiasoft Limited,Spacewing War Soundtrack,0 .. 20 k,239,"29 Jun, 2022"
42,1869440,['Additional High-Quality Audio'],music,Wires Entertainment,,this House Soundtrack,0 .. 20 k,79,"30 Jun, 2022"
43,1535510,[],music,Elisabeth Mila Rose,Elisabeth Mila Rose,Nature Hunter Soundtrack,0 .. 20 k,,Coming soon
44,1424210,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Free Wallpaper Pack,0 .. 20 k,,"2 Apr, 2021"
45,1602070,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Card Pack: Summoner's Henge,0 .. 20 k,159,"21 May, 2021"
46,1424212,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Card Pack: Ancient Necropolis,0 .. 20 k,159,"2 Apr, 2021"
47,1424214,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Card Pack: Frozen Peak Pass,0 .. 20 k,159,"2 Apr, 2021"
48,1424213,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Card Pack: Illwater Marsh,0 .. 20 k,159,"2 Apr, 2021"
49,1424215,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Card Pack: Sunfall Vale,0 .. 20 k,159,"2 Apr, 2021"
50,1424211,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Card Pack: The Dying Forest,0 .. 20 k,159,"2 Apr, 2021"
51,1424216,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Card Pack: Traps And Treasure,0 .. 20 k,159,"2 Apr, 2021"
52,1565600,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Magick Set 01,0 .. 20 k,159,"2 Apr, 2021"
53,1565601,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Magick Set 02,0 .. 20 k,159,"2 Apr, 2021"
54,1565602,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Magick Set 03,0 .. 20 k,159,"2 Apr, 2021"
55,1565410,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Variety Set,0 .. 20 k,79,"2 Apr, 2021"
56,1565416,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Precious Metal Set,0 .. 20 k,79,"2 Apr, 2021"
57,1565414,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Dwarven Set,0 .. 20 k,79,"2 Apr, 2021"
58,1565411,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Woodcraft Set,0 .. 20 k,79,"2 Apr, 2021"
59,1565413,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Numeral Set,0 .. 20 k,79,"2 Apr, 2021"
60,1565415,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Pearlescent Set,0 .. 20 k,79,"2 Apr, 2021"
61,1565412,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythicWare,Dark Illusions Entertainment LLC,Guardians of Greyrock - Dice Pack: Crude Set,0 .. 20 k,79,"2 Apr, 2021"
62,2255590,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Leaderboards']",dlc,ZaxtorGameS,ZaxtorGameS,The Best BJ - AutoPlay Service Bot,0 .. 20 k,,Coming soon
63,2509740,[],music,Nekod team,Nekod team,Cantirium: God Slayer Soundtrack,0 .. 20 k,399,"19 Jul, 2023"
64,1668700,[],music,Atmosphere Studio,Atmosphere Studio,Levi Chronicles Chapter 1 Soundtrack,0 .. 20 k,0,"8 Jul, 2021"
65,2395980,[],music,Jaw Drop Games,Raw Fury,GUN JAM Official Soundtrack,0 .. 20 k,779,"19 Apr, 2023"
66,2194210,[],music,Tamazusa,Tamazusa,Senli 307 Soundtrack,0 .. 20 k,99,"18 Nov, 2022"
67,1813670,"['Single-player', 'Downloadable Content']",dlc,DIG Publishing,DIG Publishing,Paradise Beach Girls - ArtBook and Story,0 .. 20 k,99,"8 Nov, 2021"
68,1816400,"['Single-player', 'Downloadable Content']",dlc,Boogygames Studios,,Middle Ages Jigsaw Puzzles - Expansion Pack,0 .. 20 k,199,"26 Nov, 2021"
69,2159070,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards']",dlc,PaulArt,PaulArt,Waste It - Millionaire DLC,0 .. 20 k,199,"1 Oct, 2022"
