,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,893830,"['Single-player', 'Downloadable Content']",dlc,Peter Silk,Poppy Works,Super Skull Smash GO! 2 Turbo - Soundtrack,0 .. 20 k,239,"27 Jul, 2018"
1,959530,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Beamz Original Classical Bundle,0 .. 20 k,399,"26 Nov, 2018"
2,959550,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Beamz Original EDM-DJ-Dance Bundle,0 .. 20 k,399,"26 Nov, 2018"
3,959560,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Beamz Original HipHop/Rnb/Reggae Bundle,0 .. 20 k,499,"26 Nov, 2018"
4,959570,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Beamz Original Latin/Jazz/Blues Bundle,0 .. 20 k,819,"26 Nov, 2018"
5,959580,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Beamz Original Rock/Country Bundle,0 .. 20 k,819,"26 Nov, 2018"
6,959610,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - David Ellefson Metal Factory,0 .. 20 k,659,"26 Nov, 2018"
7,959620,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Disney Camp Rock and Stars Bundle,0 .. 20 k,819,"26 Nov, 2018"
8,959650,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Fingerprints in the Sky - Craig Chaquico Bundle,0 .. 20 k,659,"26 Nov, 2018"
9,959670,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - Groove on This - Euge Groove,0 .. 20 k,1079,"26 Nov, 2018"
10,959680,"['Single-player', 'Downloadable Content', 'VR Only', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - The Learning Station Song Bundle,0 .. 20 k,1079,"26 Nov, 2018"
11,1161690,"['Single-player', 'Downloadable Content', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.",,Jam Studio VR EHC - Professional Therapy Guide,0 .. 20 k,6799,"27 Sep, 2019"
12,1199960,"['Single-player', 'Downloadable Content', 'In-App Purchases']",dlc,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",Jam Studio VR EHC - HealthTunes Therapy Bundle,0 .. 20 k,819,"27 Nov, 2019"
13,1260290,['Additional High-Quality Audio'],music,Rob Scikōr,Scikor Games,Final Scale Soundtrack,0 .. 20 k,79,"31 Mar, 2020"
14,1555360,[],music,PNYX GAMES,PNYX GAMES,Neonverse Defenders Soundtrack,0 .. 20 k,819,"1 Mar, 2021"
15,1717490,['Additional High-Quality Audio'],music,Big Boy Games,Big Boy Games,Pogo Rocket OST,0 .. 20 k,,"23 May, 2023"
16,2051280,[],music,With Love,Raidho Game Studio,Lovely Moments: Dad and daughter Soundtrack,0 .. 20 k,99,"9 Jul, 2022"
17,1133290,"['Single-player', 'Additional High-Quality Audio']",music,Graverobber Foundation,Graverobber Foundation,Phantom 3D Original Soundtrack,0 .. 20 k,299,"26 Aug, 2019"
18,1161610,"['Single-player', 'Downloadable Content']",dlc,Graverobber Foundation,Graverobber Foundation,Phantom 3D Map Pack I,0 .. 20 k,99,"26 Sep, 2019"
19,1520430,"['Single-player', 'Downloadable Content', 'Includes level editor']",dlc,Graverobber Foundation,Graverobber Foundation,Phantom 3D Map Pack II,0 .. 20 k,99,"12 Jan, 2021"
20,1521710,['Additional High-Quality Audio'],music,Graverobber Foundation,Graverobber Foundation,Phantom 3D Additional Soundtrack,0 .. 20 k,199,"13 Jan, 2021"
21,1579220,[],music,Adam DeLease,Adam DeLease,Seeds of Friendship Soundtrack,0 .. 20 k,399,"30 Mar, 2021"
22,418090,['Downloadable Content'],dlc,Isaac Nichols,Isaac Nichols,Drone Zero Gravity™ - OST,0 .. 20 k,399,"9 Nov, 2015"
23,376860,"['Single-player', 'Downloadable Content']",dlc,Boreal Sun,,FleetCOMM - Original Soundtrack,0 .. 20 k,499,"23 May, 2016"
24,751890,"['Single-player', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support']",dlc,Omicron Games,,Offensive Dimensions: Original Sound Tracks,0 .. 20 k,599,"15 Nov, 2017"
25,927880,['Single-player'],music,Josh Penn-Pierson,,The True Slime King - Soundtrack,0 .. 20 k,779,"17 Sep, 2018"
26,1148820,"['Single-player', 'Downloadable Content']",dlc,Gem candy works,Gem candy works,Soul room - Dungeons,0 .. 20 k,,"27 Aug, 2019"
27,1045630,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Game Sage Productions,Game Sage Productions,Mage - Enchanted,0 .. 20 k,79,"15 Jul, 2019"
28,1126650,[],music,Ragdoll Inc,Ragdoll Inc,The Forgotten: Soundtrack,0 .. 20 k,,"13 Mar, 2021"
29,976520,"['Single-player', 'Downloadable Content', 'Steam Trading Cards', 'Partial Controller Support']",dlc,El_Taberna,El_Taberna,CastleGuard - Episode 2,0 .. 20 k,79,"22 Feb, 2019"
30,976530,"['Single-player', 'Downloadable Content', 'Steam Trading Cards', 'Partial Controller Support']",dlc,El_Taberna,El_Taberna,CastleGuard - Episode 3,0 .. 20 k,79,"17 Jul, 2019"
31,976531,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,El_Taberna,El_Taberna,CastleGuard - Episode 4,0 .. 20 k,99,"24 Aug, 2020"
32,1317300,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Homph,Homph LLC,Bad Meme Supporter Edition,0 .. 20 k,4999,"28 May, 2020"
33,1209540,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play Together']",dlc,Leonardo Lima,,WarpZone vs THE DIMENSION Soundtrack,0 .. 20 k,329,"15 Dec, 2019"
34,1285220,['Additional High-Quality Audio'],music,Basement Owl,Basement Owl,Coof Attack Original Soundtrack,0 .. 20 k,399,"10 Dec, 2020"
35,1470410,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Laush Dmitriy Sergeevich,Laush Studio,Good puzzle: Animals - Wallpapers,0 .. 20 k,499,"10 Nov, 2020"
36,751310,"['Single-player', 'Downloadable Content', 'VR Only']",dlc,Six Sided Square,,Kinese - Tip Jar,0 .. 20 k,499,"16 Mar, 2018"
37,1135490,"['Single-player', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content']",dlc,Reed Russell,Paul Bischoff,Ambidangerous Original Soundtrack (OST),0 .. 20 k,79,"8 Aug, 2019"
38,1565930,"['Single-player', 'Downloadable Content']",dlc,Rabbiton,Rabbiton,The Other: Rosie's Road of Love Artbook,0 .. 20 k,329,"4 Jul, 2021"
39,1862190,[],music,LoneWolf,LoneWolf,Fragments Of A Mind Soundtrack,0 .. 20 k,399,"25 Mar, 2022"
40,661870,[],music,KoheiGallery,KoheiGallery,The Houchi Play Soundtrack,0 .. 20 k,499,"31 Jul, 2017"
41,1002150,"['Single-player', 'Multi-player', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats']",dlc,Adam Thompson,,Space Viking Raiders - Support Pack,0 .. 20 k,79,"14 Jan, 2019"
42,928380,"['Single-player', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content']",dlc,Neuron Studio,,Struggle For Survival VR : Battle Royale - Harli,0 .. 20 k,159,"10 Sep, 2018"
43,1218080,['Downloadable Content'],dlc,Alex Mankin,,Here Come the Mystery Teens! - OST,0 .. 20 k,239,"30 Jan, 2020"
44,422280,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Overcurfew,,Before The Storm Soundtrack,0 .. 20 k,699,"24 Nov, 2015"
45,531940,"['Single-player', 'Downloadable Content', 'Steam Trading Cards']",dlc,Laugical Games,,VilleTown Soundtrack,0 .. 20 k,199,"22 Sep, 2016"
46,888590,"['Single-player', 'Multi-player', 'MMO', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content']",dlc,Red13Indie,,The Intern - OST,0 .. 20 k,79,"22 Jun, 2018"
47,657190,"['Single-player', 'Downloadable Content']",dlc,Progorion,Progorion,Hidden Animals: English - Spanish SOUNDTRACK,0 .. 20 k,199,"15 Jun, 2017"
48,847850,"['Single-player', 'Downloadable Content']",dlc,ChiHeBang Studio,ChiHeBang Studio,LeapII Soundtrack,0 .. 20 k,79,"21 Jun, 2018"
49,1299050,['Additional High-Quality Audio'],music,Zeck Wong,Blink Cam Music,Blink Cam OST,0 .. 20 k,159,"3 May, 2020"
50,1319050,['Additional High-Quality Audio'],music,Zeck Wong,Blink Cam Music,Blink Extinction OST,0 .. 20 k,79,"13 May, 2020"
51,891280,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Estudio Ábrego,,Noahmund - Soundtrack,0 .. 20 k,349,"2 Aug, 2018"
52,896260,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Estudio Ábrego,,Noahmund - Artbook,0 .. 20 k,109,"2 Aug, 2018"
53,988550,"['Single-player', 'Downloadable Content']",dlc,Undergroundies,,Uagi-Saba Digital Artbook,0 .. 20 k,239,"26 Nov, 2018"
54,469540,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'VR Only', 'VR Support', 'Steam Workshop', 'Includes level editor']",dlc,Alpha Wave Entertainment,AAD Productions,FTC Workshop Tool,0 .. 20 k,,"28 Jun, 2016"
55,455900,"['Single-player', 'Downloadable Content', 'Commentary available']",dlc,Games For Tutti,,VACCINE WAR - Soundtrack,0 .. 20 k,399,"21 Mar, 2016"
56,1313300,['Additional High-Quality Audio'],music,UpperRoom Games Ltd,UpperRoom Games Ltd,Wavey The Rocket Soundtrack,0 .. 20 k,1099,"27 May, 2020"
57,1795400,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Ômega Games,Ômega Games,Dreamer: Luxury Version,0 .. 20 k,,"6 Nov, 2021"
58,1089150,"['Online PvP', 'Downloadable Content', 'Partial Controller Support', 'Stats']",dlc,Black Smokers Entertainment,Black Smokers Entertainment,StarWheels - Deluxe Pack,0 .. 20 k,999,"19 Jun, 2019"
59,1089750,"['Online PvP', 'Downloadable Content', 'Partial Controller Support', 'Stats']",dlc,Black Smokers Entertainment,Black Smokers Entertainment,StarWheels - Golden Pack,0 .. 20 k,1999,"19 Jun, 2019"
60,1145080,"['Single-player', 'Downloadable Content']",dlc,Moon Bear Studio,,ODA Soundtrack,0 .. 20 k,239,"13 Sep, 2019"
61,1045550,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,LuchinVladimir,IndieMax,Oliver's Adventures in the Fairyland - SOUNDTRACK!,0 .. 20 k,79,"14 Mar, 2019"
62,947980,"['Single-player', 'Downloadable Content']",dlc,RiceMaster,RiceMaster,RedEyes Guide Book,0 .. 20 k,,"1 Oct, 2018"
63,966440,"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Commentary available']",dlc,RiceMaster,,RedEyes Material Animation SV First Monster,0 .. 20 k,739,"23 Oct, 2018"
64,1011920,"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Commentary available']",dlc,不死鱼·安兹·乌尔·饭,,RedEyes Animation Monster Second,0 .. 20 k,739,"9 Jan, 2019"
65,1698490,"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud', 'Commentary available']",dlc,不死鱼·安兹·乌尔·饭,,RedEyes Animation Monster Fourth,0 .. 20 k,999,"23 Jul, 2021"
66,707360,"['Single-player', 'Downloadable Content']",dlc,大谷 DGSpitzer,大谷 DGSpitzer,Eddy紫 ~Eddy Violet~ Soundtrack 原声音乐专辑,0 .. 20 k,199,"18 Sep, 2017"
