,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,380170,"['Single-player', 'Downloadable Content']",dlc,Burrito Studio,,Highlands - Original Soundtrack,0 .. 20 k,199,"18 Jun, 2015"
1,2470590,"['Single-player', 'Downloadable Content']",dlc,Ishtar Games,Ishtar Games,Lakeburg Legacies - Supporter's Pack,0 .. 20 k,699,"20 Jul, 2023"
2,2206190,['Additional High-Quality Audio'],music,Honestly Games,Fulqrum Publishing,Lords and Villeins Soundtrack,0 .. 20 k,499,"10 Nov, 2022"
3,474260,"['Single-player', 'Downloadable Content', 'Steam Trading Cards']",dlc,InterOne Inc.,,Kyoto Colorful Days BGM-OST,0 .. 20 k,99,"5 Jul, 2016"
4,1789240,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Downloadable Content', 'Full controller support', 'Remote Play Together']",dlc,LEAP Game Studios,HypeTrain Digital,Tunche - Supporter Pack,0 .. 20 k,499,"2 Nov, 2021"
5,2009820,['Additional High-Quality Audio'],music,Charles Games,,Svoboda 1945: Liberation Soundtrack,0 .. 20 k,329,"27 May, 2022"
6,782470,['Single-player'],music,Arai Koh Create Office,YOX-Project,Sorcerer's Dream - Original Soundtrack,0 .. 20 k,,"16 Jan, 2018"
7,830570,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Colorfiction,Colorfiction,0°N 0°W Soundtrack,0 .. 20 k,,"19 Apr, 2018"
8,835140,"['Single-player', 'Downloadable Content', 'VR Only', 'Partial Controller Support']",dlc,Colorfiction,Colorfiction,0°N 0°W VR,0 .. 20 k,,"17 Aug, 2018"
9,322690,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",dlc,Epiphany Games,,Majestic Nights - Chapter 2: Barbary Heat,0 .. 20 k,499,"30 Oct, 2015"
10,2025890,[],music,Herobeat Studios,HandyGames,Endling - Extinction is Forever - Original Soundtrack,0 .. 20 k,999,"19 Jul, 2022"
