,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
53,1705001,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP012,0 .. 20 k,299,"19 Aug, 2021"
54,1705002,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP013,0 .. 20 k,299,"19 Aug, 2021"
55,1705003,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP014,0 .. 20 k,299,"19 Aug, 2021"
56,1705004,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP015,0 .. 20 k,299,"19 Aug, 2021"
57,1705005,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP016,0 .. 20 k,299,"19 Aug, 2021"
58,1705006,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP017,0 .. 20 k,299,"19 Aug, 2021"
59,1705007,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP018,0 .. 20 k,299,"19 Aug, 2021"
60,1705008,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP019,0 .. 20 k,299,"19 Aug, 2021"
61,1705009,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP020,0 .. 20 k,299,"19 Aug, 2021"
62,1705010,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP021,0 .. 20 k,299,"24 Aug, 2021"
63,1705011,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP022,0 .. 20 k,299,"24 Aug, 2021"
64,1705012,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Soldier Ⅰ MP023,0 .. 20 k,299,"24 Aug, 2021"
