,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,629920,"['Single-player', 'Downloadable Content']",dlc,Jason Chalky,Jason Chalky,Swingin Swiggins - SoundTrack,0 .. 20 k,99,"28 Apr, 2017"
1,918460,['Single-player'],music,Unknown Hero,Metal Fox,HecatoncheirStory Soundtrack,0 .. 20 k,79,"20 Aug, 2018"
2,1434690,[],music,Lefkos Savvides,Lefkos Savvides,Block Wizard Soundtrack,0 .. 20 k,239,"29 Nov, 2020"
3,1229630,"['Single-player', 'Multi-player', 'Additional High-Quality Audio', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Remote Play Together']",music,bkdove studios,bkdove studios,A Mess in the Sky - Carsteroids Soundtrack,0 .. 20 k,99,"20 Aug, 2020"
4,1514440,[],music,ArcaneOwl,Stick Productions,Broken Thorns: West Gate Soundtrack,0 .. 20 k,159,"14 Oct, 2021"
5,1772200,[],music,ArcaneOwl,Stick Productions,Broken Thorns-Seven Wounds Soundtrack,0 .. 20 k,,"14 Oct, 2021"
6,778790,"['Single-player', 'Downloadable Content', 'Captions available']",dlc,Stegalosaurus Game Development,Stegalosaurus Game Development,"The Ghost of Joe Papp, Charity Scene Pack: The High School Draft",0 .. 20 k,99,"25 Apr, 2018"
7,711940,"['Single-player', 'Downloadable Content']",dlc,Stegalosaurus Game Development,,"The Ghost of Joe Papp, Charity Scene Pack: When Molly Met Scotty",0 .. 20 k,199,"12 Dec, 2017"
8,731960,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",dlc,Stegalosaurus Game Development,,"The Ghost of Joe Papp, Charity Scene Pack: When Starter Met Shakespeare",0 .. 20 k,99,"13 Apr, 2018"
9,1218240,['Single-player'],music,B100 Games,B100 Games,Hellscape: Two Brothers Original Soundtrack,0 .. 20 k,329,"11 Feb, 2020"
10,1464230,['Additional High-Quality Audio'],music,Private Pook Games,Private Pook Games,Drilly Willis Original Soundtrack,0 .. 20 k,239,"9 Nov, 2020"
11,1680200,['Additional High-Quality Audio'],music,Gunshot Studio's,Gunshot Studio's,Finding A Prince: The Game Soundtrack,0 .. 20 k,239,"15 Jul, 2021"
12,1193190,"['Single-player', 'Downloadable Content']",dlc,HJ GAMES,Chon Il Guk Games,Divan Chronicles - Battle for Dancig EPISODE 3,0 .. 20 k,,Coming soon
13,1651830,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Miss Pasture,Miss Pasture,ANIME MATCH - HARD MODE,0 .. 20 k,79,"1 Jun, 2021"
14,738680,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Classroom Graffiti Productions,Adventure Productions,St Christopher's School Lockdown - Soundtrack,0 .. 20 k,599,"27 Oct, 2017"
15,1772760,['Additional High-Quality Audio'],music,Sleeping Forest Interactive,,Believe Soundtrack,0 .. 20 k,399,"3 Oct, 2021"
16,408660,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'VR Support', 'Partial Controller Support']",dlc,Incandescent Imaging,,Caffeine - Episode One (Standalone),0 .. 20 k,399,"12 Oct, 2015"
17,571820,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards']",dlc,Fascimania,Fascimania,Toxic Terror Episode 2: The Lich's Lair,0 .. 20 k,199,"19 Dec, 2016"
18,722310,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Leaderboards']",dlc,Bacq Stellan,,Flappy Galaxy : Master Level,0 .. 20 k,99,"19 Oct, 2017"
19,1741360,"['Single-player', 'Downloadable Content']",dlc,FireStone Studio,FireStone Studio,Founder Pack,0 .. 20 k,159,"13 Sep, 2021"
20,1741370,"['Single-player', 'Downloadable Content']",dlc,FireStone Studio,FireStone Studio,Advancement Career Pack,0 .. 20 k,239,"13 Sep, 2021"
21,705720,['Single-player'],music,Static City Games,Static City Games,Knightfall Original Soundtrack,0 .. 20 k,299,"4 Sep, 2017"
22,822690,"['Multi-player', 'Shared/Split Screen PvP', 'Downloadable Content']",dlc,Stuido Studios,,The Take: Original Soundtrack,0 .. 20 k,499,"2 Apr, 2018"
23,1842170,[],music,Megalithic Mainframe,Megalithic Mainframe,Shape Shift Shawn Episode 1: Tale of the Transmogrified Soundtrack,0 .. 20 k,499,"13 Jan, 2022"
24,962410,"['Single-player', 'Multi-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements']",dlc,Goblinz Digital,Goblinz Digital,Robothorium Soundtrack,0 .. 20 k,399,"17 Jan, 2019"
25,1587730,[],music,Digital Synapis,Digital Synapis,TowerMancer Soundtrack,0 .. 20 k,159,"5 Apr, 2021"
26,1318360,[],music,Little Chicken Game Company,Kanolio Ventures Ltd,Blaze Revolutions Soundtrack,0 .. 20 k,159,"8 Jun, 2020"
27,912340,"['Shared/Split Screen', 'Downloadable Content', 'Steam Achievements']",dlc,GiBar,RoBot,WunderDazzlingWallp,0 .. 20 k,99,"27 Jul, 2018"
28,912350,"['Shared/Split Screen', 'Downloadable Content', 'Steam Achievements']",dlc,GiBar,RoBot,WunderAwesomeSound,0 .. 20 k,99,"27 Jul, 2018"
29,930370,"['Shared/Split Screen', 'Downloadable Content', 'Steam Achievements']",dlc,GiBar,RoBot,A set of crystals Wunderwaffe,0 .. 20 k,99,"23 Aug, 2018"
30,937110,"['Shared/Split Screen', 'Downloadable Content', 'Steam Achievements']",dlc,GiBar,RoBot,Wunderwaffe gold crystal set,0 .. 20 k,99,"5 Sep, 2018"
31,705200,"['Single-player', 'Downloadable Content']",dlc,51Pegasi Studios,51Pegasi Studios,Blanco Original Soundtrack,0 .. 20 k,99,"26 Sep, 2017"
32,956220,"['Single-player', 'Downloadable Content']",dlc,灰猫,0Cube,Miracle Circus 奇迹马戏团-DLC,0 .. 20 k,159,"5 Oct, 2018"
33,843770,"['Single-player', 'Downloadable Content']",dlc,Darkman007,brutalsoft,Invasion: Episode 1 OST,0 .. 20 k,159,"12 Apr, 2018"
34,1049240,"['Multi-player', 'MMO', 'Downloadable Content', 'Steam Trading Cards', 'Partial Controller Support']",dlc,Zenimax Online Studios,Bethesda Softworks,The Elder Scrolls Online - Newcomer Pack,0 .. 20 k,999,"20 May, 2019"
35,1382241,"['Multi-player', 'MMO', 'Downloadable Content', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play on Tablet']",dlc,Zenimax Online Studios,Bethesda Softworks,The Elder Scrolls Online: The Hailcinder Mount Pack,0 .. 20 k,2499,"16 Sep, 2020"
36,460760,[],music,ZeniMax Online Studios,Bethesda Softworks,The Elder Scrolls Online - Soundtrack,0 .. 20 k,799,"11 Feb, 2020"
37,1413390,"['Single-player', 'Downloadable Content']",dlc,Triority Interactive Novels,,Welcome To... Chichester 2 - Part II : Project Code,0 .. 20 k,589,"16 Nov, 2020"
38,1688170,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Captions available', 'Steam Cloud']",dlc,Triority Interactive Novels,,Welcome To... Chichester 2 - Part II : Of Frying Pans And Boxes Script,0 .. 20 k,99,"6 Jul, 2021"
39,1316340,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content']",dlc,Lunar Chili,Lunar Chili,Link Wars - Supporter DLC,0 .. 20 k,399,"29 May, 2020"
40,1316350,[],music,Lunar Chili,Lunar Chili,Link Wars - Soundtrack,0 .. 20 k,239,"29 May, 2020"
41,568700,"['Single-player', 'Downloadable Content']",dlc,Rootify,Rootify,Gun Brothers: Original Soundtrack,0 .. 20 k,1889,"9 Dec, 2016"
42,2009960,[],music,Michael Richard Lannon,Michael Richard Lannon,Via Mortis Soundtrack,0 .. 20 k,499,"27 May, 2022"
43,1883520,"['Single-player', 'Downloadable Content']",dlc,Stamford Highbury,,Offside Artbook + OST,0 .. 20 k,299,"26 Jan, 2022"
44,1883521,"['Single-player', 'Downloadable Content']",dlc,Stamford Highbury,,Offside R  18+ Adults Only Patch,0 .. 20 k,,"26 Jan, 2022"
45,1707910,"['Single-player', 'Downloadable Content']",dlc,Enoops,,Dungeon Arena - Class Ninja,0 .. 20 k,79,"9 Aug, 2021"
46,1707920,"['Single-player', 'Downloadable Content']",dlc,Enoops,,Dungeon Arena - Class Dancer,0 .. 20 k,79,"9 Aug, 2021"
47,1707921,"['Single-player', 'Downloadable Content']",dlc,Enoops,,Dungeon Arena - Class Bard,0 .. 20 k,79,"9 Aug, 2021"
48,1707922,"['Single-player', 'Downloadable Content']",dlc,Enoops,,Dungeon Arena - Class Gnome,0 .. 20 k,79,"9 Aug, 2021"
49,1707930,"['Single-player', 'Downloadable Content']",dlc,Enoops,,Dungeon Arena - Arena Snowy plain,0 .. 20 k,79,"9 Aug, 2021"
