,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,574730,"['Shared/Split Screen PvP', 'Downloadable Content', 'VR Only', 'Partial Controller Support']",dlc,RealityRig,,Tornuffalo - BuffalSnow Blizzard (Local Multiplayer Party Mode),0 .. 20 k,,"27 Dec, 2016"
1,622110,"['Single-player', 'Downloadable Content', 'VR Only']",dlc,RealityRig,,Tornuffalo - Full-Body Action with Vive Trackers,0 .. 20 k,,"11 Apr, 2017"
2,2269020,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Serhii Khramov,,Powerful Courses - Statistics,0 .. 20 k,499,"6 Mar, 2023"
3,2269021,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Serhii Khramov,,Powerful Courses - Additional users I,0 .. 20 k,589,"6 Mar, 2023"
4,2269022,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Serhii Khramov,,Powerful Courses - Additional users II,0 .. 20 k,589,"6 Mar, 2023"
5,2269023,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Serhii Khramov,,Powerful Courses - Powers table,0 .. 20 k,299,"6 Mar, 2023"
6,2269024,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Serhii Khramov,,Powerful Courses - Constants,0 .. 20 k,299,"6 Mar, 2023"
7,2269025,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Serhii Khramov,,Powerful Courses - Natural numbers,0 .. 20 k,499,"6 Mar, 2023"
8,370370,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Turn Notifications']",dlc,4-Panel Footprint,,Pulsen: Souleye,0 .. 20 k,399,"30 Nov, 2015"
9,370371,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Turn Notifications']",dlc,4-Panel Footprint,4-Panel Footprint,Pulsen: Oscillator X,0 .. 20 k,399,"27 Apr, 2021"
10,1156390,['Single-player'],music,HyuN,PsychoFlux Music,Everslash Soundtrack,0 .. 20 k,99,"3 Jul, 2020"
11,633330,"['Single-player', 'Downloadable Content']",dlc,InvertMouse,InvertMouse,The Last Birdling - Digital artbook,0 .. 20 k,239,"31 Aug, 2017"
12,633331,[],music,InvertMouse,InvertMouse,The Last Birdling - Digital soundtrack,0 .. 20 k,299,"31 Aug, 2017"
13,1854600,[],music,Leaf Let,Quinn K.,Soundtrack for An Outcry,0 .. 20 k,659,"5 Jan, 2022"
14,865590,['Additional High-Quality Audio'],music,GexagonVR,GexagonVR,Nevrosa: Escape — Symphonic Soundtrack,0 .. 20 k,499,"28 Feb, 2020"
15,952480,"['Single-player', 'Downloadable Content']",dlc,Dymchick1,Dymchick1,MOMO.EXE 2 - Official Soundtrack DLC,0 .. 20 k,399,"5 Oct, 2018"
16,1088820,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Cloud', 'Stats']",dlc,Battenberg Software,Battenberg Software,The Food Run - Extra 64 Levels DLC,0 .. 20 k,99,"7 Feb, 2020"
17,341320,"['Single-player', 'Downloadable Content']",dlc,Fancy Fish Games,Fancy Fish Games,Deity Quest Soundtrack,0 .. 20 k,499,"20 Jan, 2015"
18,1041790,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,LesLove.Club,LesLove.Club,LesLove.Club: Jessica and Ashley - 18+ Patch,0 .. 20 k,,"20 May, 2019"
19,465730,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",dlc,Anticto,,Steamroll - Original Soundtrack,0 .. 20 k,,"28 Apr, 2016"
20,457100,"['Single-player', 'Downloadable Content', 'VR Support', 'Steam Cloud']",dlc,Legend Studio,,A Legend of Luca - Official Game Soundtrack,0 .. 20 k,399,"5 Apr, 2016"
21,2002370,[],music,BoomerGames,,ROB Soundtrack,0 .. 20 k,79,"6 Jun, 2022"
22,2501450,[],music,Furious AS,,Alight in the Dark Soundtrack,0 .. 20 k,975,"4 Sep, 2023"
23,520030,"['Downloadable Content', 'Steam Achievements']",dlc,Worthing and Moncrieff,,A Matter of Murder - Wallpapers,0 .. 20 k,,"1 Sep, 2016"
24,676050,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Worthing & Moncrieff,,A Matter of Murder - Soundtrack,0 .. 20 k,199,"14 Jul, 2017"
25,727400,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Worthing & Moncrieff,,A Matter of Murder - More Wallpapers,0 .. 20 k,,"6 Oct, 2017"
26,2197300,[],music,Michael Richard Lannon,,Aswang Detective: The Case of New York Soundtrack,0 .. 20 k,1479,"9 Nov, 2022"
27,1742270,"['Single-player', 'Downloadable Content']",dlc,Anima Games,Anima Games,Hymns of Resurrection - Official Guide,0 .. 20 k,329,"11 Feb, 2022"
28,1187750,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support', 'Remote Play Together']",dlc,Piotr Surmacz,SIG Publishing,Bouncy Bob: Episode 2 - Soundtrack,0 .. 20 k,199,"6 Nov, 2019"
29,1247380,['Additional High-Quality Audio'],music,Juuso Nousiainen,Juuso Nousiainen,Mossen Seikkailut Soundtrack,0 .. 20 k,239,"24 May, 2020"
30,2056050,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Archive Entertainment,,The Kobolds Left Behind - Hoard of Bonus Content,0 .. 20 k,299,"7 Jul, 2022"
31,2056060,[],music,Archive Entertainment,Archive Entertainment,The Kobolds Left Behind - Original Soundtrack,0 .. 20 k,199,"7 Jul, 2022"
32,2199050,[],music,Vav,,SKULL CHAINZ Soundtrack,0 .. 20 k,299,"2 Nov, 2022"
33,1700750,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Remote Play Together']",dlc,Komi Games Inc.,Forthright Entertainment,Mighty Fight Federation - Kunio & Riki Pack,0 .. 20 k,569,"4 Nov, 2021"
34,1493330,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,图纳密游戏,图纳密游戏,烈山海-2020圣诞惊喜,0 .. 20 k,,"27 Dec, 2020"
35,2453800,[],music,Yunas,,Trolley Problem Soundtrack,0 .. 20 k,,Coming soon
36,2448650,[],music,Gurup Studios,Gurup Studios,Fallen Kingdom Soundtrack,0 .. 20 k,99,"20 Jun, 2023"
