,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1906960,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Chaos Girl DLC-1,0 .. 20 k,79,"10 Mar, 2022"
1,1906961,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Chaos Girl DLC-2,0 .. 20 k,79,"10 Mar, 2022"
2,1906962,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Chaos Girl DLC-3,0 .. 20 k,79,"10 Mar, 2022"
3,1906963,"['Single-player', 'Downloadable Content']",dlc,Small Game,,Chaos Girl DLC-4,0 .. 20 k,79,"10 Mar, 2022"
4,1261460,[],music,Barnaque,Nakana.io,Infini Soundtrack,0 .. 20 k,569,"19 Mar, 2020"
5,1307210,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Barnaque,,Infini - #InfiniPrison,0 .. 20 k,79,"13 Jul, 2020"
6,1804750,[],music,Escape Abstraction Team,Rubika Supinfogame,Escape Abstraction Soundtrack,0 .. 20 k,,Coming soon
7,2184550,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Experience x3 - Alphadia Neo,0 .. 20 k,499,"15 Dec, 2022"
8,2184551,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,ENP x3 - Alphadia Neo,0 .. 20 k,299,"15 Dec, 2022"
9,2184552,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Experience & ENP x2 - Alphadia Neo,0 .. 20 k,499,"15 Dec, 2022"
10,2184553,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Damage x2 - Alphadia Neo,0 .. 20 k,499,"15 Dec, 2022"
11,2396290,[],music,JoyRobot,JoyRobot,ToyBox Puzzle Soundtrack,0 .. 20 k,99,"4 May, 2023"
12,1609140,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Max Pedro,,Crazy indian - Minion skins,0 .. 20 k,79,"20 Apr, 2021"
13,1609150,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Max Pedro,,Crazy indian - Monster skins,0 .. 20 k,79,"20 Apr, 2021"
14,1746470,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content']",dlc,The Game Production Company,The Game Production Company,Adventure In Aellion - Anniversary Gift,0 .. 20 k,,"9 Sep, 2021"
15,1078190,"['Single-player', 'Downloadable Content']",dlc,Triority Interactive Novels,Triority Interactive Novels,Welcome To... Chichester OVN : The Project,0 .. 20 k,589,"13 May, 2019"
