,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1840260,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Leaderboards']",dlc,DIG Publishing,DIG Publishing,Memory Puzzle - Mystery Mermaids ArtBook,0 .. 20 k,99,"10 Dec, 2021"
1,2457380,[],music,Manuel Schenk Games,Manuel Schenk Games,Orbital Cargo Division Deluxe Edition,0 .. 20 k,499,"21 Aug, 2023"
2,2095590,[],music,RENEGADOS PRODUZINDO GAMES LTDA,RENEGADOS PRODUZINDO GAMES LTDA,Coffee Break: A sip away from doom Original Soundtrack,0 .. 20 k,,"22 Aug, 2022"
3,2479180,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,E4gy,E4gy,PAIN: RePAINted,0 .. 20 k,,"3 Jul, 2023"
4,1936040,"['Single-player', 'Downloadable Content']",dlc,小小游戏,,Card Girl Army-DLC1,0 .. 20 k,79,"7 Apr, 2022"
5,1936041,"['Single-player', 'Downloadable Content']",dlc,小小游戏,,Card Girl Army-DLC2,0 .. 20 k,79,"7 Apr, 2022"
6,1931330,[],music,Arman Nobari,"Rogue Games, Inc.",Harlow Original Soundtrack,0 .. 20 k,399,"14 Mar, 2022"
7,2188760,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,DjokaGames,DjokaGames,Super Greedy Cat - Skin Expansion Pack,0 .. 20 k,99,"28 Mar, 2023"
8,1698370,[],music,Cafundo Estudio Criativo Eireli,ESDigital Games,Tetragon Soundtrack,0 .. 20 k,299,"12 Aug, 2021"
9,1698380,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Cafundo Estudio Criativo Eireli,ESDigital Games,Tetragon - HD Wallpapers,0 .. 20 k,,"12 Aug, 2021"
10,2176280,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Hunted Media,,Toilet Flushing Simulator - The Maze Expansion,0 .. 20 k,79,"20 Oct, 2022"
11,2279750,[],music,TheBluePenguin,,To Make a Game Soundtrack,0 .. 20 k,,"3 Feb, 2023"
12,1555550,"['Single-player', 'Downloadable Content']",dlc,Neurotechnology,Neurotechnology,Instacalm VR - Sky Garden,0 .. 20 k,329,"2 Mar, 2021"
13,2393390,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,CryneX,CryneX,Hero World Toon Style DLC,0 .. 20 k,99,"13 May, 2023"
