,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,357080,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",dlc,Aldorlea Games,Aldorlea Games,Official Guide - Millennium 3,0 .. 20 k,399,"8 Apr, 2015"
1,1058440,"['Single-player', 'Downloadable Content']",dlc,Igor Krutov,Kiss Publishing Ltd,Through Abandoned: The Refuge Soundtrack,0 .. 20 k,239,"5 Apr, 2019"
2,1796090,[],music,Sugar Rush Studios,Sugar Rush Studios,At Eve's Wake Soundtrack,0 .. 20 k,499,"28 Oct, 2021"
3,1960540,[],music,Mighty Eyes,Mighty Eyes,Wanderer - Soundtrack,0 .. 20 k,239,"11 Oct, 2022"
4,1961910,"['Single-player', 'Downloadable Content']",dlc,Mighty Eyes,Mighty Eyes,Wanderer - Digital Artbook,0 .. 20 k,239,"11 Oct, 2022"
5,2014150,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Mighty Eyes,Mighty Eyes,Wanderer - Time trinket Watch skin upgrade,0 .. 20 k,239,"11 Oct, 2022"
6,411730,[],music,Trial & Error,ROSEVERTE,How to Take Off Your Mask - Theme Song,0 .. 20 k,179,"20 Oct, 2015"
7,492620,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",dlc,Lubiterum,Plug In Digital,Crazy Pixel Streaker - Official OST,0 .. 20 k,199,"7 Jul, 2016"
8,1001784,"['Single-player', 'Shared/Split Screen PvP', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",dlc,Longbow Games,Longbow Games,DX-Ball 2: 20th Anniversary Edition - Season Pass,0 .. 20 k,819,"24 Dec, 2018"
9,1001780,"['Single-player', 'Shared/Split Screen PvP', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",dlc,Longbow Games,Longbow Games,DX-Ball 2: 20th Anniversary Edition - Board Pack 2,0 .. 20 k,239,"24 Dec, 2018"
10,1001783,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",dlc,Longbow Games,,DX-Ball 2: 20th Anniversary Edition - Classic Pack,0 .. 20 k,239,"16 Jan, 2020"
11,1856510,"['Single-player', 'Downloadable Content']",dlc,Ghost in the Cogwheels,Phantom Production Set,Gears of Phantasm: Destiny Tailored(DLC-1),0 .. 20 k,467,"23 Dec, 2021"
12,985630,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",dlc,Sacada,Sacada,LOGistICAL 2 - Suriname (Xmas 2018),0 .. 20 k,,"11 Aug, 2019"
