,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,787000,"['Single-player', 'Multi-player', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support']",dlc,Aaron Turner,Team No Comply Games,Get Dis Money - Soundtrack,0 .. 20 k,599,"9 Mar, 2018"
1,925380,"['Single-player', 'Downloadable Content']",dlc,Perceptual Games LLC,Perceptual Games LLC,Cube Full of Mines : Slate Map,0 .. 20 k,79,"12 Sep, 2018"
2,958660,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Perceptual Games LLC,Perceptual Games LLC,Cube Full of Mines : Oasis Theme,0 .. 20 k,79,"1 Nov, 2018"
3,959110,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Perceptual Games LLC,Perceptual Games LLC,Cube Full of Mines : Orbital Theme,0 .. 20 k,79,"1 Nov, 2018"
4,982960,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Perceptual Games LLC,Perceptual Games LLC,Cube Full of Mines : Snowfall Theme,0 .. 20 k,79,"20 Nov, 2018"
5,1118540,"['Single-player', 'Downloadable Content']",dlc,Santiago Ramirez,,BlueGlow - Operation Blue Rain,0 .. 20 k,,"15 Jul, 2019"
6,1275990,"['Single-player', 'Downloadable Content']",dlc,Santiago Ramirez,,BlueGlow - Year 2 Pass,0 .. 20 k,,"4 Dec, 2020"
7,1090640,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Max Robert Studios,Max Robert Studios,Adventure in King Caries Land Soundtrack,0 .. 20 k,159,"22 May, 2019"
8,1795000,[],music,Nutfarm Games,Nutfarm Games,Exploding Babies OST Vol.I,0 .. 20 k,239,"27 Oct, 2021"
9,1495180,"['Single-player', 'Downloadable Content']",dlc,Ani4Bio Animated,,Nosferatu's Butler: Macabre Annotations,0 .. 20 k,79,"15 Jan, 2021"
10,1810170,"['Single-player', 'Downloadable Content']",dlc,Team Edgar Allan Poe Videogames,NA,the phenomenon of edgar allan poe 1/2 oriental distribution,0 .. 20 k,,"10 Nov, 2021"
11,2362530,[],music,Abscure Games,Abscure Games,Finesse Soundtrack,0 .. 20 k,499,"14 Jul, 2023"
12,957290,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Creator Studio,,Ales Dash - Soundtrack,0 .. 20 k,79,"3 Oct, 2018"
13,1594070,[],music,席亞可莫比音樂工作室,席亞可莫比音樂工作室,天牢 -Tianlao Sokoban- Soundtrack,0 .. 20 k,329,"8 Apr, 2021"
14,1360540,[],music,Julia Barker,Julia Barker,Storynth Soundtrack,0 .. 20 k,,"10 Jul, 2020"
15,1537780,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content']",dlc,Morgan Vitale,,Drabidiboo - Early Access Pack,0 .. 20 k,999,"3 Mar, 2021"
16,1599840,[],music,Hover,The Stacksquatch Society,Stacksquatch Soundtrack,0 .. 20 k,499,"19 Apr, 2021"
17,1131350,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Sonic-Alpha,NS,First Customer Soundtrack,0 .. 20 k,,"4 Aug, 2019"
18,1353000,"['Single-player', 'Downloadable Content']",dlc,Phodex Games,Phodex Games,Corona Simulator - Savior Edition,0 .. 20 k,399,"23 Jun, 2020"
19,1523880,"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud']",dlc,Wathitdew Record,Wathitdew Record,Adventure Field™ 4 Bonus Content,0 .. 20 k,159,"7 Feb, 2021"
20,2370350,['Additional High-Quality Audio'],music,Kidness,,Kyma Soundtrack,0 .. 20 k,499,"29 Mar, 2023"
