,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,976540,"['Single-player', 'Downloadable Content']",dlc,Mårten Jonsson,JMJ Interactive,Akihabara - Feel the Rhythm Remixed - Electric Symphony Soundtrack,0 .. 20 k,399,"28 Nov, 2018"
1,1168910,"['Single-player', 'Downloadable Content']",dlc,Abramelin Games,,(OST) Injection Pi23 NNNN,0 .. 20 k,399,"22 Oct, 2019"
2,720170,"['Single-player', 'Downloadable Content']",dlc,Marcos Rocha,,Animalia The Quiz Game - Soundtrack,0 .. 20 k,99,"3 Oct, 2017"
3,1463520,['Additional High-Quality Audio'],music,EYEFRONT,EYEFRONT,Dots! Soundtrack,0 .. 20 k,199,"20 Nov, 2020"
4,1706730,[],music,NimbleBeasts,,Moonshot - The Great Espionage Soundtrack,0 .. 20 k,,Coming soon
5,818180,"['Single-player', 'Downloadable Content']",dlc,Ennui Studio,Ennui Studio,Tyr: Chains of Valhalla OST,0 .. 20 k,499,"8 May, 2018"
6,2533810,[],music,Blue Cat studio,Blue Cat studio,Castle Push Soundtrack,0 .. 20 k,199,"12 Aug, 2023"
7,590500,"['Single-player', 'Downloadable Content']",dlc,Spydersoft,,MiniBotz - SoundTrack,0 .. 20 k,199,"8 Feb, 2017"
8,1012930,"['Single-player', 'Downloadable Content']",dlc,Wreck Tangle Games,,Alaska Official Soundtrack,0 .. 20 k,79,"16 Jan, 2019"
9,2217360,['Additional High-Quality Audio'],music,Witty Platypus,Spelkollektivet,Beers and Boomerangs Soundtrack,0 .. 20 k,689,"24 Nov, 2022"
10,2060990,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Experience x3 - Fairy Elements,0 .. 20 k,499,"31 Aug, 2022"
11,2060991,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Damage x2 - Fairy Elements,0 .. 20 k,499,"31 Aug, 2022"
12,2060992,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Full Restore - Fairy Elements,0 .. 20 k,399,"31 Aug, 2022"
13,2474480,"['Single-player', 'Additional High-Quality Audio', 'Steam Achievements', 'Partial Controller Support']",music,Glitched Polygons,Glitched Polygons,Nightshift - Music Pack Synthwave,0 .. 20 k,250,"1 Aug, 2023"
14,1160710,"['Single-player', 'Downloadable Content']",dlc,Havidity Games,Havidity Games,Vestige of the Past - Soundtrack,0 .. 20 k,399,"30 Sep, 2019"
15,1600770,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Round2Games,,Guardian of Lore Digital Art Book,0 .. 20 k,,"18 May, 2021"
16,1600850,['Additional High-Quality Audio'],music,Round2Games,Round2Games,Guardian of Lore Soundtrack,0 .. 20 k,399,"18 May, 2021"
17,1215450,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Sunflower Games,Sunflower Games,Norilsk - Adult Patch,0 .. 20 k,,"17 Jan, 2020"
18,1318720,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Sunflower Games,Sunflower Games,Norilsk - Art Collection,0 .. 20 k,,"15 May, 2020"
