,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1164530,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",music,AZAMATIKA,AZAMATIKA,DRAW CHILLY - Soundtrack,0 .. 20 k,159,"12 Nov, 2019"
1,1166390,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,AZAMATIKA,AZAMATIKA,DRAW CHILLY - Meatbags 3k,0 .. 20 k,99,"12 Nov, 2019"
2,574320,[],music,Minor Key Games,Minor Key Games,Gunmetal Arcadia OST,0 .. 20 k,399,"7 Feb, 2017"
3,2202610,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Madi Abdykarimov,Bomi Games,Toilet Chronicles: Staff Only,0 .. 20 k,,"13 Dec, 2022"
4,1178800,"['Single-player', 'Downloadable Content']",dlc,Artepi Corporation,Artepi Corporation,Chaordic - Scary Wallpaper pack,0 .. 20 k,399,"18 Oct, 2019"
5,1425040,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Artepi Corporation,Artepi Corporation,Chaordic - Nature Wallpaper pack,0 .. 20 k,159,"19 Sep, 2020"
6,1595080,[],music,Heart Shaped Games LLC,,We Are The Caretakers Soundtrack,0 .. 20 k,499,"22 Apr, 2021"
7,820490,[],music,QFSW,QFSW,Subsideria Original Soundtrack,0 .. 20 k,299,"24 Aug, 2018"
8,1080810,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Kinto Games LLC,,bitDungeon III OST,0 .. 20 k,159,"12 Aug, 2019"
9,333720,"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud']",dlc,KTX Software,Signo & Arte,Leona's Tricky Adventures - Official Soundtrack,0 .. 20 k,599,"4 Dec, 2014"
10,2331770,['Additional High-Quality Audio'],music,KEYREAL,KEYREAL,Citadelic Soundtrack,0 .. 20 k,399,"24 Feb, 2023"
11,736330,"['Single-player', 'Downloadable Content']",dlc,Boogygames Studios,Boogygames Studios,Fidget Spinner Editor - Expansion Pack 1,0 .. 20 k,99,"16 Oct, 2017"
12,737860,"['Single-player', 'Downloadable Content']",dlc,Boogygames Studios,Boogygames Studios,Fidget Spinner Editor - Expansion Pack 2,0 .. 20 k,99,"19 Oct, 2017"
13,2061360,"['Single-player', 'Downloadable Content']",dlc,Brianode,Eroge Japan,Demon Sword: Incubus Original Soundtrack,0 .. 20 k,,"5 Jul, 2022"
14,1304190,[],music,Jan Philipp Peters,Falko Michael Kötter,Cards & Crystals Soundtrack,0 .. 20 k,799,"25 May, 2020"
15,410260,"['Single-player', 'Downloadable Content']",dlc,Winter Drake Teller,,Faron's Fate - Original Soundtrack,0 .. 20 k,99,"15 Oct, 2015"
16,1171590,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,のdev,"Babaroga, LLC",Elevator VR - Zombies Expansion Pack,0 .. 20 k,79,"8 Oct, 2019"
17,1171591,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,のdev,"Babaroga, LLC",Elevator VR - Humans Expansion Pack,0 .. 20 k,79,"8 Oct, 2019"
18,855380,"['Single-player', 'Downloadable Content']",dlc,Ziyi Zhang,,"Save her, from dreams Original Soundtrack",0 .. 20 k,79,"26 Apr, 2018"
19,395060,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",dlc,Erdem Sen,,Bard's Gold - Soundtracks,0 .. 20 k,329,"14 Aug, 2015"
20,2326950,[],music,ERK Games,ERK Games,SALVATIONLAND Soundtrack,0 .. 20 k,,"23 Feb, 2023"
21,456410,"['Single-player', 'Downloadable Content']",dlc,Not Magic,Not Magic,Pertinence Soundtrack,0 .. 20 k,,"2 May, 2017"
22,1331520,[],music,Nova-box,,Across the Grooves Soundtrack,0 .. 20 k,499,"17 Jun, 2020"
23,2002530,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content']",dlc,Noble Master LLC,Noble Master LLC,Retro Commander - All Maps & Modding,0 .. 20 k,819,"17 May, 2022"
24,1336580,['Additional High-Quality Audio'],music,Project Anthem,Project Anthem,TCSTRIKERS3 Soundtrack,0 .. 20 k,239,"9 Sep, 2023"
25,2066150,[],music,Deep Green Games,Abyssal Studios,Chess Pills Soundtrack,0 .. 20 k,99,"6 Jul, 2022"
26,1242920,[],music,ebi-hime,,The End of an Actress - Original Soundtrack,0 .. 20 k,239,"6 Mar, 2020"
27,1338700,"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support', 'Remote Play Together']",dlc,Ategig,,Brimstone Brawlers - Founder's Edition,0 .. 20 k,399,"14 Oct, 2020"
28,2400710,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Andrew Spalato,Spalato Bros,Wavecade - Ships Pack,0 .. 20 k,179,"25 May, 2023"
29,2400720,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Andrew Spalato,Spalato Bros,Wavecade - Propulsions Pack,0 .. 20 k,179,"25 May, 2023"
30,2486960,[],music,Andrew Spalato,Spalato Bros,Wavecade Soundtrack,0 .. 20 k,179,"16 Jul, 2023"
31,2505830,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,Andrew Spalato,Spalato Bros,Wavecade - Designs Pack,0 .. 20 k,179,"22 Jul, 2023"
32,1856630,"['Single-player', 'Downloadable Content']",dlc,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,明星志願2000 - 玩轉綜藝,0 .. 20 k,,"30 Mar, 2022"
33,1635690,['Additional High-Quality Audio'],music,Daisyowl Games,,Sunshine Heavy Industries - Original Soundtrack,0 .. 20 k,399,"17 Aug, 2021"
34,2249670,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Mataboo,Tate Multimedia,Kao the Kangaroo - Bend the Rooles,0 .. 20 k,559,"4 May, 2023"
35,2052963,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Tate Multimedia,,Kao the Kangaroo - Oh! Well,0 .. 20 k,299,"13 Oct, 2022"
36,2389070,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Tate Multimedia,Tate Multimedia,Kao the Kangaroo - Artbook,0 .. 20 k,139,"4 May, 2023"
37,2389060,[],music,Tate Multimedia,Tate Multimedia,Kao the Kangaroo - Soundtrack,0 .. 20 k,139,"4 May, 2023"
38,2052960,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Tate Multimedia,Tate Multimedia,Kao the Kangaroo - Summer Drip,0 .. 20 k,,"30 Jun, 2022"
39,2052961,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Tate Multimedia,,Kao the Kangaroo - Top of the Class,0 .. 20 k,,"15 Sep, 2022"
40,2052962,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Tate Multimedia,Tate Multimedia,Kao the Kangaroo - VIP,0 .. 20 k,,"13 Jan, 2023"
41,2155050,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Tate Multimedia,Tate Multimedia,Kao the Kangaroo - Yooka Laylee X Kao the Kangaroo DLC,0 .. 20 k,,"27 Oct, 2022"
42,852200,"['Single-player', 'Downloadable Content']",dlc,Phil Fortier,,Snail Trek 2 - Funny Hat Donation DLC,0 .. 20 k,159,"24 Apr, 2018"
43,381970,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,Chessbase,Viva Media,"Fritz for Fun 13: Master Class Volume 1, Bobby Fischer",0 .. 20 k,2799,"12 Jul, 2016"
44,517760,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,Chessbase,Viva Media,Fritz for Fun 13: Chessbase Power Play Tutorial v1 by Daniel King - Mating Patterns,0 .. 20 k,2799,"25 Aug, 2016"
45,517761,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,Chessbase,Viva Media,Fritz for Fun 13: Chessbase Power Play Tutorial v2 by Daniel King - Attacking the King,0 .. 20 k,2799,"25 Aug, 2016"
46,517762,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,Chessbase,Viva Media,Fritz for Fun 13: Chessbase Power Play Tutorial v3 by Daniel King - Pawn Storm,0 .. 20 k,2799,"25 Aug, 2016"
