,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,2357690,[],music,TETHORAX SOFTWORKS,Kassotis Productions,Captain Dodger Soundtrack,0 .. 20 k,,"24 Jun, 2023"
1,505470,"['Single-player', 'Downloadable Content']",dlc,Team of Light Mecia LLC,,Tower Island Soundtrack,0 .. 20 k,599,"26 Jul, 2016"
2,1233050,"['Single-player', 'Downloadable Content']",dlc,Alejandro Munilla,Alejandro Munilla,The Essence Reaper Ritual - Backer Pack,0 .. 20 k,,Coming soon
3,683140,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,"Shanghai Niuka Network Technology Co.,Ltd.",,生死线 Dead Line - DLC1 黑鹰坠落 Fallen Down,0 .. 20 k,199,"6 Sep, 2017"
4,687660,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,"Shanghai Niuka Network Technology Co.,Ltd.",,生死线 Dead Line - DLC2 追踪再现 Tracing Action,0 .. 20 k,199,"6 Sep, 2017"
5,687661,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,"Shanghai Niuka Network Technology Co.,Ltd.",,生死线 Dead Line - DLC3 争分夺秒 Need In Speed,0 .. 20 k,199,"6 Sep, 2017"
6,775550,"['Single-player', 'Downloadable Content']",dlc,Michael Cox,Templarius Studios,Yoltrund: Original Soundtrack,0 .. 20 k,,Coming soon
7,791660,"['Single-player', 'Downloadable Content']",dlc,Michael Cox,Templarius Studios,Yoltrund: The World of Eternal Woe - Original Story,0 .. 20 k,,"31 Jan, 2018"
8,868530,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Dreamlike Arts Games,,Space Zombies Invasion - DLC 001,0 .. 20 k,,"28 May, 2018"
9,802590,"['Single-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",dlc,Tigrido Inc,Tigrido Inc,Temple of Spikes Original Soundtrack,0 .. 20 k,499,"15 Feb, 2018"
10,788950,['Downloadable Content'],dlc,FreshFX Media GmbH,FreshFX Media GmbH,VR Austria - 4K Resolution Pack,0 .. 20 k,,"11 May, 2018"
11,1010530,"['Single-player', 'Downloadable Content']",dlc,CoughCat,CoughCat Software,Adventure in Kana Village-中文学习资料,0 .. 20 k,,"21 Jan, 2019"
12,1010531,"['Single-player', 'Downloadable Content']",dlc,CoughCat,CoughCat Software,Adventure in Kana Village-English Learning materials,0 .. 20 k,,"21 Jan, 2019"
13,1010532,"['Single-player', 'Downloadable Content']",dlc,CoughCat,CoughCat Software,Adventure in Kana Village-ArtBook,0 .. 20 k,,"21 Jan, 2019"
14,1011360,"['Single-player', 'Downloadable Content']",dlc,CoughCat,CoughCat Software,Adventure in Kana Village-Kanji Plan,0 .. 20 k,79,"9 Jan, 2019"
15,1051460,"['Single-player', 'Downloadable Content']",dlc,CoughCat,CoughCat,Adventure in Kana Village_DLC_ Beautiful Words,0 .. 20 k,,"28 Mar, 2019"
16,925620,"['Multi-player', 'Online PvP', 'Downloadable Content', 'Steam Achievements', 'Stats']",dlc,Mind-altering Games,,Nobody should buy this because it gives nothing -edition,0 .. 20 k,2499,"21 Aug, 2018"
17,925621,"['Multi-player', 'Online PvP', 'Downloadable Content', 'Steam Achievements', 'Stats']",dlc,Mind-altering Games,,Give us even more money for currently no bonus -edition.,0 .. 20 k,4199,"21 Aug, 2018"
18,1220750,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Steam Leaderboards']",dlc,Speedrobo Games,Speedrobo Games,Card Battle Spirit Link - Mini Expansion 1,0 .. 20 k,399,"9 Feb, 2020"
19,1089040,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,PIxelssoftworks,,YUNA: Sugar hearts and Love - New Love,0 .. 20 k,109,"24 May, 2019"
20,1488870,['Additional High-Quality Audio'],music,Astroreef,Astroreef,Orpheus: Fall For Eurydice Soundtrack,0 .. 20 k,,
21,1794820,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,勇者宅配公司,勇者宅配公司,Hero Lilith - Sponsor Package,0 .. 20 k,1679,"20 Oct, 2021"
22,1901430,[],music,CatCorp Studios,CatCorp Studios,Reds Adventure A Seasons New Beginning Soundtrack,0 .. 20 k,159,"25 Feb, 2022"
23,1153970,"['Single-player', 'Downloadable Content']",dlc,Yellow Cat-Rabbit,Yellow Cat-Rabbit,Weaverse Soundtrack,0 .. 20 k,,"4 Sep, 2019"
