,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,2145520,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Experience x3 - Dragon Prana,0 .. 20 k,499,"6 Oct, 2022"
1,2145521,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,CP x3 - Dragon Prana,0 .. 20 k,299,"6 Oct, 2022"
2,2145522,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Experience & CP x2 - Dragon Prana,0 .. 20 k,499,"6 Oct, 2022"
3,2145523,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Exe Create Inc.,KEMCO,Damage x2 - Dragon Prana,0 .. 20 k,499,"6 Oct, 2022"
4,2109490,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play Together']",dlc,Utopian World of Sandwiches,Utopian World of Sandwiches,Spooky Party - Chompy Chomp Chomp Party,0 .. 20 k,249,"17 Nov, 2022"
5,2384770,"['Single-player', 'Downloadable Content']",dlc,NAGINATA SOFT,WASABI entertainment,異世界で石に転生 - 全年齢版ストーリー&グラフィック追加 DLC,0 .. 20 k,,"25 May, 2023"
6,2453850,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Spacefarer Games Ltd,Spacefarer Games Ltd.,SHIMAZU - Increased Gold and Gem Bonus Pack,0 .. 20 k,99,"31 May, 2023"
7,948410,"['Single-player', 'Downloadable Content']",dlc,Nitroglycerin Ltd.,Nitroglycerin Ltd.,Formula XD Original Soundtrack,0 .. 20 k,,"20 Sep, 2018"
8,948411,"['Single-player', 'Downloadable Content']",dlc,Nitroglycerin Ltd.,Nitroglycerin Ltd.,Formula XD Mods Starter Kit,0 .. 20 k,,"20 Sep, 2018"
9,1699540,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP001,0 .. 20 k,299,"22 Jul, 2021"
10,1699541,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP002,0 .. 20 k,299,"22 Jul, 2021"
11,1699542,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP003,0 .. 20 k,299,"22 Jul, 2021"
12,1699543,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP004,0 .. 20 k,299,"22 Jul, 2021"
13,1699544,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP005,0 .. 20 k,299,"22 Jul, 2021"
14,1699545,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP006,0 .. 20 k,299,"22 Jul, 2021"
15,1699546,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP007,0 .. 20 k,299,"22 Jul, 2021"
16,1699547,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP008,0 .. 20 k,299,"22 Jul, 2021"
17,1699548,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP009,0 .. 20 k,299,"22 Jul, 2021"
18,1699549,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP010,0 .. 20 k,299,"22 Jul, 2021"
19,1699550,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP011,0 .. 20 k,299,"24 Jul, 2021"
20,1699551,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP012,0 .. 20 k,299,"24 Jul, 2021"
21,1699552,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP013,0 .. 20 k,299,"24 Jul, 2021"
22,1699553,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP014,0 .. 20 k,299,"24 Jul, 2021"
23,1699554,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP015,0 .. 20 k,299,"24 Jul, 2021"
24,1699555,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP016,0 .. 20 k,299,"25 Jul, 2021"
25,1699556,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP017,0 .. 20 k,299,"25 Jul, 2021"
26,1699557,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP018,0 .. 20 k,299,"25 Jul, 2021"
27,1699558,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP019,0 .. 20 k,299,"25 Jul, 2021"
28,1699559,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP020,0 .. 20 k,299,"25 Jul, 2021"
29,1699570,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP021,0 .. 20 k,299,"25 Jul, 2021"
30,1699571,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP022,0 .. 20 k,299,"25 Jul, 2021"
31,1699572,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dlc,TigerQiuQiu,TigerQiuQiu,Tiger Tank 59 Ⅰ Winter Assault MP023,0 .. 20 k,299,"25 Jul, 2021"
