,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1353941,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: The Skywalker Saga Classic Character Pack,0 .. 20 k,299,"19 Apr, 2022"
1,1353942,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: The Mandalorian Season 1 Pack,0 .. 20 k,299,"5 Apr, 2022"
2,1353943,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: The Mandalorian Season 2 Character Pack,0 .. 20 k,299,"4 May, 2022"
3,1353944,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: Rogue One: A Star Wars Story Character Pack,0 .. 20 k,299,"19 Apr, 2022"
4,1353945,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: Solo: A Star Wars Story Character Pack,0 .. 20 k,299,"5 Apr, 2022"
5,1353946,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: The Skywalker Saga Trooper Pack,0 .. 20 k,299,"4 May, 2022"
6,1414630,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: The Bad Batch Character Pack,0 .. 20 k,299,"4 May, 2022"
7,1941590,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,Warner Bros. Games,LEGO® Star Wars™: The Skywalker Saga Character Collection 1,0 .. 20 k,1499,"5 Apr, 2022"
8,2150630,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,,LEGO® Star Wars™: The Skywalker Saga Summer Vacation Pack,0 .. 20 k,299,"1 Nov, 2022"
9,2150631,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",dlc,TT Games,,LEGO® Star Wars™: The Skywalker Saga Rebels Pack,0 .. 20 k,299,"15 Nov, 2022"
