,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1801390,[],music,Studio Baby,Baby Inc.,Galaxy Citizen - Soundtrack,0 .. 20 k,,Coming soon
1,1938610,"['Single-player', 'Downloadable Content']",dlc,Studio Baby,Studio Baby Inc.,Galaxy Citizen- Premium Edition,0 .. 20 k,,Coming soon
2,2002100,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'In-App Purchases']",dlc,Studio Baby,,Galaxy Citizen : Soldier in the sky - Beginning,0 .. 20 k,,Coming soon
3,2010130,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support']",dlc,Studio Baby,,Galaxy Citizen -Classic,0 .. 20 k,,Coming soon
4,609440,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",music,AZAMATIKA,,"Peace, Death! - Soundtrack",0 .. 20 k,99,"24 Mar, 2017"
5,751880,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,AZAMATIKA,,"Peace, Death! Hand of F",0 .. 20 k,299,"22 Nov, 2017"
6,738850,"['Single-player', 'Downloadable Content']",dlc,Flying Mollusk,Flying Mollusk,The Art of Nevermind (Nevermind Art Book),0 .. 20 k,239,"9 Nov, 2017"
7,401860,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,"Flying Mollusk, LLC","Flying Mollusk, LLC",Nevermind Soundtrack Vol. 1,0 .. 20 k,819,"29 Sep, 2015"
8,572750,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",dlc,Flying Mollusk,"Flying Mollusk, LLC",Nevermind Soundtrack Vol. 2,0 .. 20 k,819,"22 Dec, 2016"
9,642540,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,"Act 3 Games, LLC",,The Fidelio Incident - Soundtrack,0 .. 20 k,,"25 May, 2017"
10,488120,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Quad-Games,Quad-Games,Blast-off Original Soundtrack,0 .. 20 k,0,"16 Feb, 2017"
11,437580,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Interceptor Entertainment,3D Realms,Bombshell Digital Artbook and World Map,0 .. 20 k,,"29 Jan, 2016"
12,2380160,[],music,Creobit,,Mahjong World Contest Soundtrack,0 .. 20 k,99,"27 Apr, 2023"
13,2392090,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'In-App Purchases']",dlc,Dire Wolf,Dire Wolf,Munchkin Digital - Unnatural Axe,0 .. 20 k,499,"28 Jun, 2023"
14,332460,[],music,Double Fine Productions,,MASSIVE CHALICE Soundtrack,0 .. 20 k,699,"11 Nov, 2014"
15,720400,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Artifex Mundi,Artifex Mundi,Enigmatis 3: The Shadow of Karkhala - Artbook & Soundtrack,0 .. 20 k,299,"30 Nov, 2017"
16,296450,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Graviteam,Graviteam,Graviteam Tactics: Volokonovka 1942,0 .. 20 k,1499,"15 May, 2014"
17,305360,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Graviteam,Graviteam,Graviteam Tactics: Sokolovo 1943,0 .. 20 k,1499,"10 Jul, 2014"
18,313280,"['Single-player', 'Downloadable Content']",dlc,Graviteam,Graviteam,Graviteam Tactics: Shilovo 1942,0 .. 20 k,1499,"8 Aug, 2014"
19,313281,"['Single-player', 'Downloadable Content']",dlc,Graviteam,Graviteam,Graviteam Tactics: Zhalanashkol 1969,0 .. 20 k,1499,"24 Jul, 2014"
20,326390,"['Single-player', 'Downloadable Content']",dlc,Graviteam,Graviteam,Graviteam Tactics: Operation Hooper,0 .. 20 k,1499,"16 Oct, 2014"
21,326391,"['Single-player', 'Downloadable Content']",dlc,Graviteam,Graviteam,Graviteam Tactics: Shield of the Prophet,0 .. 20 k,1499,"23 Oct, 2014"
22,336850,"['Single-player', 'Downloadable Content']",dlc,Graviteam,Graviteam,Graviteam Tactics: Krasnaya Polyana 1943,0 .. 20 k,1699,"16 Dec, 2014"
23,336851,"['Single-player', 'Downloadable Content']",dlc,Graviteam,Graviteam,Graviteam Tactics: Hi-Res Textures,0 .. 20 k,1499,"16 Dec, 2014"
24,469520,['Single-player'],music,V3663L,V3663L,Sector Six OST,0 .. 20 k,,"9 May, 2016"
25,229753,['Downloadable Content'],dlc,Gotcha Gotcha Games,Degica,RPG Maker VX Ace - Samurai Resource Pack,0 .. 20 k,1999,"5 Mar, 2013"
26,229754,['Downloadable Content'],dlc,Degica,Degica,RPG Maker VX Ace - DS Resource Pack,0 .. 20 k,2899,"5 Mar, 2013"
