,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1024410,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Myroid-Type Comics,Myroid-Type Comics,Leowald Soundtrack,0 .. 20 k,499,"9 Aug, 2019"
1,2170300,"['Single-player', 'Downloadable Content']",dlc,Serhii Khramov,General Script Studio,Air defenders - GOLD,0 .. 20 k,819,"3 Oct, 2022"
2,1567070,"['Single-player', 'Downloadable Content']",dlc,Small Game,Small Game,Goddess Of War Ashley DLC-1,0 .. 20 k,79,"25 Mar, 2021"
3,1567071,"['Single-player', 'Downloadable Content']",dlc,Small Game,Small Game,Goddess Of War Ashley DLC-2,0 .. 20 k,79,"25 Mar, 2021"
4,1567072,"['Single-player', 'Downloadable Content']",dlc,Small Game,Small Game,Goddess Of War Ashley DLC-3,0 .. 20 k,79,"25 Mar, 2021"
5,1567073,"['Single-player', 'Downloadable Content']",dlc,Small Game,Small Game,Goddess Of War Ashley DLC-4,0 .. 20 k,79,"25 Mar, 2021"
6,1682480,"['Single-player', 'Downloadable Content']",dlc,Garrison Gate Games,Garrison Gate Games,Rhythmetallic - Full Metal Expansion,0 .. 20 k,919,"4 Jul, 2021"
7,947130,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,SpaceSoySauceStudio,,SpaceTone - Soundtrack & Wallpaper Pack 1,0 .. 20 k,399,"24 Sep, 2018"
8,2503090,[],music,GBROSSOFT,GBROSSOFT,Outliver: Tribulation Soundtrack,0 .. 20 k,199,"18 Jul, 2023"
9,1074590,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Captions available', 'Steam Cloud']",dlc,Choice of Games,Choice of Games,Pon Para and the Great Southern Labyrinth - Love and Shadows,0 .. 20 k,79,"9 May, 2019"
10,1428720,[],music,Hatus Quemuel,JOZGames,Impulsow Soundtrack,0 .. 20 k,99,"24 Sep, 2020"
11,2401640,[],music,concluse_dev,concluse_dev,CONCLUSE 2 Soundtrack,0 .. 20 k,779,"3 Aug, 2023"
12,2536860,[],music,concluse_dev,concluse_dev,Drifting Prefecture Soundtrack,0 .. 20 k,779,"6 Aug, 2023"
13,2543240,[],music,concluse_dev,concluse_dev,TIME2MOVEON - Carolyn Soundtrack,0 .. 20 k,779,"6 Aug, 2023"
14,2544520,[],music,concluse_dev,concluse_dev,King of the Night - Michael Soundtrack,0 .. 20 k,779,"11 Aug, 2023"
15,2544830,[],music,concluse_dev,concluse_dev,CONCLUSE 2 - LAMENT Soundtrack,0 .. 20 k,399,"16 Aug, 2023"
16,2544840,[],music,concluse_dev,concluse_dev,Endless Love - Abby Soundtrack,0 .. 20 k,779,"11 Aug, 2023"
17,2544940,[],music,concluse_dev,concluse_dev,Concluse 2 - Lamentium Trifectum Soundtrack,0 .. 20 k,299,"11 Aug, 2023"
18,1280520,[],music,JanduSoft,,Indiecalypse Soundtrack,0 .. 20 k,569,"29 May, 2020"
19,2209950,"['Single-player', 'Downloadable Content']",dlc,Louie Inc,Louie Inc,Car Parking - New cars,0 .. 20 k,49,"17 Nov, 2022"
20,2486680,[],music,Tantrum Tech,Pale Blue Studios,Toleo Soundtrack,0 .. 20 k,299,"20 Jul, 2023"
21,1131150,[],music,Tree Interactive,Tree Interactive,Hookbots - Soundtrack,0 .. 20 k,739,"28 Aug, 2019"
22,1499170,['Additional High-Quality Audio'],music,Quack Quack Games,Quack Quack Games,CD-RUN Soundtrack,0 .. 20 k,399,"1 Mar, 2021"
