,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1552910,[],music,"Allaith Hammed ""ZAX""​",Headup,TinyShot Soundtrack,0 .. 20 k,89,"19 Feb, 2021"
1,590350,"['Single-player', 'Downloadable Content']",dlc,Siddhartha Barnhoorn,Vivid Helix,Semispheres Soundtrack,0 .. 20 k,599,"14 Feb, 2017"
2,1506570,"['Single-player', 'Downloadable Content']",dlc,Valravn Games,,Wizards and Warlords - Support the Developer & Refreshment Sigils,0 .. 20 k,499,"22 Feb, 2021"
3,1477350,[],music,Mens Sana Interactive,Mens Sana Interactive,Jigsaw Puzzle Tales Soundtrack,0 .. 20 k,199,"7 Jan, 2021"
4,826490,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Onechanbara Red Kagura,0 .. 20 k,79,"5 Jun, 2018"
5,826491,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Onechanbara Black Kagura,0 .. 20 k,79,"5 Jun, 2018"
6,826492,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Onechanbara Blue Kagura,0 .. 20 k,79,"5 Jun, 2018"
7,826493,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Micro Thong Red,0 .. 20 k,79,"5 Jun, 2018"
8,826494,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Micro Thong Yellow,0 .. 20 k,79,"5 Jun, 2018"
9,826495,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Micro Thong White,0 .. 20 k,79,"5 Jun, 2018"
10,826496,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Lingerie Blue,0 .. 20 k,79,"5 Jun, 2018"
11,826497,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Lingerie Red,0 .. 20 k,79,"5 Jun, 2018"
12,826498,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Lingerie Black,0 .. 20 k,79,"5 Jun, 2018"
13,826499,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Cherry Tomatoes & Cabbage A,0 .. 20 k,79,"5 Jun, 2018"
14,826500,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Cherry Tomatoes & Cabbage B,0 .. 20 k,79,"5 Jun, 2018"
15,826501,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Cherry Tomatoes & Cabbage C,0 .. 20 k,79,"5 Jun, 2018"
16,826502,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Avocados & Watermelon A,0 .. 20 k,79,"5 Jun, 2018"
17,826503,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Avocados & Watermelon B,0 .. 20 k,79,"5 Jun, 2018"
18,826504,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Avocados & Watermelon C,0 .. 20 k,79,"5 Jun, 2018"
19,826505,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Starfruit & Melon A,0 .. 20 k,79,"5 Jun, 2018"
20,826506,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Starfruit & Melon B,0 .. 20 k,79,"5 Jun, 2018"
21,826507,"['Single-player', 'Online PvP', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,TAMSOFT,D3 PUBLISHER,Starfruit & Melon C,0 .. 20 k,79,"5 Jun, 2018"
22,962000,"['Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Steam Achievements', 'Stats']",dlc,Sleepy Studios,,Scrunk Titan Pack,0 .. 20 k,159,"16 Apr, 2019"
23,1822150,[],music,terunon's Lab, Gotcha Gotcha Games,[International] Absented Age: Squarebound Soundtrack,0 .. 20 k,659,"25 Nov, 2021"
24,2277180,[],music,Jack Le Hamster,Dobuki Studio,The music in World of Turtle,0 .. 20 k,299,"23 Mar, 2023"
25,2223690,[],music,Dume Games Studio,JanduSoft,Astronite Soundtrack,0 .. 20 k,499,"30 Nov, 2022"
26,2010670,"['Single-player', 'Downloadable Content']",dlc,Boogygames Studios,,Merge Beasts - Defense Game - Expansion Pack 1,0 .. 20 k,99,"1 Jun, 2022"
27,2010780,"['Single-player', 'Downloadable Content']",dlc,Boogygames Studios,Boogygames Studios,Merge Beasts - Defense Game - Expansion Pack 2,0 .. 20 k,99,"1 Jun, 2022"
28,1217540,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']",dlc,Leslaw Sliwko,Age of Fear,Age of Fear 4: The Victor's Experiment Expansion,0 .. 20 k,799,"3 May, 2021"
29,1311170,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']",dlc,Leslaw Sliwko,Age of Fear,Age of Fear 4: The Storm Mountain Expansion,0 .. 20 k,799,"1 May, 2021"
