,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1442600,['Additional High-Quality Audio'],music,A Bunch of Hacks,A Bunch of Hacks,Epicinium - Extended Soundtrack,0 .. 20 k,499,"12 Oct, 2020"
1,1115790,[],music,Altered Matter,Akupara Games,Etherborn - Soundtrack,0 .. 20 k,975,"18 Jul, 2019"
2,1115791,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Altered Matter,Akupara Games,Etherborn - Digital Art and Design Book,0 .. 20 k,299,"18 Jul, 2019"
3,1617870,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Innervoid Interactive,,Chef: Eastern Asian Cuisine,0 .. 20 k,499,"26 May, 2021"
4,2057810,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Inner Void,Digital Tribe Games,Chef: Pizza & Baked Goods,0 .. 20 k,499,"18 Jul, 2022"
5,2375390,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Innervoid Interactive,,Chef: Cocktails & Drinks,0 .. 20 k,589,"15 May, 2023"
6,1601560,[],music,Minskworks,Yogscast Games,Landlord's Super Soundtrack,0 .. 20 k,329,"24 Jun, 2021"
7,316360,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",music,Elliptic Games,,Rodina Soundtrack,0 .. 20 k,499,"28 Jul, 2014"
8,1406230,['Additional High-Quality Audio'],music,Synt5,Silver Cat Studios,Deathroids Original Soundtrack,0 .. 20 k,119,"12 Oct, 2020"
9,1763500,[],music,Open Maw Productions,,Save The Astronaut Soundtrack,0 .. 20 k,,"20 Sep, 2021"
10,1766950,[],music,Derik Moretti da Silveira,Derik Moretti da Silveira,Evolution of War Soundtrack,0 .. 20 k,79,"12 Oct, 2021"
11,2291890,[],music,2ndBoss,2ndBoss,Wild Dogs Soundtrack,0 .. 20 k,499,"20 Apr, 2023"
12,837060,"['Single-player', 'Downloadable Content']",dlc,Inu to Neko,Starship Studio,Soul Smith of the Kingdom Soundtrack,0 .. 20 k,159,"3 May, 2018"
13,2093080,[],music,Warm Kitten,Warm Kitten,Justin Wack and the Big Time Hack - Official Soundtrack,0 .. 20 k,799,"23 Aug, 2022"
14,2110800,['Downloadable Content'],dlc,Warm Kitten,,Justin Wack and the Big Time Hack - Official Walkthrough Chart,0 .. 20 k,299,"23 Aug, 2022"
15,202412,"['Single-player', 'Downloadable Content']",dlc,RC Knight,Charlies Games,Scoregasm Soundtrack,0 .. 20 k,299,"8 Feb, 2012"
16,1065370,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",dlc,Pavel Kostin,HeroCraft PC,Odysseus Kosmos and his Robot Quest: Digital Deluxe Set,0 .. 20 k,499,"17 Apr, 2019"
17,512930,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Polyslash,,Phantaruk Soundtrack,0 .. 20 k,299,"8 Sep, 2016"
18,2245640,['Additional High-Quality Audio'],music,Devcats,Devcats,A Building Full of Cats Soundtrack,0 .. 20 k,68,"2 Feb, 2023"
19,806710,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Special prices Pack,0 .. 20 k,99,"26 Mar, 2018"
20,806711,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Happiness! Pack,0 .. 20 k,299,"26 Mar, 2018"
21,806712,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Tsunagaru Bangle Pack,0 .. 20 k,299,"26 Mar, 2018"
22,806713,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Blessing of the Campanella Pack,0 .. 20 k,299,"26 Mar, 2018"
23,806714,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Hyper-Highspeed-Genius Pack,0 .. 20 k,299,"26 Mar, 2018"
24,806715,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Witch's Garden Pack,0 .. 20 k,299,"26 Mar, 2018"
25,806716,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Hatsukoi Sankaime Pack,0 .. 20 k,299,"26 Mar, 2018"
26,848180,"['Single-player', 'Downloadable Content', 'Steam Cloud']",dlc,ARES Inc.,ARES Inc.,Moe Jigsaw - Amakano Pack,0 .. 20 k,159,"26 Apr, 2018"
