,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,2522080,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements']",dlc,Fox_Sebby,Fox_Sebby,Mujina - Maze Game VR,0 .. 20 k,,"14 Aug, 2023"
1,2017550,[],music,StarvingFox Studio,StarvingFox Studio,Libe Original Soundtrack,0 .. 20 k,159,"10 Jun, 2022"
2,1790430,[],music,Inclination Games,Inclination Games,Pathological Tires Soundtrack,0 .. 20 k,99,"15 Oct, 2021"
3,2208250,[],music,Etherlight,Etherlight,Mislight Soundtrack,0 .. 20 k,689,"1 Jun, 2023"
4,2413320,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Etherlight,Etherlight,Mislight Fan Pack,0 .. 20 k,399,"1 Jun, 2023"
5,546480,"['Single-player', 'Downloadable Content']",dlc,Das Humankapital,Das Humankapital,Atomic Butcher: Homo Metabolicus - Soundtrack,0 .. 20 k,299,"21 Oct, 2016"
6,626850,[],music,Fancy Fish Games,,＜/reality＞ Original Soundtrack,0 .. 20 k,399,"18 Apr, 2017"
7,1325940,[],music,Wreck Tangle Games,,CAMEO: CCTV Detective - Original Video Game Soundtrack,0 .. 20 k,79,"29 May, 2020"
8,1458060,[],music,Dog Biscuit Studios,Dog Biscuit Studios,Pocket Penguin ( ポケットペンギン) Soundtrack,0 .. 20 k,399,"2 Feb, 2021"
9,976040,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Chair Game Studio,,J-Girl - Sexy story,0 .. 20 k,,"6 Nov, 2018"
10,2145120,[],music,Creativer Game Studio,Creativer Game Studio,Invader TD Soundtrack,0 .. 20 k,99,"9 Sep, 2022"
11,1623980,[],music,Barry van Oudtshoorn,Studio Digital Caffeine,Chained Soundtrack,0 .. 20 k,159,"4 Jun, 2021"
12,2147960,"['Single-player', 'Downloadable Content']",dlc,ZaxtorGameS,,Zaxterion: Space Frenzy! - Golden Poggers,0 .. 20 k,99,"12 Sep, 2022"
13,533880,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",dlc,FantomenK,,Super Rad Raygun - Soundtrack,0 .. 20 k,239,"11 Nov, 2016"
14,1034500,"['Single-player', 'Downloadable Content']",dlc,M.R.S.,,War Platform: PLA Navy Aircraft Carrier,0 .. 20 k,79,"19 Feb, 2019"
15,1039420,"['Single-player', 'Downloadable Content']",dlc,M.R.S.,,War Platform:US Aircraft Carrier,0 .. 20 k,,"29 Mar, 2019"
16,1042370,"['Single-player', 'Multi-player', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Full controller support']",dlc,M.R.S.,,War Platform:VR Air Force-DEMO,0 .. 20 k,,"3 Apr, 2019"
