,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,373220,"['Single-player', 'Downloadable Content']",dlc,Austin Wintory,,Sunset OST,0 .. 20 k,299,"21 May, 2015"
1,1315600,[],music,Alexander Ahura,,Shapik: the moon quest Soundtrack,0 .. 20 k,159,"15 May, 2020"
2,1426000,[],music,Xigma Games,Xigma Games,The Bonfire 2: Uncharted Shores Soundtrack,0 .. 20 k,159,"30 Oct, 2020"
3,318770,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,ChessBase,Viva Media,Deep Fritz 14 DLC,0 .. 20 k,1999,"22 Sep, 2014"
4,381960,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,ChessBase,Viva Media,"Fritz 14: Master Class Volume 1, Bobby Fischer",0 .. 20 k,2799,"12 Jul, 2016"
5,517750,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,ChessBase,Viva Media,Fritz 14: Chessbase Power Play Tutorial v1 by Daniel King - Mating Patterns,0 .. 20 k,2799,"25 Aug, 2016"
6,517751,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,ChessBase,Viva Media,Fritz 14: Chessbase Power Play Tutorial v2 by Daniel King - Attacking the King,0 .. 20 k,2799,"25 Aug, 2016"
7,517752,"['Single-player', 'Multi-player', 'Downloadable Content']",dlc,ChessBase,Viva Media,Fritz 14: Chessbase Power Play Tutorial v3 by Daniel King - Pawn Storm,0 .. 20 k,2799,"25 Aug, 2016"
8,488630,"['Shared/Split Screen PvP', 'Downloadable Content', 'Full controller support']",dlc,House House,,Push Me Pull You OST,0 .. 20 k,399,"14 Jul, 2016"
9,528220,[],music,SonicPicnic,Codeglue,Rocket Riot - Soundtrack by SonicPicnic,0 .. 20 k,399,"19 Oct, 2016"
10,1982320,[],music,MMG Company,MMG Company,Hellfire 1988: An Oregon Story Soundtrack,0 .. 20 k,,"17 May, 2022"
11,712350,"['Single-player', 'Downloadable Content']",dlc,EvilCoGames,EvilCoGames,The Music of Star Story: The Horizon Escape - Game OST,0 .. 20 k,499,"22 Nov, 2017"
12,624510,"['Single-player', 'Downloadable Content']",dlc,EvilCoGames,EvilCoGames,Star Story: The Horizon Escape - Digital Artbook,0 .. 20 k,,"13 Apr, 2017"
13,710790,"['Single-player', 'Downloadable Content']",dlc,EvilCoGames,EvilCoGames,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack),0 .. 20 k,999,"13 Oct, 2017"
14,1037300,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Crew Lab,Crew Lab,Oik 5 - DLC,0 .. 20 k,,"21 Feb, 2019"
15,2018100,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",dlc,Alexander Gromyko,Alexander Gromyko,PANELKI – Delivery DLC,0 .. 20 k,99,"15 Jul, 2022"
16,2018070,[],music,Alexander Gromyko,Alexander Gromyko,PANELKI Soundtrack,0 .. 20 k,199,"15 Jul, 2022"
