,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1475060,['Additional High-Quality Audio'],music,Combat Wombat Studios,Combat Wombat Studios,Conqueror 940 AD Soundtrack,0 .. 20 k,79,"7 Dec, 2020"
1,1594050,[],music,Germie,Germie,CheeseCube Soundtrack,0 .. 20 k,79,"16 Jul, 2021"
2,2413880,[],music,Bibiki,Josyan,Hoppy Hop (Original Soundtrack),0 .. 20 k,299,"16 Jun, 2023"
3,459330,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Captions available', 'Steam Cloud']",dlc,Choice of Games,Choice of Games,The Hero Project: Redemption Season - MeChip Warning System,0 .. 20 k,79,"8 Apr, 2016"
4,700430,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Captions available', 'Steam Cloud']",dlc,Choice of Games,Choice of Games,The Hero Project: Redemption Season - The YouPower Project,0 .. 20 k,79,"14 Sep, 2017"
5,596520,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Mute Canary,,Please - Soundtrack,0 .. 20 k,99,"19 Oct, 2017"
6,894230,"['Single-player', 'Steam Achievements']",music,Unknown Hero,Metal Fox,S.T.R.E.T.C.H. Soundtrack,0 .. 20 k,79,"4 Jul, 2018"
7,1543160,"['Single-player', 'Downloadable Content']",dlc,小小游戏工作室,,Flying Angel DLC-1,0 .. 20 k,79,"24 Feb, 2021"
8,1543161,"['Single-player', 'Downloadable Content']",dlc,小小游戏工作室,,Flying Angel DLC-2,0 .. 20 k,79,"24 Feb, 2021"
9,1196560,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,DarkChibiShadow,DarkChibiShadow,One-Eyed Lee and the Dinner Party Original Soundtrack,0 .. 20 k,159,"9 Dec, 2019"
10,1196561,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,DarkChibiShadow,DarkChibiShadow,One-Eyed Lee and the Dinner Party Digital Artbook,0 .. 20 k,239,"9 Dec, 2019"
11,2548080,"['Single-player', 'Downloadable Content']",dlc,DarkChibiShadow,DarkChibiShadow,One-Eyed Lee Prologue Digital Artbook,0 .. 20 k,99,"7 Aug, 2023"
12,1435260,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Nyanco Channel,Nyanco Channel,Nyanco Mine - Happy Pack,0 .. 20 k,199,"15 Oct, 2020"
13,313320,"['Single-player', 'Downloadable Content']",dlc,Pixelatto,Pixelatto,AutoTileSet,0 .. 20 k,,"30 Jul, 2014"
14,1309310,[],music,VitaliusSch,Vedanta Team,Starship Inspector Soundtrack,0 .. 20 k,79,"9 Jul, 2020"
15,517640,['Downloadable Content'],dlc,WHOA!,Groupees Interactive,Cyber Chicken - OST,0 .. 20 k,239,"23 Nov, 2016"
16,560590,['Downloadable Content'],dlc,WHOA!,Groupees Interactive,Cyber Chicken - Chicken Nuggets (Extra Content),0 .. 20 k,199,"23 Nov, 2016"
17,1624260,"['Single-player', 'Downloadable Content', 'Steam Cloud']",dlc,Choice of Games,Choice of Games,VERSUS: The Deathscapes - WorningBird Hints,0 .. 20 k,79,"27 May, 2021"
18,1624261,"['Single-player', 'Downloadable Content', 'Steam Cloud']",dlc,Choice of Games,Choice of Games,VERSUS: The Deathscapes - Fated Babel Database,0 .. 20 k,79,"27 May, 2021"
19,1624262,"['Single-player', 'Downloadable Content', 'Steam Cloud']",dlc,Choice of Games,Choice of Games,VERSUS: The Deathscapes - Motivation Boost,0 .. 20 k,79,"27 May, 2021"
20,1546780,[],music,Silver Cats,,Silver Cats Soundtracks,0 .. 20 k,92,"16 Feb, 2021"
21,1330910,['Additional High-Quality Audio'],music,JMAA Games,,Johann Weiss Soundtrack,0 .. 20 k,79,"27 May, 2020"
22,1167840,[],music,Miles Tilmann,Pixeljam,Interactivity: The Soundtrack,0 .. 20 k,329,"22 Oct, 2019"
23,1248050,[],music,Ezekiel Rage,ERMedia,Citadale - The Legends Trilogy Soundtrack,0 .. 20 k,975,"8 Apr, 2020"
24,794880,"['Single-player', 'Downloadable Content']",dlc,Ultra Runaway Games,,Bold Blade Soundtrack,0 .. 20 k,239,"30 Jan, 2018"
25,549650,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support']",dlc,3 Fright,,FrightShow Fighter - Soundtrack,0 .. 20 k,599,"14 Nov, 2016"
