,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,2504760,['Additional High-Quality Audio'],music,Soda Den,Soda Den,Roots of Pacha - Soundtrack,0 .. 20 k,589,"20 Jul, 2023"
1,1934600,[],music,Technocrat Games,Wadjet Eye Games,Technobabylon Official Soundtrack,0 .. 20 k,239,"5 Apr, 2022"
2,645900,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",dlc,Mothership Entertainment LLC,Team17 Digital Ltd,Aven Colony - Cerulean Vale,0 .. 20 k,74,"22 Aug, 2017"
3,685820,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Mothership Entertainment LLC,Team17 Digital Ltd,Aven Colony - Soundtrack,0 .. 20 k,124,"25 Jul, 2017"
4,1562460,[],music,DANG!,Devolver Digital,Boomerang X Soundtrack,0 .. 20 k,779,"8 Jul, 2021"
5,15522,"['Single-player', 'Downloadable Content']",dlc,"Dejobaan Games, LLC","Dejobaan Games, LLC",Aaaaa! - Brutal Concussion,0 .. 20 k,199,"22 Jul, 2011"
6,1652370,['Additional High-Quality Audio'],music,Frima Studio,Kalypso Media,Disciples: Liberation Soundtrack,0 .. 20 k,799,"21 Oct, 2021"
7,1827250,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",dlc,Frima Studio,Kalypso Media,Disciples: Liberation - Paths to Madness,0 .. 20 k,1499,"24 Mar, 2022"
8,1365990,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Konnichiwa Games,,The Last of Waifus - Nudity DLC (18+),0 .. 20 k,,"14 Aug, 2020"
9,846100,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",music,Ishtar Games,Dear Villagers,Dead In Vinland - Official Soundtrack,0 .. 20 k,499,"15 May, 2018"
10,896640,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Ishtar Games,Ishtar Games,Dead In Vinland - The Vallhund,0 .. 20 k,199,"19 Sep, 2018"
11,969140,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Ishtar Games,Ishtar Games,Dead In Vinland - Endless Mode: Battle Of The Heodenings,0 .. 20 k,499,"24 Jan, 2019"
12,1037050,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Ishtar Games,Ishtar Games,Dead In Vinland - Norse Side Stories,0 .. 20 k,499,"2 May, 2019"
13,353820,"['Single-player', 'Multi-player', 'Downloadable Content', 'Partial Controller Support', 'Includes level editor']",dlc,HB Studios,,The Golf Club - Collectors Edition Upgrade,0 .. 20 k,999,"27 Apr, 2015"
14,320210,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Gabriel Priske,,See No Evil - Official Soundtrack,0 .. 20 k,99,"25 Aug, 2014"
15,2222440,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Downloadable Content']",dlc,AEXLAB,AEXLAB,VAIL VR Founder Pack,0 .. 20 k,975,"16 Nov, 2022"
16,2260410,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Downloadable Content', 'Tracked Controller Support']",dlc,AEXLAB,AEXLAB,VAIL VR SmoothBrain Pack,0 .. 20 k,689,"24 Dec, 2022"
17,2238480,['Additional High-Quality Audio'],music,THE PARASIGHT,Focus Entertainment,BLACKTAIL - Original Soundtrack,0 .. 20 k,799,"15 Dec, 2022"
18,1206820,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Lil Hentai Games,,Free Mosaique Neko Waifus R18+ Patch,0 .. 20 k,,"28 Jan, 2020"
19,1206821,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Lil Hentai Games,,Mosaique Neko Waifus Arts,0 .. 20 k,199,"27 Jan, 2020"
20,24488,"['Single-player', 'Downloadable Content']",dlc,NEOCORE GAMES,Paradox Interactive,King Arthur II: Dead Legions,0 .. 20 k,499,"27 Jan, 2012"
21,329760,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",music,Frima Studio,Microids Indie,Chariot - Soundtrack,0 .. 20 k,399,"12 Nov, 2014"
22,396520,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",dlc,Frima Studio,Frima Studio,Chariot Royal Gadget Pack,0 .. 20 k,299,"23 Nov, 2015"
23,2235860,[],music,Jumbs,2 Left Thumbs,WizardChess Soundtrack,0 .. 20 k,299,"14 Dec, 2022"
24,363640,"['Single-player', 'Downloadable Content']",dlc,Puzzling Dream,PlayWay S.A.,The Way - Soundtrack,0 .. 20 k,699,"2 Aug, 2016"
25,1361620,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together']",dlc,Osik,PsychoFlux Entertainment,The Spike DX,0 .. 20 k,409,"2 Jul, 2020"
26,1376240,[],music,Sanggunn Lee,PsychoFlux Music,The Spike Soundtrack,0 .. 20 k,199,"31 Jul, 2020"
27,331260,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",dlc,Edelweiss,Nyu Media,Fairy Bloom Freesia Original Soundtrack,0 .. 20 k,499,"26 Nov, 2014"
28,1131340,"['Single-player', 'Downloadable Content']",dlc,Nupixo Games,Nupixo Games,Detective Di: The Silk Rose Murders - Original Soundtrack,0 .. 20 k,259,"31 Jul, 2019"
