,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,797370,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",music,Pill Bug Interactive,,Cycle 28 - Original Jordan Rees Soundtrack,0 .. 20 k,74,"9 Mar, 2018"
1,1961270,['Additional High-Quality Audio'],music,Agelvik,Agelvik,Road Doom Soundtrack,0 .. 20 k,159,"17 Aug, 2022"
2,1641140,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,YAW Studios,,Hidden Shapes Lovely Cats - Wallpapers,0 .. 20 k,99,"21 May, 2021"
3,1642380,[],music,YAW Studios,YAW Studios,Hidden Shapes Lovely Cats - Jigsaw Puzzle Game Soundtrack,0 .. 20 k,99,"21 May, 2021"
4,2194320,[],music,Rebelpug,Rebelpug,Roboplant Soundtrack,0 .. 20 k,99,"10 Nov, 2022"
5,2405600,[],music,Frostwood Interactive,Frostwood Interactive,Unwording Soundtrack,0 .. 20 k,399,"28 Apr, 2023"
6,1396420,"['Single-player', 'Downloadable Content']",dlc,Alternative Software Ltd,Alternative Software Ltd,Rugby Union Team Manager 3 DLC “The International Teams and Competitions. Plus extra French Teams and Division”,0 .. 20 k,664,"27 Aug, 2020"
7,1872570,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Gleetch,Gleetch,STAY - Supporter Pack,0 .. 20 k,399,"26 Feb, 2022"
8,2227580,[],music,Strudio Company,Strudio Company,SATUS Soundtrack,0 .. 20 k,99,"10 Feb, 2023"
9,1991800,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Planescape Game Studio,Planescape Game Studio,TYPER GIRL 18+ DLC,0 .. 20 k,,"9 May, 2022"
10,1749590,['Additional High-Quality Audio'],music,Infiland,Infiland,The Colorful Creature Official Soundtrack,0 .. 20 k,199,"30 Sep, 2021"
11,2411810,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together']",dlc,Infiland,Infiland,The Colorful Creature - Dev Support 2€,0 .. 20 k,199,"30 May, 2023"
12,2411811,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together']",dlc,Infiland,Infiland,The Colorful Creature - Dev Support 3€,0 .. 20 k,299,"30 May, 2023"
13,2411812,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together']",dlc,Infiland,Infiland,The Colorful Creature - Dev Support 5€,0 .. 20 k,499,"30 May, 2023"
14,1973430,[],music,Mens Sana Interactive,Mens Sana Interactive,Little Inner Monsters - Artbook + Printable Cards + Soundtrack,0 .. 20 k,499,"5 May, 2022"
15,965270,"['Single-player', 'Additional High-Quality Audio']",music,DigiMight,DigiMight,Snow White Solitaire - Soundtrack,0 .. 20 k,399,"4 Feb, 2019"
16,979730,['Single-player'],music,Rogue Sun,Materia Collective,Tin Hearts Act 1 - Original Soundtrack,0 .. 20 k,,"8 Nov, 2018"
17,2090770,[],music,Manul Games,Manul Games,Dead Forest Soundtrack,0 .. 20 k,299,"19 Aug, 2022"
18,2090790,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Manul Games,Manul Games,Dead Forest - 18+ Adult Only Content,0 .. 20 k,,"26 Jul, 2022"
19,2300171,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV']",dlc,Josyan,,UnderDungeon: Bikey's Jukebox,0 .. 20 k,,"8 Feb, 2023"
20,2132670,['Additional High-Quality Audio'],music,PUNKCAKE Delicieux,PUNKCAKE Delicieux,MOONPONG: Tales of Epic Lunacy Soundtrack,0 .. 20 k,199,"9 Sep, 2022"
21,1279730,[],music,derevotyan,derevotyan,Samozbor ID:HEAVEN Soundtrack,0 .. 20 k,79,"3 Apr, 2020"
22,705950,"['Single-player', 'Downloadable Content', 'Steam Leaderboards']",dlc,4 I Lab,4 I Lab,Drunk or Dead - Uncensored,0 .. 20 k,299,"24 Oct, 2017"
23,776990,"['Single-player', 'Downloadable Content', 'VR Only', 'Steam Leaderboards']",dlc,4 I Lab,4 I Lab,Drunk or Dead - On the Road,0 .. 20 k,299,"10 Jan, 2018"
24,2175930,[],music,Wolfsden LLC,,Manafinder Soundtrack,0 .. 20 k,267,"12 Oct, 2022"
25,983460,"['Downloadable Content', 'Steam Achievements']",dlc,Workroom7,8floor,Katy & Bob: Cake Café Soundtrack,0 .. 20 k,499,"29 Jan, 2019"
26,972360,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Connor O.R.T. Linning,Catalope Games,Skeletal Dance Party - Soundtrack,0 .. 20 k,,"29 Oct, 2018"
27,1423950,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Natsume Inc.,Natsume Inc.,Harvest Moon: One World - Interior Design & Tool Upgrade Pack,0 .. 20 k,239,"7 Sep, 2021"
28,1423951,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Natsume Inc.,Natsume Inc.,Harvest Moon: One World - Far East Adventure Pack,0 .. 20 k,1079,"7 Sep, 2021"
29,1423952,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Natsume Inc.,Natsume Inc.,Harvest Moon: One World - Precious Pets Pack,0 .. 20 k,239,"7 Sep, 2021"
30,1423953,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,Natsume Inc.,,Harvest Moon: One World - Mythical Wild Animals Pack,0 .. 20 k,239,"7 Sep, 2021"
31,2339210,[],music,Crush-vAdin,Crush-vAdin,HAZAMA_QUEEN Soundtrack,0 .. 20 k,299,"20 Apr, 2023"
32,1741010,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",dlc,Siberian Mouse,Siberian Mouse,SOK MAX Pro Upgrade,0 .. 20 k,,"6 Sep, 2021"
33,2377670,['Additional High-Quality Audio'],music,Rolling Glory Jam,Freedom Games,Hello Goodboy Soundtrack,0 .. 20 k,399,"25 May, 2023"
34,1308070,[],music,NowakGames,NowakGames,World of Art - learn with Jigsaw Puzzles Soundtrack,0 .. 20 k,,"25 Jun, 2020"
35,1765650,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play Together']",dlc,NowakGames,PALE BLUE DOT,WORLD OF ART: JIGSTRIS,0 .. 20 k,499,"29 Sep, 2021"
36,2282040,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",dlc,NowakGames,PALE BLUE DOT,WORLD OF ART - learn with JIGSAW PUZZLES 3D,0 .. 20 k,1079,"23 Feb, 2023"
37,2480140,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet']",dlc,NowakGames,PALE BLUE DOT,WORLD OF ART - learn with JIGSAW PUZZLES: PIXEL ART BY NUMBERS,0 .. 20 k,589,"29 Jun, 2023"
38,2520150,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet']",dlc,NowakGames,Pale Blue Dot,MATURE WORLD OF ART: BEAUTIES AND BEASTS,0 .. 20 k,499,"26 Jul, 2023"
39,2338880,"['Single-player', 'Downloadable Content', 'Tracked Controller Support']",dlc,Field Of Vision,Field Of Vision,Crazy Kung Fu - Conqueror Bracers,0 .. 20 k,299,"1 Aug, 2023"
40,2339060,"['Single-player', 'Downloadable Content', 'Tracked Controller Support']",dlc,Field Of Vision,,Crazy Kung Fu - Dragon Bracers,0 .. 20 k,299,"1 Sep, 2023"
41,2399660,"['Single-player', 'Downloadable Content', 'Tracked Controller Support']",dlc,Field Of Vision,,Crazy Kung Fu - Garden Dojo,0 .. 20 k,499,"1 Sep, 2023"
42,2399661,"['Single-player', 'Downloadable Content', 'Tracked Controller Support']",dlc,Field Of Vision,Field Of Vision,Crazy Kung Fu - Mountain Dojo,0 .. 20 k,499,"1 Aug, 2023"
43,2083590,['Additional High-Quality Audio'],music,myTrueSound,myTrueSound,Kilta Soundtrack,0 .. 20 k,299,"13 Jul, 2022"
44,1784850,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Leaderboards']",dlc,Travolab Replay,Travolab Replay,Hell Road VR - Deluxe Upgrade,0 .. 20 k,399,"9 Oct, 2021"
45,1773980,[],music,Travolab Replay,Travolab Replay,Hell Road VR Soundtrack,0 .. 20 k,159,"11 Oct, 2021"
46,2455830,['Additional High-Quality Audio'],music,Maddison Baek(Hellfire Railway Interactive),2 Left Thumbs,Magenta Horizon Soundtrack,0 .. 20 k,975,"28 Jun, 2023"
47,1309020,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Stats', 'Steam Leaderboards']",dlc,SJS-Games,SJS-Games,Colormeleons - GoldEdition,0 .. 20 k,199,"11 May, 2020"
48,2120030,['Additional High-Quality Audio'],music,Whiteboard Games,Whiteboard Games,I See Red - Soundtrack DLC,0 .. 20 k,199,"24 Oct, 2022"
49,2296970,[],music,Igniting Spark Games,Igniting Spark Games,Striving for Light: Survival Soundtrack,0 .. 20 k,299,"1 Mar, 2023"
