,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,2537400,['Additional High-Quality Audio'],music,Defiance Game Studio,Defiance Game Studio,Archmage Rises Soundtrack,0 .. 20 k,975,"9 Aug, 2023"
1,402680,"['Single-player', 'Downloadable Content']",dlc,Michael Lückgen,Digital Tribe,Return NULL - Episode 2,0 .. 20 k,199,"9 Oct, 2015"
2,517050,['Single-player'],music,Bauer,Cheesy Holes,Clean'Em Up OST,0 .. 20 k,,"18 Aug, 2016"
3,1430490,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,HappyGames,Happy Games,Happy Numbers : True Happy,0 .. 20 k,,"15 Oct, 2020"
4,756620,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,For Kids,For Kids,Fluffy Friends 2 - Wallpapers & OST,0 .. 20 k,99,"22 Nov, 2017"
5,523840,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",dlc,ThirtyThree,Good Shepherd Entertainment,RunGunJumpGun - Soundtrack/Special Edition Upgrade,0 .. 20 k,99,"31 Aug, 2016"
6,1496070,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",dlc,猫跑工作室,CE-Asia,Surmount - Art Book,0 .. 20 k,499,"22 Dec, 2020"
7,1469210,[],music,猫跑工作室,CE-Asia,Surmount Soundtrack,0 .. 20 k,339,"29 Dec, 2020"
8,1073730,"['Single-player', 'Downloadable Content']",dlc,Ignis Sanat,Ignis Sanat,Sanator: A Cart of Rarities,0 .. 20 k,499,"6 Jun, 2019"
9,1079350,"['Single-player', 'Downloadable Content']",dlc,Ignis Sanat,Ignis Sanat,Sanator: Scarlet Scarf - Original Soundtrack,0 .. 20 k,329,"6 Jun, 2019"
10,2076680,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,v645,v645,Replicators Defence - Strange boxes,0 .. 20 k,79,"30 Sep, 2022"
11,1303970,[],music,Foolish Mortals,,Radio General Soundtrack,0 .. 20 k,,"10 Nov, 2020"
12,2110160,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",dlc,Michael Long,Foolish Mortals Games,Radio General - Water Rats,0 .. 20 k,569,"23 Aug, 2022"
13,2093231,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Sinsonasty Mangles,0 .. 20 k,79,"20 Oct, 2022"
14,2093232,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: New Yuck Threats,0 .. 20 k,79,"20 Oct, 2022"
15,2093190,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Diami Krakens,0 .. 20 k,79,"20 Oct, 2022"
16,2093230,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Brainwashington Cadavers,0 .. 20 k,79,"20 Oct, 2022"
17,1419952,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Snuffalo Thrills,0 .. 20 k,79,"12 Jan, 2021"
18,1419951,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Gnashville Lycans,0 .. 20 k,79,"11 Dec, 2020"
19,1419950,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Terror Bay Mutantneers,0 .. 20 k,79,"16 Oct, 2020"
20,1217840,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Sin Fransicko Forty Nightmares,0 .. 20 k,79,"31 Jan, 2020"
21,1167880,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League: Brawltimore Razors,0 .. 20 k,79,"31 Oct, 2019"
22,1001280,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League - LA Power Pack,0 .. 20 k,159,"25 Jan, 2019"
23,884860,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League - Purple Oil Pack,0 .. 20 k,79,"4 Jan, 2019"
24,884761,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League - Werewolf Rampage Pack,0 .. 20 k,239,"30 Oct, 2018"
25,884762,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League - Demonic Legion Pack,0 .. 20 k,239,"30 Oct, 2018"
26,884760,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",dlc,Digital Dreams Entertainment,Digital Dreams Entertainment,Mutant Football League - Dynasty,0 .. 20 k,,"30 Oct, 2018"
27,1250830,['Additional High-Quality Audio'],music,Zen Studios,Zen Studios,Operencia: The Stolen Sun - Explorer's Pack,0 .. 20 k,569,"31 Mar, 2020"
28,1678370,['Additional High-Quality Audio'],music,Tin Can Studio,Tin Can Studio,Tin Can Soundtrack,0 .. 20 k,499,"26 Aug, 2021"
29,2322960,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,43 Studios,,Hell of an Office - Early Access Founders Stapler Skin,0 .. 20 k,,"14 Mar, 2023"
30,1021080,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Johnny Ostad,Johnny Ostad,Vosaria: Lair of the Forgotten - Soundtrack,0 .. 20 k,299,"30 Jan, 2019"
31,1663700,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Includes level editor']",dlc,Atelier 801,Atelier 801,Tomb Rumble - Cursed Sorcerer,0 .. 20 k,500,"15 Sep, 2021"
32,1738690,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Includes level editor']",dlc,Atelier 801,Atelier 801,Tomb Rumble - Cursed Vampire,0 .. 20 k,500,"15 Sep, 2021"
33,1738700,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Includes level editor']",dlc,Atelier 801,Atelier 801,Tomb Rumble - Home,0 .. 20 k,500,"15 Sep, 2021"
34,572530,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Nerf Game Co. Ltd.,,Lost Socks: Naughty Brothers OST,0 .. 20 k,199,"2 Mar, 2017"
35,412550,"['Single-player', 'Downloadable Content']",dlc,Ratalaika Games S.L.,Ratalaika Games S.L.,The Minotaur: Soundtrack,0 .. 20 k,99,"21 Jan, 2016"
36,1307420,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,秃鹰组长,秃鹰组长,风中之烛----请作者吃份早饭,0 .. 20 k,79,"11 May, 2020"
37,1746550,['Additional High-Quality Audio'],music,mc2games,mc2games,Between Time: Escape Room Soundtrack,0 .. 20 k,249,"15 Sep, 2021"
38,1044510,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,Gamechuck,Gamechuck,vApe Escape - Original Soundtrack,0 .. 20 k,,"18 Mar, 2019"
