,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1608380,"['Single-player', 'Downloadable Content']",dlc,WhitePeach,WhitePeach,DLC_The_Shadow_of_Yidhra,0 .. 20 k,,"22 Apr, 2021"
1,382510,"['Single-player', 'Multi-player', 'Downloadable Content', 'Full controller support', 'Stats', 'Commentary available']",dlc,Yatagarasu Dev Team,Nyu Media,Yatagarasu Attack on Cataclysm Custom Voice Packs,0 .. 20 k,2799,"7 Jul, 2015"
2,385640,"['Single-player', 'Multi-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Commentary available']",dlc,Yatagarasu Dev Team,Nyu Media,Yatagarasu Attack on Cataclysm Digital Art Pack,0 .. 20 k,299,"7 Jul, 2015"
3,385650,"['Single-player', 'Multi-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Commentary available']",dlc,Yatagarasu Dev Team,Nyu Media,Yatagarasu Attack on Cataclysm Original Soundtrack,0 .. 20 k,999,"7 Jul, 2015"
4,385660,"['Single-player', 'Multi-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Commentary available']",dlc,Yatagarasu Dev Team,,Yatagarasu Complete Set,0 .. 20 k,1999,"7 Jul, 2015"
5,1009530,[],music,Studio Sott,,Hotel Sowls Soundtrack,0 .. 20 k,329,"1 Feb, 2019"
6,1526050,['Downloadable Content'],dlc,Nyanco Channel,Nyanco Channel,Nyanco Desktop Mascot : Nyanco-chan,0 .. 20 k,199,"2 Feb, 2021"
7,1526051,['Downloadable Content'],dlc,Nyanco Channel,Nyanco Channel,Nyanco Desktop Mascot : Nyanco-san,0 .. 20 k,199,"2 Feb, 2021"
8,1526052,['Downloadable Content'],dlc,Nyanco Channel,Nyanco Channel,Nyanco Desktop Mascot : Nitori-UNK,0 .. 20 k,,"2 Feb, 2021"
9,1534440,['Downloadable Content'],dlc,Nyanco Channel,Nyanco Channel,Nyanco Desktop Mascot : Nyanco-pet,0 .. 20 k,199,"2 Feb, 2021"
10,1632840,['Downloadable Content'],dlc,Nyanco Channel,Nyanco Channel,Nyanco Desktop Mascot : Nyanco-VTuber,0 .. 20 k,199,"25 May, 2021"
11,2012750,['Additional High-Quality Audio'],music,Half Human Games,,Dwerve Soundtrack,0 .. 20 k,819,"31 May, 2022"
12,622390,"['Single-player', 'Downloadable Content']",dlc,VGstudio,VGstudio,Crazy Buggy Racing Soundtracks,0 .. 20 k,299,"12 Apr, 2017"
13,512880,['Additional High-Quality Audio'],music,Frontwing,Frontwing USA,Corona Blossom Theme Song EP,0 .. 20 k,399,"25 Aug, 2016"
14,2461480,[],music,Critical Rabbit,Assemble Entertainment,Fall of Porcupine | Save the World Bonus Content,0 .. 20 k,700,"15 Jun, 2023"
15,328790,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",dlc,The Secret Pie,The Secret Pie,Prophour23 - Soundtrack,0 .. 20 k,399,"23 Oct, 2014"
16,1753060,[],music,Kalifas (ex-Katapult),Kalifas Music,Gazmatera 2: America's Least Wanted Motion Picture Soundtrack,0 .. 20 k,399,"6 Nov, 2021"
17,2257210,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",FATAL FRAME / PROJECT ZERO: Mask of the Lunar Eclipse Digital Deluxe Upgrade Pack,0 .. 20 k,1699,"8 Mar, 2023"
18,1382140,[],music,Victorian Clambake,,The Caribbean Sail - Soundtrack,0 .. 20 k,850,"11 Aug, 2020"
19,536790,"['Single-player', 'Downloadable Content']",dlc,Refactored Games OÜ,,Unclaimed World - Soundtrack,0 .. 20 k,449,"4 Oct, 2016"
20,888440,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Miroslav Fidler,,Jet-Story 2018 Donationware,0 .. 20 k,79,"3 Jul, 2018"
21,1107220,"['Single-player', 'Steam Achievements']",music,GopStop Interactive,Kavkaz Sila Games,Симулятор Сидения у Подъезда - OST,0 .. 20 k,,Coming soon
22,1216640,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements']",dlc,GopStop Interactive,Kavkaz Sila Games,Симулятор Сидения у Подъезда: Online,0 .. 20 k,89,"9 Jan, 2020"
23,748140,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content']",dlc,TheDreik,Phoenix Reborn Games,ШП-12.00000000000000001,0 .. 20 k,159,"6 Nov, 2017"
24,749590,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content']",dlc,Xeneder,Phoenix Reborn Games,ШП TORRENT + ШП 9.5,0 .. 20 k,159,"9 Nov, 2017"
25,749660,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content']",dlc,NoseDevilEugen,Phoenix Reborn Games,ШПUG+ШПНЦ,0 .. 20 k,159,"14 Nov, 2017"
26,1742190,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Old Eagle,,Fated Blade - Official Guide,0 .. 20 k,349,"30 Sep, 2021"
