,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,240820,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",dlc,Test3 Projects,Paradox Interactive,Teleglitch: Guns and Tunes,0 .. 20 k,199,"8 Oct, 2013"
1,433430,[],music,Night School Studio,Night School Studio,Oxenfree - OST,0 .. 20 k,999,"14 Jan, 2016"
2,1439000,"['Single-player', 'Downloadable Content']",dlc,Alter Games,Daedalic Entertainment,Partisans 1941 - Supporter Pack,0 .. 20 k,699,"14 Oct, 2020"
3,1236710,['Single-player'],music,Alter Games,Daedalic Entertainment,Partisans 1941 Soundtrack,0 .. 20 k,,"14 Oct, 2020"
4,1573740,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Alter Games,Daedalic Entertainment,Partisans 1941 - Back Into Battle,0 .. 20 k,999,"29 Apr, 2021"
5,466540,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,The Empire Strikes Back Character Pack,0 .. 20 k,199,"2 Aug, 2016"
6,439241,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,LEGO® Star Wars™: The Force Awakens - Season Pass,0 .. 20 k,999,"27 Jun, 2016"
7,466543,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,Droid Character Pack,0 .. 20 k,199,"5 Oct, 2016"
8,466544,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,Prequel Trilogy Character Pack,0 .. 20 k,199,"26 Jul, 2016"
9,466545,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,The Clone Wars Character Pack,0 .. 20 k,199,"15 Sep, 2016"
10,466546,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,The Phantom Limb Level Pack,0 .. 20 k,299,"15 Nov, 2016"
11,466547,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,Jakku: Poe's Quest for Survival,0 .. 20 k,299,"5 Oct, 2016"
12,466548,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,The Freemaker Adventures Character Pack,0 .. 20 k,199,"26 Jul, 2016"
13,466549,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,Rebels Character Pack,0 .. 20 k,199,"15 Sep, 2016"
14,466550,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,First Order Siege of Takodana Level Pack,0 .. 20 k,299,"25 Oct, 2016"
15,466551,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,Escape From Starkiller Base Level Pack,0 .. 20 k,299,"1 Nov, 2016"
16,466542,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Traveller's Tales,Warner Bros. Interactive Entertainment,Jabba's Palace Character Pack,0 .. 20 k,199,"2 Aug, 2016"
17,691510,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Military Bomb Tower Skin,0 .. 20 k,99,"29 Aug, 2017"
18,691500,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Mystical Apprentice Monkey Skin,0 .. 20 k,99,"8 Sep, 2017"
19,691490,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Samurai Ninja Monkey Skin,0 .. 20 k,99,"1 Sep, 2017"
20,691480,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Medieval Dart Monkey Skin,0 .. 20 k,99,"17 Aug, 2017"
21,692151,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Candy Banana Farm Skin,0 .. 20 k,99,"18 Dec, 2017"
22,692152,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Tribal Boomerang Thrower Skin,0 .. 20 k,99,"21 Dec, 2017"
23,692153,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Hunter Sniper Monkey Skin,0 .. 20 k,99,"21 Dec, 2017"
24,692150,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Top Gun Monkey Ace Skin,0 .. 20 k,99,"21 Dec, 2017"
25,820220,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Fireworks Mortar Tower Skin,0 .. 20 k,99,"6 Apr, 2018"
26,820230,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Navy Monkey Buccaneer Skin,0 .. 20 k,99,"16 Apr, 2018"
27,820231,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Steampunk Monkey Sub Skin,0 .. 20 k,99,"20 Apr, 2018"
28,820232,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - UFO Heli Pilot Skin,0 .. 20 k,99,"30 Mar, 2018"
29,949780,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Halloween Dart Monkey Skin,0 .. 20 k,99,"24 Oct, 2018"
30,2191990,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Classic Dart Monkey Skin,0 .. 20 k,99,"15 Nov, 2022"
31,2191991,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Classic Tack Tower Skin,0 .. 20 k,99,"15 Nov, 2022"
32,2191992,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Classic Bomb Tower Skin,0 .. 20 k,99,"15 Nov, 2022"
33,2191993,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Classic Ice Tower Skin,0 .. 20 k,99,"15 Nov, 2022"
34,2191994,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Ninja Kiwi,,Bloons TD 5 - Classic Super Monkey Skin,0 .. 20 k,99,"15 Nov, 2022"
35,1879210,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Chongming Studio,Chongming Studio,Soul at Stake - dream come true,0 .. 20 k,499,"25 Jan, 2022"
36,1853160,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",dlc,Chongming Studio,Chongming Studio,Soul at Stake - double life,0 .. 20 k,159,"22 Dec, 2021"
