,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1445160,['Additional High-Quality Audio'],music,Aoki Katsumata,XenoHorizon,Luminous Plume Original Soundtrack,0 .. 20 k,329,"5 Nov, 2020"
1,1830010,['Additional High-Quality Audio'],music,Hyper Productions,Hyper Productions,Hyper-5 Soundtrack,0 .. 20 k,,"28 Jan, 2022"
2,236660,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Stats']",dlc,Jet Set Games,Jet Set Games,Highborn - Chapter 2,0 .. 20 k,99,"24 Apr, 2013"
3,256180,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Stats']",dlc,Jet Set Games,,Highborn - Chapter 3,0 .. 20 k,99,"25 Nov, 2013"
4,1984380,['Downloadable Content'],dlc,Stardock,Stardock,Start11 Multi-Device Upgrade,0 .. 20 k,879,"3 Aug, 2022"
5,2141080,[],music,Unexpected,PID Games,looK INside - Chapter 2 Soundtrack,0 .. 20 k,299,"19 Sep, 2022"
6,2564840,"['Single-player', 'Downloadable Content']",dlc,Do Games Limited,Do Games Limited,Royal Romances: Endless Winter DLC,0 .. 20 k,399,"12 Sep, 2023"
7,1238350,['Additional High-Quality Audio'],music,Valiant Game Studio AB,Valiant Game Studio AB,Pendula Swing: The Complete Journey Soundtrack,0 .. 20 k,329,"8 Mar, 2020"
8,400810,"['Single-player', 'Downloadable Content']",dlc,The Conjurer's Tower,,Arcane Units Pack,0 .. 20 k,99,"15 Feb, 2016"
9,1894590,[],music,Red Ego Games,Red Ego Games,Re:Turn 2 - Runaway Soundtrack,0 .. 20 k,,Coming soon
10,2301650,[],music,Yunkai,Yunkai,Legend of Cina Soundtracks,0 .. 20 k,,"2 Feb, 2023"
11,1086330,"['Single-player', 'Downloadable Content']",dlc,Yunkai,Yunkai,Legend of Cina - Logo Files,0 .. 20 k,,"6 Feb, 2023"
12,1510220,[],music,Digital Bard Games,Digital Bard Games,Memories of Tomorrow Original Soundtrack,0 .. 20 k,159,"15 Apr, 2021"
13,1818850,[],music,Gray Boss,Gray Boss,Cinemoji: Halloween Soundtrack,0 .. 20 k,99,"23 Nov, 2021"
14,2216530,[],music,JoyMasher,The Arcade Crew,Vengeful Guardian: Moonrider - Original Soundtrack,0 .. 20 k,499,"12 Jan, 2023"
15,605880,"['Single-player', 'Downloadable Content']",dlc,Sapphire Dragon Productions,Sapphire Dragon Productions,Fix Me Fix You Soundtrack and Director's Commentary,0 .. 20 k,299,"8 Mar, 2017"
16,1441150,"['Single-player', 'Downloadable Content']",dlc,ClubHouseVR,ClubHouseVR,Spooky Night Remastered,0 .. 20 k,329,"6 Oct, 2020"
17,1801250,['Additional High-Quality Audio'],music,Chaystar Unlimited LLC,Chaystar Unlimited LLC,Lilith Odyssey Soundtrack: Destined for Space Madness,0 .. 20 k,659,"2 Nov, 2021"
18,1984360,[],music,Tomás Esconjaureguy,selewi,The Night of the Scissors Soundtrack,0 .. 20 k,,"13 May, 2022"
19,1045540,"['Single-player', 'Downloadable Content', 'Steam Leaderboards']",dlc,Sonic-Alpha,NS,Air combat soundtrack,0 .. 20 k,,"12 Mar, 2019"
