,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1312940,['Additional High-Quality Audio'],music,Frozenbyte,Frozenbyte,Starbase Soundtrack Vol. 1,0 .. 20 k,999,"7 May, 2020"
1,914560,"['Single-player', 'Online PvP', 'Downloadable Content', 'Steam Achievements', 'In-App Purchases']",dlc,Orange Cat Studio,BEST KIRIN GLOBAL LIMITED,Cadria Item Shop - Blessing of Gods,0 .. 20 k,999,"23 Aug, 2018"
2,914570,"['Single-player', 'Online PvP', 'Downloadable Content', 'Steam Achievements', 'In-App Purchases']",dlc,Orange Cat Studio,BEST KIRIN GLOBAL LIMITED,Cadria Item Shop - Business Pass,0 .. 20 k,819,"23 Aug, 2018"
3,639570,"['Single-player', 'Downloadable Content']",dlc,Little Green Men Games,Little Green Men Games,Starpoint Gemini Warlords - Upgrade to Digital Deluxe,0 .. 20 k,699,"23 May, 2017"
4,649280,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Workshop', 'Steam Cloud']",dlc,Little Green Men Games,Little Green Men Games,Starpoint Gemini Warlords: Deadly Dozen,0 .. 20 k,499,"20 Jun, 2017"
5,677900,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",dlc,Little Green Men Games,Little Green Men Games,Starpoint Gemini Warlords: Titans Return,0 .. 20 k,699,"10 Aug, 2017"
6,715920,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",dlc,Little Green Men Games,Little Green Men Games,Starpoint Gemini Warlords: Cycle of Warfare,0 .. 20 k,999,"5 Oct, 2017"
7,715940,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",dlc,Little Green Men Games,Little Green Men Games,Starpoint Gemini Warlords: Rise of Numibia,0 .. 20 k,799,"20 Feb, 2018"
8,899130,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",dlc,Little Green Men Games,Little Green Men Games,Starpoint Gemini Warlords: Endpoint,0 .. 20 k,569,"9 Aug, 2018"
9,1102480,['Single-player'],music,Pixelatto,,Reventure OST,0 .. 20 k,159,"12 Jun, 2019"
10,200396,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",dlc,Unigine LLC.,Unigine LLC.,Oil Rush Tower Defense Map Pack,0 .. 20 k,,"30 May, 2012"
11,200397,['Downloadable Content'],dlc,Unigine Corp.,,Oil Rush OST,0 .. 20 k,,"30 May, 2012"
