,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1691390,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,IBOLOGY LLC,,Approaching Infinity: Interface Expansion,0 .. 20 k,399,"28 Jul, 2022"
1,1429290,[],music,Hatus Quemuel,JOZGames,Gimel Dimension Soundtrack,0 .. 20 k,49,"24 Sep, 2020"
2,1158780,"['Single-player', 'Downloadable Content']",dlc,kantal collective,kantal collective,1BIT CASTLE - Buy me a coffee DLC,0 .. 20 k,79,"25 Oct, 2019"
3,831890,"['Single-player', 'Downloadable Content']",dlc,Nick Page!,Nick Page!,Doors Quest Demo Soundtrack,0 .. 20 k,99,"20 Apr, 2018"
4,863600,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",dlc,Mika Molenkamp,,"Comet Crasher - Awesome Badge (""Buy Me Coffee"")",0 .. 20 k,329,"13 Feb, 2019"
5,2068070,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Z-Software,Aerosoft GmbH,Autobahn Police Simulator 3: Off-Road DLC,0 .. 20 k,1299,"7 Sep, 2023"
6,774761,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",dlc,SHADE Inc.,Marvelous,ASSAULT GUNNERS HD EDITION EXTRA PACK,0 .. 20 k,499,"20 Mar, 2018"
7,2590650,[],music,Singular Works,Singular Works,Escape from Norwood Soundtrack,0 .. 20 k,399,"22 Sep, 2023"
8,1389340,"['Single-player', 'Downloadable Content']",dlc,Human Interact,,Passion At All Costs - Documentary,0 .. 20 k,,"10 Sep, 2020"
9,2268680,"['Single-player', 'Downloadable Content']",dlc,アリス☆メイド,,Nightmare - Additional adult story & Graphics DLC,0 .. 20 k,,"17 Jan, 2023"
10,1315400,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Remote Play Together']",dlc,Coatsink,Outright Games,TRANSFORMERS: BATTLEGROUNDS - Cube Arcade Mode Add-On,0 .. 20 k,299,"23 Oct, 2020"
11,1315510,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Remote Play Together']",dlc,Coatsink,Outright Games,TRANSFORMERS: BATTLEGROUNDS - Nemesis Prime & Goldfire Bumblebee Skin Pack,0 .. 20 k,199,"19 Apr, 2021"
12,1315520,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Coatsink,Outright Games Ltd.,TRANSFORMERS: BATTLEGROUNDS - Shattered Spacebridge,0 .. 20 k,819,"26 Feb, 2021"
13,1315540,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Remote Play Together']",dlc,Coatsink,Outright Games,TRANSFORMERS: BATTLEGROUNDS - Energon Autobot Skin Pack,0 .. 20 k,399,"23 Oct, 2020"
14,1315550,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Remote Play Together']",dlc,Coatsink,Outright Games,TRANSFORMERS: BATTLEGROUNDS - Gold Autobot Skin Pack,0 .. 20 k,399,"23 Oct, 2020"
15,1315560,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Remote Play Together']",dlc,Coatsink,Outright Games,TRANSFORMERS: BATTLEGROUNDS - Battle Autobot Skin Pack,0 .. 20 k,399,"23 Oct, 2020"
