,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1792950,['Additional High-Quality Audio'],music,깡토 스튜디오,깡토 스튜디오,Alchemist of Pipi Forest Soundtrack,0 .. 20 k,330,"28 Oct, 2021"
1,2087870,"['Single-player', 'Downloadable Content']",dlc,ebi-hime,,Dreamy Planet Adult Patch,0 .. 20 k,,"15 Sep, 2022"
2,1904550,"['Single-player', 'Downloadable Content']",dlc,DreamForge Intertainment,SNEG,Menzoberranzan,0 .. 20 k,,"29 Mar, 2022"
3,1904551,"['Single-player', 'Downloadable Content']",dlc,DreamForge Intertainment,SNEG,Dungeon Hack,0 .. 20 k,,"29 Mar, 2022"
4,2074210,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,MythiKiwi,MythiKiwi,Seven Deadly Dates Artbook + Wallpapers,0 .. 20 k,819,"7 Jul, 2022"
5,2191940,"['Single-player', 'Downloadable Content']",dlc,Yummy Yummy Studio,Hunny Bunny Studio,Fairy Girl 18+ Adult Only Content,0 .. 20 k,,"2 Nov, 2022"
6,2082550,"['Single-player', 'Downloadable Content']",dlc,William at Oxford,William at Oxford,3D lover - Sexy Costumes,0 .. 20 k,224,"9 Apr, 2023"
7,1348590,"['Single-player', 'Downloadable Content']",dlc,SVGames,,Door2:Key - Path to Heaven DLC,0 .. 20 k,239,"16 Jun, 2020"
8,2284450,"['Single-player', 'Downloadable Content', 'Steam Achievements']",dlc,SVGames,,Door2:Key - Golden City DLC,0 .. 20 k,499,"15 Mar, 2023"
9,1612940,[],music,Marc-Antoine Archier,Christophe Galati,Save me Mr Tako Original Soundtrack,0 .. 20 k,499,"11 May, 2021"
10,2109080,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Pixel Heart Studio,SOEDESCO,Airoheart - Day One Exclusive Pet,0 .. 20 k,,"29 Sep, 2022"
11,1640420,[],music,RedEmber,No Gravity Games,"Good Night, Knight Soundtrack",0 .. 20 k,,"9 Jul, 2021"
12,2225050,[],music,Damp Gnat,"Rogue Games, Inc.",Wonderputt Forever Soundtrack,0 .. 20 k,399,"6 Dec, 2022"
13,1232200,"['Single-player', 'Steam Achievements']",music,Cadaver Carnival Studios,,Ace In Space Soundtrack,0 .. 20 k,499,"14 Feb, 2020"
14,1983760,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Ghoulish Games,0 .. 20 k,139,"9 May, 2022"
15,1987920,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Construction Chaos,0 .. 20 k,139,"14 Jun, 2022"
16,2020880,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Wacky West,0 .. 20 k,139,"19 Jul, 2022"
17,2082430,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Joyous Japan,0 .. 20 k,139,"15 Nov, 2022"
18,2082431,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Pirate Palooza,0 .. 20 k,139,"14 Sep, 2022"
19,2082450,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Christmas Carnage,0 .. 20 k,69,"13 Dec, 2022"
20,2102270,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Vibrant Valentine,0 .. 20 k,69,"7 Feb, 2023"
21,2152150,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Epic Egypt,0 .. 20 k,139,"13 Jan, 2023"
22,2152200,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Space Spectacular,0 .. 20 k,139,"10 May, 2023"
23,2152210,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Medieval Mayhem,0 .. 20 k,159,"4 Aug, 2023"
24,2234840,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,,Roxy Raccoon's Pinball Panic - Sports Spectacle,0 .. 20 k,99,"3 Jul, 2023"
25,2234841,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Easter Extravaganza,0 .. 20 k,99,"3 Apr, 2023"
26,2234860,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,,Roxy Raccoon's Pinball Panic - Wicked Warfare,0 .. 20 k,199,"19 Jun, 2023"
27,2283450,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - St. Patrick's Paradise,0 .. 20 k,99,"17 Mar, 2023"
28,2372230,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,Sinomod Studios,Roxy Raccoon's Pinball Panic - Workplace Worries,0 .. 20 k,199,"1 Sep, 2023"
29,2385270,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",dlc,Sinomod Studios,,Roxy Raccoon's Pinball Panic - Club Crazy,0 .. 20 k,,To be announced
30,2407690,[],music,Nova-box,,End of Lines Soundtrack,0 .. 20 k,499,"25 May, 2023"
31,2467610,[],music,CITY CONNECTION,Bitwave Games,Gimmick! Special Edition Original Soundtrack,0 .. 20 k,559,"6 Jul, 2023"
32,1046260,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",dlc,Moloch Media,,Mars Underground Soundtrack,0 .. 20 k,79,"14 Mar, 2019"
33,1102440,"['Single-player', 'Downloadable Content']",dlc,LIFE0,LIFE0,LOST:SMILE promises,0 .. 20 k,3399,"3 Jul, 2020"
34,2397820,['Additional High-Quality Audio'],music,Nick Harrison Palmer,Totally Normal Creature,We are Eva - Original Soundtrack,0 .. 20 k,274,"16 Jun, 2023"
35,2317650,['Additional High-Quality Audio'],music,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,Sword and Fairy Inn Soundtrack,0 .. 20 k,199,"29 Mar, 2023"
36,1163900,"['Single-player', 'Downloadable Content']",dlc,Digital Bento,,Grotesque Beauty Artbook and Comics,0 .. 20 k,159,"3 Oct, 2019"
37,477260,"['Single-player', 'Downloadable Content', 'Steam Trading Cards']",dlc,Zarfhome Software,,Hadean Lands - Solo Adventurer Pledge Certificate,0 .. 20 k,3199,"20 Jun, 2016"
38,1115490,"['Single-player', 'Downloadable Content']",dlc,MACKINN7,MACKINN7,Red Island - Official Soundtrack,0 .. 20 k,199,"25 Jul, 2019"
39,1013110,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Leaderboards']",dlc,CITY CONNECTION,CITY CONNECTION,Psyvariar Delta - Original Soundtrack,0 .. 20 k,399,"30 Jan, 2019"
40,1132150,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Captions available', 'Steam Cloud']",dlc,Hosted Games,Hosted Games,Samurai of Hyuga Book 4 - Side Stories 1-10,0 .. 20 k,239,"29 Aug, 2019"
41,1175410,[],music,Enigmatic Network,Enigmatic Network,Hanaby the Witch - OST,0 .. 20 k,699,"18 Oct, 2019"
42,2338570,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Steam Cloud']",dlc,Flightless,Flightless,Monster Racing League - Monster Supporters Pack,0 .. 20 k,1479,"23 Mar, 2023"
43,2439250,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud']",dlc,Flightless,Flightless,Monster Racing League - Ignition Premium Pass,0 .. 20 k,975,"26 Jun, 2023"
44,2468480,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud']",dlc,Flightless,,Monster Racing League - Medieval Cosmetics Pack,0 .. 20 k,499,"26 Jun, 2023"
45,2468481,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud']",dlc,Flightless,,Monster Racing League - Mythology Cosmetics Pack,0 .. 20 k,499,"26 Jun, 2023"
46,2468482,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud']",dlc,Flightless,,Monster Racing League - Shogun Cosmetics Pack,0 .. 20 k,499,"26 Jun, 2023"
47,1629800,[],music,Bitmap Galaxy,Blowfish Studios,YesterMorrow Soundtrack,0 .. 20 k,159,"24 Jun, 2021"
48,2403410,[],music,GoodMorningMrFrog,GoodMorningMrFrog,Dance of Cards Soundtrack,0 .. 20 k,499,"21 Apr, 2023"
49,2377710,[],music,OrionGames,Freedom Games,Arto Soundtrack,0 .. 20 k,499,"15 May, 2023"
50,2131890,['Additional High-Quality Audio'],music,Masayuki Ito,Masayuki Ito,Bullet Hell Monday OST,0 .. 20 k,319,"11 Sep, 2022"
51,1045360,"['Single-player', 'Additional High-Quality Audio']",music,Clockwork Acorn,Noodlecake,Jetstream: Original Soundtrack,0 .. 20 k,399,"2 Apr, 2019"
52,1396410,[],music,Mega Cat Studios,Mega Cat Studios,Bite the Bullet Soundtrack,0 .. 20 k,399,"18 Aug, 2020"
53,1316780,[],music,Keinart Lobre,Keinart Lobre,Lotus Reverie: First Nexus Soundtrack,0 .. 20 k,499,"14 Jan, 2021"
54,1317180,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Keinart Lobre,,The Art of Lotus Reverie: First Nexus,0 .. 20 k,499,"14 Jan, 2021"
55,1427610,['Additional High-Quality Audio'],music,Jinny Lab Inc.,Jinny Lab Inc.,Dark Stone: The Lightseeker Soundtrack,0 .. 20 k,399,"9 Oct, 2020"
56,1859230,[],music,Maetdol Games,Maetdol Games,Nightmare: The Lunatic Soundtrack,0 .. 20 k,399,"9 Jan, 2022"
