,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,435240,"['Downloadable Content', 'Full controller support']",dlc,"Workinman Interactive, LLC.",,Deathstate Soundtrack,0 .. 20 k,359,"15 Jan, 2016"
1,457090,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards']",music,eduweb,eduweb,WolfQuest Soundtrack,0 .. 20 k,975,"25 Mar, 2016"
2,1187360,[],music,3f Interactive,3f Interactive,Reversion 3 - Soundtrack,0 .. 20 k,99,"12 Feb, 2020"
3,1553860,[],music,GameRealmMadness,GameRealmMadness,Enemy Remains Soundtrack,0 .. 20 k,239,"27 Feb, 2021"
4,1036410,"['Multi-player', 'Online PvP', 'Downloadable Content', 'Steam Achievements', 'Stats']",dlc,Hellride Games,Hellride Games,Tactical Control - Custom Games,0 .. 20 k,299,"21 Mar, 2019"
5,1745477,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud']",dlc,Codemasters,Electronic Arts,GRID Legends: Winter Bash,0 .. 20 k,999,"26 Jan, 2023"
6,1745474,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud']",dlc,Codemasters,Electronic Arts,GRID Legends: Valentin’s Classic Car-Nage,0 .. 20 k,999,"21 Jun, 2022"
7,1745471,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud']",dlc,Codemasters,Electronic Arts,GRID Legends: Mechanic Pass,0 .. 20 k,99,"24 Feb, 2022"
8,1745470,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud']",dlc,Codemasters,Electronic Arts,GRID Legends Deluxe Upgrade,0 .. 20 k,1999,"24 Feb, 2022"
9,1745473,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud']",dlc,Codemasters,Electronic Arts,GRID Legends: Seneca & Ravenwest Double Pack,0 .. 20 k,799,"20 Apr, 2022"
10,1745475,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud']",dlc,Codemasters,Electronic Arts,GRID Legends: Enduring Spirit,0 .. 20 k,999,"25 Oct, 2022"
11,1745476,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud']",dlc,Codemasters,Electronic Arts,GRID Legends: Rise of Ravenwest,0 .. 20 k,999,"17 Nov, 2022"
12,940550,"['Single-player', 'Downloadable Content']",dlc,Bogemic Games,,Flying Pengy - Mega Bounce Music Theme,0 .. 20 k,79,"1 Oct, 2018"
13,1019320,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Includes level editor']",dlc,Bogemic Games,,Flying Pengy - Costume Pack,0 .. 20 k,239,"13 Feb, 2019"
14,494570,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support']",music,Digital Cybercherries,Digital Cybercherries,New Retro Arcade: Neon Original Soundtrack,0 .. 20 k,999,"1 Aug, 2016"
