,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,1828520,"['Downloadable Content', 'Steam Achievements', 'Steam Cloud']",dlc,Piecewise Labs,Piecewise Labs,Piecewise - RSS Feeds,0 .. 20 k,79,"7 Dec, 2021"
1,1917490,"['Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",dlc,Piecewise Labs,Piecewise Labs,Piecewise - Markov Chains,0 .. 20 k,,"23 Aug, 2023"
2,1917491,"['Downloadable Content', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",dlc,Piecewise Labs,Piecewise Labs,Piecewise - Regular Expressions,0 .. 20 k,,"23 Aug, 2023"
3,2420060,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",dlc,Le Crew,Le Crew,Butterflies Episode 1: Rudies,0 .. 20 k,499,"22 May, 2023"
4,2420061,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",dlc,,,Butterflies Episode 2: Getting Up,0 .. 20 k,499,"22 May, 2023"
5,2420062,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Downloadable Content', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",dlc,,,Butterflies Episode 3: Welcome to the Jungle,0 .. 20 k,1279,"22 May, 2023"
6,2463670,['Additional High-Quality Audio'],music,PJ Faynik,PJ Faynik,Kobold Castle Soundtrack,0 .. 20 k,299,"4 Sep, 2023"
7,1020350,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Cornutopia Software,Cornutopia Software,Flatspace IIk Music Pack 1,0 .. 20 k,399,"14 Feb, 2019"
8,1020370,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Cornutopia Software,Cornutopia Software,Flatspace IIk Music Pack 2,0 .. 20 k,399,"27 Jun, 2019"
9,1020380,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Cornutopia Software,Cornutopia Software,Flatspace IIk Music Pack 3,0 .. 20 k,399,"24 Apr, 2020"
10,1235670,"['Single-player', 'Partial Controller Support']",music,Cornutopia Software,Cornutopia Music,Flatspace II (The Official Soundtrack),0 .. 20 k,975,"27 Mar, 2020"
11,2333250,"['Single-player', 'Downloadable Content', 'Partial Controller Support']",dlc,Cornutopia Software,Cornutopia Software,Flatspace IIk Golden Age Music Pack,0 .. 20 k,,"17 Mar, 2023"
12,2513450,[],music,Safe Place Studio,Safe Place Studio,Venice 2089 - Original Soundtrack,0 .. 20 k,299,"20 Jul, 2023"
13,2513470,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",dlc,Safe Place Studio,Safe Place Studio,Venice 2089 - Digital Artbook,0 .. 20 k,199,"20 Jul, 2023"
14,2621120,"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Cloud', 'Stats']",dlc,Mini Fun Games,,Beat Stickman: Beyond - Story Mode,0 .. 20 k,,"23 Oct, 2023"
15,1635860,['Additional High-Quality Audio'],music,Paradoxigent,Paradoxigent,Insect Adventure OST,0 .. 20 k,659,"17 May, 2021"
16,1979040,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content']",dlc,HorseGames,HorseGames,Prop Hunt 2.0 - Skin Pack #1,0 .. 20 k,99,"2 May, 2022"
17,1979041,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content']",dlc,HorseGames,HorseGames,Prop Hunt 2.0 - Skin Pack #2,0 .. 20 k,99,"2 May, 2022"
18,1979050,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content']",dlc,HorseGames,HorseGames,Prop Hunt 2.0 - Skin Pack #3,0 .. 20 k,99,"2 May, 2022"
19,2556290,"['Single-player', 'Downloadable Content']",dlc,AleCubicSoft,OTAKU Plan,The Winning Secret of the Newbie Strategist Princess DLC,0 .. 20 k,,"26 Sep, 2023"
20,829430,"['Single-player', 'Downloadable Content']",dlc,AECRNIA,AnelaGamesStudio,SushiParty Soundtrack,0 .. 20 k,167,"25 Apr, 2018"
21,1495590,"['Single-player', 'Downloadable Content']",dlc,JimJams Games,,The Eye Of Borrack - Tangled Tales,0 .. 20 k,,"24 Dec, 2020"
22,1197050,[],music,Snkl Studio,Snkl Studio,TAL: Wizard's Adventures - Soundtrack,0 .. 20 k,99,"11 Dec, 2019"
23,2269670,[],music,Open Lab Games,Open Lab Games,Roller Drama Soundtrack,0 .. 20 k,589,"26 Jan, 2023"
24,2237680,[],music,Nikko Nikko,Humble Games,Infinite Guitars Soundtrack,0 .. 20 k,999,"30 Mar, 2023"
25,1579040,"['Single-player', 'Downloadable Content']",dlc,Small Game Studio,,Wind Angel Ⅱ DLC-1,0 .. 20 k,79,"15 Apr, 2021"
26,1579041,"['Single-player', 'Downloadable Content']",dlc,Small Game Studio,,Wind Angel Ⅱ DLC-2,0 .. 20 k,79,"15 Apr, 2021"
27,1579042,"['Single-player', 'Downloadable Content']",dlc,Small Game Studio,,Wind Angel Ⅱ DLC-3,0 .. 20 k,79,"15 Apr, 2021"
28,1579043,"['Single-player', 'Downloadable Content']",dlc,Small Game Studio,,Wind Angel Ⅱ DLC-4,0 .. 20 k,79,"15 Apr, 2021"
29,2242250,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",dlc,Overlay Games,Overlay Games,Underwater World - DLC PACK,0 .. 20 k,299,"16 Dec, 2022"
30,2094940,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Downloadable Content', 'Steam Achievements']",dlc,Rail Minnullin,V-Rail,Cosmopoly - Associate's DLC,0 .. 20 k,999,"22 Jul, 2022"
