,appid,category,data_type,main_developer,main_publisher,name,owners,price_eur,release_date
0,572780,"['Single-player', 'Downloadable Content']",dlc,Alice & Smith,,Ahnayro - Original Soundtrack,0 .. 20 k,819,"10 Jan, 2017"
1,443740,[],music,Stormregion,THQ Nordic,Codename Panzers Phase One Soundtrack,0 .. 20 k,199,"18 Feb, 2016"
2,436190,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",music,Skatanic Studios,,RPG Tycoon Original Soundtrack,0 .. 20 k,499,"12 Feb, 2016"
3,551250,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats']",dlc,Skatanic Studios,GSProductions Ltd.,RPG Tycoon: Supply & Demand,0 .. 20 k,499,"18 Nov, 2016"
4,570920,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats']",dlc,Skatanic Studios,GSProductions Ltd.,RPG Tycoon: Festive Fun,0 .. 20 k,,"19 Dec, 2016"
5,749610,"['Single-player', 'Downloadable Content', 'Full controller support']",dlc,Walter Machado,Walter Machado,SWARMRIDER OMEGA OST,0 .. 20 k,99,"8 Nov, 2017"
6,574020,"['Single-player', 'Multi-player', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",dlc,QUByte Interactive,QUByte Interactive,99Vidas - Soundtrack,0 .. 20 k,399,"11 Jan, 2017"
7,628970,"['Multi-player', 'Online PvP', 'Downloadable Content', 'Steam Trading Cards']",dlc,Filip Oleyka,Monkeys Lab,Fog Of War Original Soundtrack,0 .. 20 k,199,"26 Jun, 2017"
8,459480,['Downloadable Content'],dlc,Vibe Avenue,Vibe Avenue,Leap of Fate - Soundtrack,0 .. 20 k,399,"20 May, 2016"
9,2337400,['Additional High-Quality Audio'],music,2Dynamic Games,2Dynamic Games,Lumencraft: Soundtrack - Echoes of Drill,0 .. 20 k,499,"8 Mar, 2023"
10,314400,"['Single-player', 'Downloadable Content']",dlc,Niels Bauer Games,Niels Bauer Games,Smugglers 5 DLC: The Smugglers Guild,0 .. 20 k,399,"18 Jul, 2014"
11,811300,[],music,Amanita Design,,CHUCHEL Soundtrack + Art Book,0 .. 20 k,139,"7 Mar, 2018"
